time_s,torso_roll_rad,torso_pitch_rad,torso_angular_velocity_world_x_radps,torso_angular_velocity_world_y_radps,torso_height_world_m,left_pos_error_m,right_pos_error_m,gait_frequency_hz,gait_phase,gait_sin,gait_cos,gait_sin_right,gait_cos_right,base_command_x_mps,base_command_y_mps,base_command_yaw_radps
5.2,0.12968644925309708,0.012625888602875945,0.48193156719207764,0.19597943127155304,0.8162045478820801,0.02343643084168434,0.005172085948288441,1.0,0.19999981542696668,0.951056182384491,0.3090181052684784,-0.951056182384491,-0.30901801586151123,0.30000001192092896,0.0,0.0
5.22,0.1386514151411172,0.0156343857446355,0.42060816287994385,0.13107292354106903,0.8162330389022827,0.0234125517308712,0.005093752406537533,1.0,0.21999980566119157,0.9822870492935181,0.1873825192451477,-0.9822870492935181,-0.187382310628891,0.30000001192092896,0.0,0.0
5.24,0.14605397931899347,0.01708495653523932,0.3463798761367798,0.03716960549354553,0.8165398836135864,0.023301729932427406,0.004940337035804987,1.0,0.23999977558055585,0.9980266690254211,0.06279192864894867,-0.9980266094207764,-0.06279195845127106,0.30000001192092896,0.0,0.0
5.26,0.1519879682808808,0.0170530402140504,0.27765122056007385,-0.017353719100356102,0.8170006275177002,0.023170672357082367,0.0049169957637786865,1.0,0.25999976463470004,0.9980268478393555,-0.06278904527425766,-0.9980267882347107,0.06278913468122482,0.30000001192092896,0.0,0.0
5.28,0.15660452474101952,0.016364145978776855,0.2103896141052246,-0.03446216508746147,0.8175780773162842,0.023257097229361534,0.005159699358046055,1.0,0.2799997333897667,0.982287585735321,-0.18737967312335968,-0.9822875261306763,0.18738000094890594,0.30000001192092896,0.0,0.0
5.3,0.16005894428047493,0.01522830777385806,0.16756051778793335,-0.05675799027085304,0.8180562257766724,0.023655099794268608,0.005755691789090633,1.0,0.29999972107467116,0.9510570764541626,-0.30901533365249634,-0.9510570764541626,0.30901530385017395,0.30000001192092896,0.0,0.0
5.32,0.1626530962088075,0.01379384910784922,0.11234145611524582,-0.07017697393894196,0.8182991743087769,0.024167785421013832,0.006670069415122271,1.0,0.3199997098215878,0.9048278331756592,-0.4257776439189911,-0.9048277735710144,0.42577773332595825,0.30000001192092896,0.0,0.0
5.34,0.16428478171918542,0.012082002448659911,0.057234734296798706,-0.0901140347123146,0.8185133337974548,0.02469196543097496,0.00764195341616869,1.0,0.3399996851168426,0.8443289995193481,-0.5358251333236694,-0.8443288207054138,0.5358253717422485,0.30000001192092896,0.0,0.0
5.36,0.16480443102688713,0.010117516469076457,0.0073078651912510395,-0.0978890061378479,0.8186663389205933,0.025149725377559662,0.008359626866877079,1.0,0.3599996511429556,0.7705146670341492,-0.6374223232269287,-0.7705146074295044,0.6374223828315735,0.30000001192092896,0.0,0.0
5.38,0.16432253202763727,0.007916455960166649,-0.00830258708447218,-0.10159102082252502,0.8187066912651062,0.025481417775154114,0.008754313923418522,1.0,0.38000011754373786,0.6845465898513794,-0.728969156742096,-0.6845465302467346,0.7289692163467407,0.30000001192092896,0.0,0.0
5.4,0.16437323195688966,0.00628892539720817,-0.011702361516654491,-0.07571955770254135,0.8191256523132324,0.025840740650892258,0.008787183091044426,1.0,0.40000012319106093,0.5877846479415894,-0.8090174794197083,-0.5877845287322998,0.809017539024353,0.30000001192092896,0.0,0.0
5.42,0.16359139443986967,0.004877914512210986,-0.06132305786013603,-0.06256486475467682,0.8196555376052856,0.026153095066547394,0.008780677802860737,1.0,0.42000009101662983,0.4817531704902649,-0.87630695104599,-0.48175328969955444,0.8763068914413452,0.30000001192092896,0.0,0.0
5.44,0.16187818291062167,0.004012575971895332,-0.10595660656690598,-0.027300836518406868,0.8201451301574707,0.026359429582953453,0.008886498399078846,1.0,0.4400000692265265,0.3681241571903229,-0.929776668548584,-0.3681240975856781,0.929776668548584,0.30000001192092896,0.0,0.0
5.46,0.1593680037804107,0.00391592142952822,-0.14085102081298828,0.01109710056334734,0.8205262422561646,0.026440005749464035,0.009066742844879627,1.0,0.46000003660913275,0.248689666390419,-0.9685832262039185,-0.24868935346603394,0.9685832858085632,0.30000001192092896,0.0,0.0
5.48,0.1561003717019107,0.004624453356949199,-0.18120291829109192,0.051390908658504486,0.8208234310150146,0.026509704068303108,0.009242911823093891,1.0,0.4800000426049901,0.12533296644687653,-0.9921147227287292,-0.12533310055732727,0.9921147227287292,0.30000001192092896,0.0,0.0
5.5,0.15199354427441314,0.005961371147290635,-0.22361792623996735,0.07654595375061035,0.8210463523864746,0.026578014716506004,0.009297619573771954,1.0,0.500000013913767,-8.742277657347586e-08,-1.0,1.7484555314695172e-07,1.0,0.30000001192092896,0.0,0.0
5.5200000000000005,0.14714800589479804,0.007721324794710052,-0.2568632960319519,0.09433096647262573,0.8211951851844788,0.026655107736587524,0.009264213964343071,1.0,0.5199999832768307,-0.12533313035964966,-0.9921147227287292,0.12533345818519592,0.9921146631240845,0.30000001192092896,0.0,0.0
5.54,0.1417246447824198,0.009829477912130274,-0.28463271260261536,0.11034123599529266,0.8212766647338867,0.026747826486825943,0.009265379048883915,1.0,0.5399999933150581,-0.24868984520435333,-0.9685831665992737,0.2486896961927414,0.9685832262039185,0.30000001192092896,0.0,0.0
5.5600000000000005,0.13580201586705737,0.012242012657092438,-0.30931299924850464,0.12266050279140472,0.821304202079773,0.02684605121612549,0.009415728971362114,1.0,0.5599999607262622,-0.3681243360042572,-0.9297766089439392,0.36812442541122437,0.9297765493392944,0.30000001192092896,0.0,0.0
5.58,0.12945261538700972,0.014864977699765592,-0.3295648694038391,0.1289190948009491,0.821298360824585,0.02695673331618309,0.009781509637832642,1.0,0.5799999301794116,-0.48175328969955444,-0.8763068914413452,0.4817535877227783,0.8763067722320557,0.30000001192092896,0.0,0.0
5.6000000000000005,0.12273759617880783,0.017607718412465063,-0.3478032350540161,0.13095664978027344,0.8212829232215881,0.027061376720666885,0.010369880124926567,1.0,0.5999999033101121,-0.5877847671508789,-0.8090173602104187,0.5877848267555237,0.8090173006057739,0.30000001192092896,0.0,0.0
5.62,0.11564974274037326,0.02034602433777117,-0.3691173791885376,0.1242712214589119,0.821273922920227,0.027087196707725525,0.011150938458740711,1.0,0.6199999092745383,-0.684546709060669,-0.7289690375328064,0.6845467686653137,0.7289689779281616,0.30000001192092896,0.0,0.0
5.64,0.10807521325748351,0.022915683506453406,-0.3988192677497864,0.11013428866863251,0.8212517499923706,0.026968061923980713,0.012052095495164394,1.0,0.6399998776017916,-0.7705127596855164,-0.6374245882034302,0.7705129981040955,0.6374242901802063,0.30000001192092896,0.0,0.0
5.66,0.09984047781798472,0.025124338705807794,-0.43526262044906616,0.08547759056091309,0.8211517333984375,0.026671817526221275,0.012946664355695248,1.0,0.6599998885246926,-0.8443275690078735,-0.5358273983001709,0.8443275094032288,0.5358275175094604,0.30000001192092896,0.0,0.0
5.68,0.09094869060329294,0.026480295497200042,-0.46349120140075684,0.028586512431502342,0.8208272457122803,0.02624894678592682,0.013639052398502827,1.0,0.679999819098538,-0.9048265814781189,-0.425780326128006,0.9048267006874084,0.4257800281047821,0.30000001192092896,0.0,0.0
5.7,0.08236523086380508,0.026456268790740485,-0.4891696870326996,-0.0032147925812751055,0.8201061487197876,0.025794312357902527,0.013973189517855644,1.0,0.6999998289600781,-0.951056182384491,-0.30901801586151123,0.9510561227798462,0.30901816487312317,0.30000001192092896,0.0,0.0
5.72,0.0723345095194273,0.026889269655662948,-0.4885011613368988,-0.013469659723341465,0.819739043712616,0.02544451877474785,0.014379865489900112,1.0,0.7199998382753886,-0.9822870492935181,-0.187382310628891,0.9822870492935181,0.18738245964050293,0.30000001192092896,0.0,0.0
5.74,0.06180903110116163,0.02670304395524995,-0.5194273591041565,-0.02002493105828762,0.8196173906326294,0.025169599801301956,0.014977777376770973,1.0,0.739999770251061,-0.9980266094207764,-0.06279195845127106,0.9980266690254211,0.06279163807630539,0.30000001192092896,0.0,0.0
5.76,0.052710391171176346,0.02573964751150839,-0.4105197489261627,-0.07640156149864197,0.8197709321975708,0.024991149082779884,0.015883518382906914,1.0,0.7599997794318241,-0.9980267882347107,0.06278913468122482,0.9980268478393555,-0.06278897821903229,0.30000001192092896,0.0,0.0
5.78,0.04371673388359983,0.024103220326033365,-0.43965044617652893,-0.09838613122701645,0.8202639818191528,0.024842554703354836,0.017315208911895752,1.0,0.7799997864182278,-0.9822875261306763,0.18738000094890594,0.9822875261306763,-0.187379851937294,0.30000001192092896,0.0,0.0
5.8,0.03569931655024071,0.021359444517519588,-0.31955665349960327,-0.16698148846626282,0.8209028840065002,0.024564191699028015,0.01905393972992897,1.0,0.7999997165636298,-0.9510570764541626,0.30901530385017395,0.951056957244873,-0.3090156018733978,0.30000001192092896,0.0,0.0
5.82,0.02911492747410181,0.017574535009163755,-0.27906474471092224,-0.20987838506698608,0.8211259245872498,0.023927170783281326,0.020698552951216698,1.0,0.8199997267359764,-0.9048277735710144,0.42577773332595825,0.9048276543617249,-0.42577803134918213,0.30000001192092896,0.0,0.0
5.84,0.024159662696386232,0.013576867017737712,-0.17449146509170532,-0.18865586817264557,0.8210399746894836,0.022873694077134132,0.022091001272201538,1.0,0.8399997324044369,-0.8443288207054138,0.5358253717422485,0.8443286418914795,-0.5358256697654724,0.30000001192092896,0.0,0.0
5.86,0.02170243053759737,0.010144384227464533,-0.07427498698234558,-0.16025330126285553,0.821117639541626,0.021739067509770393,0.023251378908753395,1.0,0.8599996644991714,-0.7705146074295044,0.6374223828315735,0.7705146670341492,-0.6374223232269287,0.30000001192092896,0.0,0.0
5.88,0.02128435377775236,0.007229778598441133,0.012903292663395405,-0.1358882635831833,0.821479320526123,0.02100297436118126,0.024153081700205803,1.0,0.8799996746207754,-0.6845486164093018,0.7289672493934631,0.6845487356185913,-0.7289671301841736,0.30000001192092896,0.0,0.0
5.9,0.02242810032275193,0.004618913253673723,0.08075970411300659,-0.12820760905742645,0.8219835758209229,0.020841432735323906,0.024853013455867767,1.0,0.9000001441162893,-0.5877845287322998,0.809017539024353,0.5877847075462341,-0.8090174198150635,0.30000001192092896,0.0,0.0
5.92,0.024670721228977836,0.0020816739100739975,0.12749356031417847,-0.12585638463497162,0.8223491907119751,0.02121608704328537,0.025494081899523735,1.0,0.9200000698205884,-0.48175328969955444,0.8763068914413452,0.48175302147865295,-0.8763070702552795,0.30000001192092896,0.0,0.0
5.94,0.02704862447679596,-0.00024219317504804006,0.11315014958381653,-0.10780100524425507,0.8224239945411682,0.02204354852437973,0.026197630912065506,1.0,0.9400000780467354,-0.3681240975856781,0.929776668548584,0.36812376976013184,-0.9297767877578735,0.30000001192092896,0.0,0.0
5.96,0.02941183040434821,-0.002167667225628061,0.12809669971466064,-0.08816784620285034,0.8223094940185547,0.02311345376074314,0.02691250666975975,1.0,0.9600000872070946,-0.24868935346603394,0.9685832858085632,0.24868904054164886,-0.9685834050178528,0.30000001192092896,0.0,0.0
5.98,0.032525134378272695,-0.0038030928648767294,0.17782007157802582,-0.07799869030714035,0.822080671787262,0.024224882945418358,0.02740752138197422,1.0,0.9800000214289548,-0.12533310055732727,0.9921147227287292,0.1253332495689392,-0.9921147227287292,0.30000001192092896,0.0,0.0
6.0,0.03683163438909356,-0.005339831480906824,0.2401179075241089,-0.07613983750343323,0.8217688202857971,0.025205038487911224,0.027478409931063652,1.0,0.0,0.0,1.0,-8.742277657347586e-08,-1.0,0.30000001192092896,0.0,0.0
6.0200000000000005,0.04238733380170272,-0.006894474133632546,0.29856592416763306,-0.07822208851575851,0.8214343190193176,0.025987545028328896,0.02712569758296013,1.0,0.019999980923937958,0.12533311545848846,0.9921147227287292,-0.12533313035964966,-0.9921147227287292,0.30000001192092896,0.0,0.0
6.04,0.04901877552475735,-0.008345489651332463,0.34832924604415894,-0.06778750568628311,0.8211729526519775,0.02662302739918232,0.026496363803744316,1.0,0.03999996339086727,0.248689666390419,0.9685832262039185,-0.24868984520435333,-0.9685831665992737,0.30000001192092896,0.0,0.0
6.0600000000000005,0.056534573983232445,-0.009301226386048146,0.38490477204322815,-0.03648386523127556,0.8210840225219727,0.02720124088227749,0.025735141709446907,1.0,0.05999994308584574,0.36812421679496765,0.9297766089439392,-0.3681243360042572,-0.9297766089439392,0.30000001192092896,0.0,0.0
6.08,0.06473229980595754,-0.00936801555335489,0.415332555770874,0.012797771953046322,0.82122802734375,0.02778453938663006,0.024865562096238136,1.0,0.07999993017941165,0.48175328969955444,0.8763068914413452,-0.48175328969955444,-0.8763068914413452,0.30000001192092896,0.0,0.0
6.1000000000000005,0.0737484316764208,-0.008196387480247603,0.46089088916778564,0.07845356315374374,0.8215450048446655,0.028368666768074036,0.02378341369330883,1.0,0.09999990331011217,0.5877847671508789,0.8090173602104187,-0.5877847671508789,-0.8090173602104187,0.30000001192092896,0.0,0.0
6.12,0.083531187756177,-0.00562273773111945,0.49911555647850037,0.14529025554656982,0.8216857314109802,0.02875000424683094,0.0222945474088192,1.0,0.11999988245626218,0.6845465898513794,0.728969156742096,-0.684546709060669,-0.7289690375328064,0.30000001192092896,0.0,0.0
6.140000000000001,0.09356636989538067,-0.0017783877155898096,0.49923965334892273,0.20589756965637207,0.8211250901222229,0.028630921617150307,0.020264066755771637,1.0,0.1399998702924199,0.7705127596855164,0.637424647808075,-0.7705127596855164,-0.6374245882034302,0.30000001192092896,0.0,0.0
6.16,0.10265503961603496,0.0026220149911631886,0.4219238758087158,0.20260949432849884,0.8192980289459229,0.02790476381778717,0.017724646255373955,1.0,0.15999985432975508,0.844327449798584,0.5358275771141052,-0.8443275690078735,-0.5358273983001709,0.30000001192092896,0.0,0.0
6.18,0.11291029040744166,0.009084541820964671,0.5582147836685181,0.3719717860221863,0.8172416687011719,0.027104953303933144,0.015356021001935005,1.0,0.17999982339029957,0.9048265814781189,0.4257802963256836,-0.9048265814781189,-0.425780326128006,0.30000001192092896,0.0,0.0
6.2,0.1232606410168994,0.015014228113215818,0.48297521471977234,0.21358996629714966,0.8161793351173401,0.02668083645403385,0.014098352752625942,1.0,0.19999981542696668,0.951056182384491,0.3090181052684784,-0.951056182384491,-0.30901801586151123,0.30000001192092896,0.0,0.0
6.22,0.13247606056068464,0.018637691802864006,0.4508172273635864,0.16441339254379272,0.8161221742630005,0.026589158922433853,0.013523505069315434,1.0,0.21999980566119157,0.9822870492935181,0.1873825192451477,-0.9822870492935181,-0.187382310628891,0.30000001192092896,0.0,0.0
6.24,0.14037102657935976,0.02072174227212171,0.36167657375335693,0.06097660958766937,0.8165875673294067,0.026326997205615044,0.012811253778636456,1.0,0.23999977558055585,0.9980266690254211,0.06279192864894867,-0.9980266094207764,-0.06279195845127106,0.30000001192092896,0.0,0.0
6.26,0.1464778380512364,0.02112105831044387,0.28226807713508606,-0.005849474109709263,0.8172116279602051,0.02598048374056816,0.011945581994950771,1.0,0.25999976463470004,0.9980268478393555,-0.06278904527425766,-0.9980267882347107,0.06278913468122482,0.30000001192092896,0.0,0.0
6.28,0.15119787496448153,0.020568662524307193,0.2157829850912094,-0.034991297870874405,0.8178560733795166,0.025741994380950928,0.011025373823940754,1.0,0.2799997333897667,0.982287585735321,-0.18737967312335968,-0.9822875261306763,0.18738000094890594,0.30000001192092896,0.0,0.0
6.3,0.15466486129533075,0.019543112478031303,0.15946698188781738,-0.0509939081966877,0.8183521032333374,0.025820905342698097,0.010617613792419434,1.0,0.29999972107467116,0.9510570764541626,-0.30901533365249634,-0.9510570764541626,0.30901530385017395,0.30000001192092896,0.0,0.0
6.32,0.15713549248335407,0.01819390097433752,0.10752743482589722,-0.06763098388910294,0.8185863494873047,0.026140009984374046,0.011037641204893589,1.0,0.3199997098215878,0.9048278331756592,-0.4257776439189911,-0.9048277735710144,0.42577773332595825,0.30000001192092896,0.0,0.0
6.34,0.15887167377700398,0.016510403456892645,0.06722690910100937,-0.0911606028676033,0.8187817335128784,0.026569116860628128,0.011903450824320316,1.0,0.3399996851168426,0.8443289995193481,-0.5358251333236694,-0.8443288207054138,0.5358253717422485,0.30000001192092896,0.0,0.0
6.36,0.15963095764854238,0.014531877624937429,0.017800772562623024,-0.09889866411685944,0.8189406394958496,0.026995955035090446,0.012622134760022163,1.0,0.3599996511429556,0.7705146670341492,-0.6374223232269287,-0.7705146074295044,0.6374223828315735,0.30000001192092896,0.0,0.0
6.38,0.15932887195714332,0.012375363166597049,-0.03641307353973389,-0.11145161837339401,0.8189776539802551,0.027295777574181557,0.013122673146426678,1.0,0.37999966121163625,0.6845486760139465,-0.7289671897888184,-0.6845486164093018,0.7289672493934631,0.30000001192092896,0.0,0.0
6.4,0.15931520661179988,0.010635442004150722,0.008542456664144993,-0.07116682082414627,0.8192477822303772,0.02752365544438362,0.013444356620311737,1.0,0.39999962800181904,0.5877871513366699,-0.8090156316757202,-0.5877872705459595,0.8090155720710754,0.30000001192092896,0.0,0.0
6.42,0.15885293178083254,0.009233070268088133,-0.04867531731724739,-0.06518252193927765,0.8197096586227417,0.02767866663634777,0.013779419474303722,1.0,0.42000009101662983,0.4817531704902649,-0.87630695104599,-0.48175328969955444,0.8763068914413452,0.30000001192092896,0.0,0.0
6.44,0.1574185865072295,0.008222853163728916,-0.08806593716144562,-0.03380836173892021,0.8201354742050171,0.027735309675335884,0.014166336506605148,1.0,0.4400000692265265,0.3681241571903229,-0.929776668548584,-0.3681240975856781,0.929776668548584,0.30000001192092896,0.0,0.0
6.46,0.15525696522943944,0.007952905376843856,-0.12269431352615356,0.002659865189343691,0.8204726576805115,0.027697432786226273,0.014585774391889572,1.0,0.46000003660913275,0.248689666390419,-0.9685832262039185,-0.24868935346603394,0.9685832858085632,0.30000001192092896,0.0,0.0
6.48,0.15245115857347283,0.008483554268055705,-0.15522687137126923,0.044367220252752304,0.8207409381866455,0.027674546465277672,0.015002564527094364,1.0,0.4800000426049901,0.12533296644687653,-0.9921147227287292,-0.12533310055732727,0.9921147227287292,0.30000001192092896,0.0,0.0
6.5,0.1489044937917598,0.009680734123465543,-0.1935032457113266,0.07313898950815201,0.8209448456764221,0.027679910883307457,0.01537288911640644,1.0,0.500000013913767,-8.742277657347586e-08,-1.0,1.7484555314695172e-07,1.0,0.30000001192092896,0.0,0.0
6.5200000000000005,0.14466727133938923,0.011372772481750086,-0.22457732260227203,0.09443211555480957,0.8210827708244324,0.027695538476109505,0.015715444460511208,1.0,0.5199999832768307,-0.12533313035964966,-0.9921147227287292,0.12533345818519592,0.9921146631240845,0.30000001192092896,0.0,0.0
6.54,0.1398995804873885,0.013457814354335464,-0.24925008416175842,0.11267028003931046,0.8211583495140076,0.027733104303479195,0.016059288755059242,1.0,0.5399999933150581,-0.24868984520435333,-0.9685831665992737,0.2486896961927414,0.9685832262039185,0.30000001192092896,0.0,0.0
6.5600000000000005,0.13469343345141985,0.015894327952081348,-0.2708255648612976,0.12790772318840027,0.8211872577667236,0.027781866490840912,0.016476904973387718,1.0,0.5599999607262622,-0.3681243360042572,-0.9297766089439392,0.36812442541122437,0.9297765493392944,0.30000001192092896,0.0,0.0
6.58,0.1291213680816743,0.018606651412002368,-0.2876487672328949,0.13803556561470032,0.8211885690689087,0.027842257171869278,0.016992993652820587,1.0,0.5799999301794116,-0.48175328969955444,-0.8763068914413452,0.4817535877227783,0.8763067722320557,0.30000001192092896,0.0,0.0
6.6000000000000005,0.12325625512347917,0.02148123004193107,-0.3023037314414978,0.1415894478559494,0.8211852312088013,0.027900245040655136,0.017593516036868095,1.0,0.5999999033101121,-0.5877847671508789,-0.8090173602104187,0.5877848267555237,0.8090173006057739,0.30000001192092896,0.0,0.0
6.62,0.11708807443323302,0.024377141008310226,-0.3196035325527191,0.13741528987884521,0.8211910724639893,0.027888895943760872,0.01827317662537098,1.0,0.6199999092745383,-0.684546709060669,-0.7289690375328064,0.6845467686653137,0.7289689779281616,0.30000001192092896,0.0,0.0
6.640000000000001,0.11050339199325529,0.027137085117473227,-0.3460348844528198,0.12469221651554108,0.8211880922317505,0.027732478454709053,0.019002778455615044,1.0,0.6399998776017916,-0.7705127596855164,-0.6374245882034302,0.7705129981040955,0.6374242901802063,0.30000001192092896,0.0,0.0
6.66,0.10331171688419966,0.029570737897641877,-0.381893128156662,0.10234204679727554,0.8211139440536499,0.027390139177441597,0.019705595448613167,1.0,0.6599998885246926,-0.8443275690078735,-0.5358273983001709,0.8443275094032288,0.5358275175094604,0.30000001192092896,0.0,0.0
6.68,0.09547568162702094,0.03129637265725615,-0.40912941098213196,0.058343347162008286,0.8208513259887695,0.026903966441750526,0.020235251635313034,1.0,0.679999819098538,-0.9048265814781189,-0.425780326128006,0.9048267006874084,0.4257800281047821,0.30000001192092896,0.0,0.0
6.7,0.08785986482485657,0.031741657352706606,-0.38699084520339966,-0.02690228819847107,0.8202599287033081,0.02637571655213833,0.020442690700292587,1.0,0.6999998289600781,-0.951056182384491,-0.30901801586151123,0.9510561227798462,0.30901816487312317,0.30000001192092896,0.0,0.0
6.72,0.07876107509205997,0.032151834094849244,-0.4872657358646393,-0.0019835985731333494,0.8198195695877075,0.025906911119818687,0.02067512460052967,1.0,0.7199998382753886,-0.9822870492935181,-0.187382310628891,0.9822870492935181,0.18738245964050293,0.30000001192092896,0.0,0.0
6.74,0.06953293895406959,0.031648658935203196,-0.4540722668170929,-0.036588847637176514,0.8195719718933105,0.025756895542144775,0.021043431013822556,1.0,0.739999770251061,-0.9980266094207764,-0.06279195845127106,0.9980266690254211,0.06279163807630539,0.30000001192092896,0.0,0.0
6.76,0.061022499762720346,0.030563799459213403,-0.4054696261882782,-0.06571934372186661,0.8196254968643188,0.02592344395816326,0.021603384986519814,1.0,0.7599997794318241,-0.9980267882347107,0.06278913468122482,0.9980268478393555,-0.06278897821903229,0.30000001192092896,0.0,0.0
6.78,0.0522321997915066,0.029084582001837115,-0.4103109538555145,-0.08845360577106476,0.8201040029525757,0.026197120547294617,0.0228147953748703,1.0,0.7799997864182278,-0.9822875261306763,0.18738000094890594,0.9822875261306763,-0.187379851937294,0.30000001192092896,0.0,0.0
6.8,0.044614706030093314,0.02648428399705136,-0.3184961974620819,-0.15665966272354126,0.8207615613937378,0.026355860754847527,0.024494817480444908,1.0,0.7999997165636298,-0.9510570764541626,0.30901530385017395,0.951056957244873,-0.3090156018733978,0.30000001192092896,0.0,0.0
6.82,0.03807481879188856,0.022553341714796712,-0.27863219380378723,-0.2259233593940735,0.8210228085517883,0.02603861689567566,0.026104846969246864,1.0,0.8199997267359764,-0.9048277735710144,0.42577773332595825,0.9048276543617249,-0.42577803134918213,0.30000001192092896,0.0,0.0
6.84,0.033094745004143215,0.018058539570150436,-0.1733752191066742,-0.21301759779453278,0.820907711982727,0.025286750867962837,0.027471652254462242,1.0,0.8399997324044369,-0.8443288207054138,0.5358253717422485,0.8443286418914795,-0.5358256697654724,0.30000001192092896,0.0,0.0
6.86,0.030745004684852677,0.014207271577570395,-0.06805384904146194,-0.17720119655132294,0.8209428191184998,0.024399476125836372,0.028662627562880516,1.0,0.8599996644991714,-0.7705146074295044,0.6374223828315735,0.7705146670341492,-0.6374223232269287,0.30000001192092896,0.0,0.0
6.88,0.030524276484160943,0.01100955788065801,0.022310007363557816,-0.14838455617427826,0.8212880492210388,0.023808307945728302,0.02960924059152603,1.0,0.8799996746207754,-0.6845486164093018,0.7289672493934631,0.6845487356185913,-0.7289671301841736,0.30000001192092896,0.0,0.0
6.9,0.031900063422701276,0.008204072676557353,0.09219613671302795,-0.13730773329734802,0.8218017220497131,0.023737337440252304,0.03031802922487259,1.0,0.8999996070766019,-0.5877872705459595,0.8090155720710754,0.5877870321273804,-0.8090157508850098,0.30000001192092896,0.0,0.0
6.92,0.03442309438576651,0.005440503131301022,0.1391892284154892,-0.13965386152267456,0.8221909403800964,0.02420254796743393,0.030949976295232773,1.0,0.9200000698205884,-0.48175328969955444,0.8763068914413452,0.48175302147865295,-0.8763070702552795,0.30000001192092896,0.0,0.0
6.94,0.03707438568364348,0.0028362733228668438,0.12611791491508484,-0.12400144338607788,0.8222975730895996,0.025143036618828773,0.031652145087718964,1.0,0.9400000780467354,-0.3681240975856781,0.929776668548584,0.36812376976013184,-0.9297767877578735,0.30000001192092896,0.0,0.0
6.96,0.03965309127765358,0.0006465870345326293,0.13531172275543213,-0.10091912746429443,0.8222017288208008,0.026357116177678108,0.03238150104880333,1.0,0.9600000872070946,-0.24868935346603394,0.9685832858085632,0.24868904054164886,-0.9685834050178528,0.30000001192092896,0.0,0.0
6.98,0.0428671189168373,-0.0011634457447249119,0.18030454218387604,-0.08649982511997223,0.8219876289367676,0.027608176693320274,0.03289536014199257,1.0,0.9800000214289548,-0.12533310055732727,0.9921147227287292,0.1253332495689392,-0.9921147227287292,0.30000001192092896,0.0,0.0
7.0,0.04720061880380344,-0.0027848730134566887,0.23865872621536255,-0.08116552978754044,0.8216889500617981,0.028722526505589485,0.03299073129892349,1.0,0.0,0.0,1.0,-8.742277657347586e-08,-1.0,0.30000001192092896,0.0,0.0
7.0200000000000005,0.052720323929804504,-0.004367447908783544,0.2986234426498413,-0.08140300214290619,0.8213604092597961,0.029637176543474197,0.03266479820013046,1.0,0.019999980923937958,0.12533311545848846,0.9921147227287292,-0.12533313035964966,-0.9921147227287292,0.30000001192092896,0.0,0.0
7.04,0.059336223611185006,-0.005821826707656987,0.3449894189834595,-0.07146390527486801,0.8211044073104858,0.030401110649108887,0.032102376222610474,1.0,0.03999996339086727,0.248689666390419,0.9685832262039185,-0.24868984520435333,-0.9685831665992737,0.30000001192092896,0.0,0.0
7.0600000000000005,0.06681916948090044,-0.006805957316901038,0.38708603382110596,-0.041909359395504,0.8210212588310242,0.031093209981918335,0.03145187720656395,1.0,0.05999994308584574,0.36812421679496765,0.9297766089439392,-0.3681243360042572,-0.9297766089439392,0.30000001192092896,0.0,0.0
7.08,0.0750036460772024,-0.006934751844376743,0.4187033474445343,0.004367494955658913,0.8211721777915955,0.03176744654774666,0.03071133978664875,1.0,0.07999993017941165,0.48175328969955444,0.8763068914413452,-0.48175328969955444,-0.8763068914413452,0.30000001192092896,0.0,0.0
7.1000000000000005,0.08401741439219822,-0.005888221602286724,0.4628410041332245,0.0665585845708847,0.8214797973632812,0.03241068497300148,0.029732700437307358,1.0,0.09999990331011217,0.5877847671508789,0.8090173602104187,-0.5877847671508789,-0.8090173602104187,0.30000001192092896,0.0,0.0
7.12,0.09374034921596851,-0.0034579084365280047,0.491695761680603,0.1340886354446411,0.8215675354003906,0.03283050283789635,0.028311559930443764,1.0,0.11999988245626218,0.6845465898513794,0.728969156742096,-0.684546709060669,-0.7289690375328064,0.30000001192092896,0.0,0.0
7.140000000000001,0.10364712537873833,0.00016324901153215202,0.4881962537765503,0.18736466765403748,0.8209201097488403,0.03277035802602768,0.0263300072401762,1.0,0.1399998702924199,0.7705127596855164,0.637424647808075,-0.7705127596855164,-0.6374245882034302,0.30000001192092896,0.0,0.0
7.16,0.11262755424583772,0.004204733447517556,0.41912224888801575,0.1789015531539917,0.8189845681190491,0.03211502730846405,0.02384764514863491,1.0,0.15999985432975508,0.844327449798584,0.5358275771141052,-0.8443275690078735,-0.5358273983001709,0.30000001192092896,0.0,0.0
7.18,0.12299405026940406,0.01040125027579188,0.5654596090316772,0.3504924476146698,0.8168810606002808,0.03144004940986633,0.021592337638139725,1.0,0.17999982339029957,0.9048265814781189,0.4257802963256836,-0.9048265814781189,-0.425780326128006,0.30000001192092896,0.0,0.0
7.2,0.13338127733758098,0.016032203754844494,0.4845943748950958,0.19645912945270538,0.8157939910888672,0.031120462343096733,0.020480189472436905,1.0,0.19999981542696668,0.951056182384491,0.3090181052684784,-0.951056182384491,-0.30901801586151123,0.30000001192092896,0.0,0.0
