time_s,left_target_force_x_n,left_target_force_y_n,left_target_force_z_n,left_actual_force_x_n,left_actual_force_y_n,left_actual_force_z_n,right_target_force_x_n,right_target_force_y_n,right_target_force_z_n,right_actual_force_x_n,right_actual_force_y_n,right_actual_force_z_n
4.8,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15277911722660065,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3127763271331787
4.82,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08661414682865143,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.48649683594703674
4.84,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07459031045436859,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6399317979812622
4.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06296422332525253,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.9594954252243042
4.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14436891674995422,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3277418613433838
4.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18171335756778717,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.5852092504501343
4.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15533828735351562,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.7180086374282837
4.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1424919068813324,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.7178446054458618
4.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0990401953458786,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.5123906135559082
4.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10329360514879227,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.1724339723587036
5.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07804448157548904,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.770849347114563
5.0200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.09193811565637589,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3486708402633667
5.04,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13800181448459625,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07708998024463654
5.0600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1709974706172943,0.0,0.0,-0.24525000154972076,0.0,0.0,0.04244009405374527
5.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19880186021327972,0.0,0.0,-0.24525000154972076,0.0,0.0,0.08311249315738678
5.1000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22542662918567657,0.0,0.0,-0.24525000154972076,0.0,0.0,0.09159889817237854
5.12,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23353058099746704,0.0,0.0,-0.24525000154972076,0.0,0.0,0.12200505286455154
5.14,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22143681347370148,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1170671209692955
5.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.29758891463279724,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1214161217212677
5.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13320359587669373,0.0,0.0,-0.24525000154972076,0.0,0.0,0.16845279932022095
5.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2595972716808319,0.0,0.0,-0.24525000154972076,0.0,0.0,0.18299579620361328
5.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2521790564060211,0.0,0.0,-0.24525000154972076,0.0,0.0,0.338961660861969
5.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25183671712875366,0.0,0.0,-0.24525000154972076,0.0,0.0,0.42962053418159485
5.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23771075904369354,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5496101379394531
5.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2267371267080307,0.0,0.0,-0.24525000154972076,0.0,0.0,0.48448729515075684
5.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24513524770736694,0.0,0.0,-0.24525000154972076,0.0,0.0,0.38738036155700684
5.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23380665481090546,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2782861292362213
5.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23693792521953583,0.0,0.0,-0.24525000154972076,0.0,0.0,0.15418073534965515
5.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2693054676055908,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0054007768630981445
5.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.29429367184638977,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11472649872303009
5.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23793618381023407,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1552138477563858
5.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2778852581977844,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18663978576660156
5.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.280855268239975,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17984341084957123
5.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.28104737401008606,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17524361610412598
5.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.29878729581832886,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1445131152868271
5.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.28738248348236084,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0849340632557869
5.5200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27709290385246277,0.0,0.0,-0.24525000154972076,0.0,0.0,0.000746600329875946
5.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2679252028465271,0.0,0.0,-0.24525000154972076,0.0,0.0,0.12352458387613297
5.5600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24243049323558807,0.0,0.0,-0.24525000154972076,0.0,0.0,0.25918903946876526
5.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2228952944278717,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3912244439125061
5.6000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20052069425582886,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5148223042488098
5.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1781773865222931,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6002324223518372
5.64,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16927339136600494,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6444634199142456
5.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15280307829380035,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6724202036857605
5.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1415528953075409,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6720117330551147
5.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12408877164125443,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5767126083374023
5.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07157449424266815,0.0,0.0,-0.24525000154972076,0.0,0.0,0.48993948101997375
5.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.09461154043674469,0.0,0.0,-0.24525000154972076,0.0,0.0,0.31467875838279724
5.76,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17230987548828125,0.0,0.0,-0.24525000154972076,0.0,0.0,0.014599889516830444
5.78,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13196927309036255,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16611069440841675
5.8,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10447794198989868,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.41600844264030457
5.82,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.030874915421009064,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5696463584899902
5.84,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.04713801294565201,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7755364775657654
5.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06157734990119934,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.129719853401184
5.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18326279520988464,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.4591153860092163
5.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19985032081604004,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.7064030170440674
5.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16858689486980438,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8609389066696167
5.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15511001646518707,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8834052085876465
5.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12075379490852356,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.6656280755996704
5.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.137208491563797,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3072963953018188
6.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10843801498413086,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.8575115203857422
6.0200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11531965434551239,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.41394567489624023
6.04,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1422816514968872,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13160066306591034
6.0600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17957286536693573,0.0,0.0,-0.24525000154972076,0.0,0.0,0.01204642653465271
6.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19368867576122284,0.0,0.0,-0.24525000154972076,0.0,0.0,0.04645862802863121
6.1000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21237759292125702,0.0,0.0,-0.24525000154972076,0.0,0.0,0.06586897373199463
6.12,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21816813945770264,0.0,0.0,-0.24525000154972076,0.0,0.0,0.10772864520549774
6.140000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20824284851551056,0.0,0.0,-0.24525000154972076,0.0,0.0,0.12060939520597458
6.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2514735460281372,0.0,0.0,-0.24525000154972076,0.0,0.0,0.13611319661140442
6.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15057043731212616,0.0,0.0,-0.24525000154972076,0.0,0.0,0.22159713506698608
6.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23608846962451935,0.0,0.0,-0.24525000154972076,0.0,0.0,0.19945496320724487
6.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23981930315494537,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3627227246761322
6.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27042272686958313,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4884240925312042
6.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2532901465892792,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5554175972938538
6.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23037298023700714,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5517658591270447
6.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23636360466480255,0.0,0.0,-0.24525000154972076,0.0,0.0,0.40366214513778687
6.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23190069198608398,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2978030741214752
6.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22966299951076508,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1618349850177765
6.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26628604531288147,0.0,0.0,-0.24525000154972076,0.0,0.0,0.009046472609043121
6.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2817961871623993,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10402722656726837
6.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2143905907869339,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13221372663974762
6.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26466643810272217,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19905924797058105
6.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.266504168510437,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1947171986103058
6.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2735896408557892,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18928806483745575
6.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2843320369720459,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15419833362102509
6.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.28271082043647766,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11596670746803284
6.5200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2780431807041168,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.03836517781019211
6.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27581465244293213,0.0,0.0,-0.24525000154972076,0.0,0.0,0.08767703175544739
6.5600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.257119745016098,0.0,0.0,-0.24525000154972076,0.0,0.0,0.22218814492225647
6.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23662137985229492,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3533868193626404
6.6000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2221423089504242,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4756225347518921
6.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20663297176361084,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5624710321426392
6.640000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19969442486763,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6058664917945862
6.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18878647685050964,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6282452344894409
6.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1843186318874359,0.0,0.0,-0.24525000154972076,0.0,0.0,0.634711742401123
6.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16865429282188416,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5529731512069702
6.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08175456523895264,0.0,0.0,-0.24525000154972076,0.0,0.0,0.516354501247406
6.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13397438824176788,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2869400978088379
6.76,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1670076847076416,0.0,0.0,-0.24525000154972076,0.0,0.0,0.0010290145874023438
6.78,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17815537750720978,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15457738935947418
6.8,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15343868732452393,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3959660530090332
6.82,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.05068729817867279,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5639371871948242
6.84,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.05667611584067345,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6904245615005493
6.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08010031282901764,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.9996717572212219
6.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1829012632369995,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.381456732749939
6.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22449547052383423,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.668215274810791
6.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19551080465316772,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8276021480560303
6.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18225309252738953,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8540198802947998
6.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13913942873477936,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.689059853553772
6.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14274047315120697,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3445520401000977
7.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11942347139120102,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.9073902368545532
7.0200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12343577295541763,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4597752094268799
7.04,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15290693938732147,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15813332796096802
7.0600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18404971063137054,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.013971656560897827
7.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20246672630310059,0.0,0.0,-0.24525000154972076,0.0,0.0,0.032113924622535706
7.1000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2189970761537552,0.0,0.0,-0.24525000154972076,0.0,0.0,0.05068984627723694
7.12,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22312426567077637,0.0,0.0,-0.24525000154972076,0.0,0.0,0.09149747341871262
7.140000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21952547132968903,0.0,0.0,-0.24525000154972076,0.0,0.0,0.12119413167238235
7.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26135650277137756,0.0,0.0,-0.24525000154972076,0.0,0.0,0.13454458117485046
7.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16456668078899384,0.0,0.0,-0.24525000154972076,0.0,0.0,0.23282451927661896
7.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24129842221736908,0.0,0.0,-0.24525000154972076,0.0,0.0,0.20096483826637268
7.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2530582845211029,0.0,0.0,-0.24525000154972076,0.0,0.0,0.38149070739746094
7.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.28648415207862854,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5123062133789062
7.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2566935420036316,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5777143239974976
7.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23662158846855164,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5709275603294373
7.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2387399822473526,0.0,0.0,-0.24525000154972076,0.0,0.0,0.405841201543808
7.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24113672971725464,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2832915484905243
7.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23127250373363495,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1468346267938614
7.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2638216018676758,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0006150081753730774
7.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27865079045295715,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.09832775592803955
7.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2395174503326416,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11828017234802246
7.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25978001952171326,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1628805249929428
7.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2671854794025421,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15877115726470947
7.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2732986509799957,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14928260445594788
7.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2905464768409729,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1185149997472763
7.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2855093479156494,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.082999587059021
7.5200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.28084173798561096,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.009647078812122345
7.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27547556161880493,0.0,0.0,-0.24525000154972076,0.0,0.0,0.11280527710914612
7.5600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25274398922920227,0.0,0.0,-0.24525000154972076,0.0,0.0,0.24331967532634735
7.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2314201295375824,0.0,0.0,-0.24525000154972076,0.0,0.0,0.373938649892807
7.6000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22135807573795319,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4975118637084961
7.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2111750841140747,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5851409435272217
7.640000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20677652955055237,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6217021346092224
7.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20174182951450348,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6300187110900879
7.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.197160005569458,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6189321279525757
7.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18142440915107727,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5270677804946899
7.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1199747622013092,0.0,0.0,-0.24525000154972076,0.0,0.0,0.46748512983322144
7.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16700032353401184,0.0,0.0,-0.24525000154972076,0.0,0.0,0.27376723289489746
7.76,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17650558054447174,0.0,0.0,-0.24525000154972076,0.0,0.0,0.004928030073642731
7.78,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16264910995960236,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16344594955444336
7.8,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16167381405830383,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4275438189506531
7.82,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07637282460927963,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5902804136276245
7.84,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0770169198513031,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7310473322868347
7.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10022973269224167,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.0112110376358032
7.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20553821325302124,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3101664781570435
7.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23055899143218994,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.5790691375732422
7.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2044094204902649,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.7661324739456177
7.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19961747527122498,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8436027765274048
7.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16162042319774628,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.6972013711929321
7.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15945717692375183,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3493982553482056
8.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1284303516149521,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.8916466236114502
8.02,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1399381160736084,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.44348499178886414
8.040000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15406878292560577,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15945546329021454
8.06,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18867610394954681,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.017913900315761566
8.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19696269929409027,0.0,0.0,-0.24525000154972076,0.0,0.0,0.015927664935588837
8.1,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21162107586860657,0.0,0.0,-0.24525000154972076,0.0,0.0,0.03421883285045624
8.120000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2166515588760376,0.0,0.0,-0.24525000154972076,0.0,0.0,0.08584067225456238
8.14,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20900115370750427,0.0,0.0,-0.24525000154972076,0.0,0.0,0.11795848608016968
8.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25189027190208435,0.0,0.0,-0.24525000154972076,0.0,0.0,0.14338082075119019
8.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15709830820560455,0.0,0.0,-0.24525000154972076,0.0,0.0,0.26530927419662476
8.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2376520335674286,0.0,0.0,-0.24525000154972076,0.0,0.0,0.24556374549865723
8.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24697920680046082,0.0,0.0,-0.24525000154972076,0.0,0.0,0.42208489775657654
8.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2858424484729767,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5713202953338623
8.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2568553388118744,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6267869472503662
8.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2354642003774643,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5991827249526978
8.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23970893025398254,0.0,0.0,-0.24525000154972076,0.0,0.0,0.42445188760757446
8.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2429484724998474,0.0,0.0,-0.24525000154972076,0.0,0.0,0.29969412088394165
8.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2313469797372818,0.0,0.0,-0.24525000154972076,0.0,0.0,0.16829359531402588
8.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2586020231246948,0.0,0.0,-0.24525000154972076,0.0,0.0,0.02648724615573883
8.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2705068290233612,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07077117264270782
8.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2431378811597824,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.09159624576568604
8.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2577364444732666,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13668972253799438
