time_s,left_target_angular_velocity_x_radps,left_target_angular_velocity_y_radps,left_target_angular_velocity_z_radps,left_actual_angular_velocity_x_radps,left_actual_angular_velocity_y_radps,left_actual_angular_velocity_z_radps,right_target_angular_velocity_x_radps,right_target_angular_velocity_y_radps,right_target_angular_velocity_z_radps,right_actual_angular_velocity_x_radps,right_actual_angular_velocity_y_radps,right_actual_angular_velocity_z_radps
1.02,0.0,0.0,0.0,-1.5918560028076172,0.17483988404273987,-0.0645582303404808,0.0,0.0,0.0,0.04478704556822777,0.5736402273178101,1.0926682949066162
1.04,0.0,0.0,0.0,-1.1144717931747437,0.198217511177063,-0.1905042976140976,0.0,0.0,0.0,0.16906937956809998,0.44896262884140015,1.1171565055847168
1.06,0.0,0.0,0.0,-0.7388893365859985,0.17158417403697968,-0.24238653481006622,0.0,0.0,0.0,0.4454953074455261,0.31333866715431213,1.079456090927124
1.08,0.0,0.0,0.0,-0.4726716876029968,0.11327002197504044,-0.20493024587631226,0.0,0.0,0.0,0.8642310500144958,0.18129175901412964,0.8898531198501587
1.1,0.0,0.0,0.0,-0.2782924771308899,0.047679927200078964,-0.1479056179523468,0.0,0.0,0.0,1.1638153791427612,-0.0176161490380764,0.6162181496620178
1.12,0.0,0.0,0.0,0.27990782260894775,-0.03033440373837948,-0.19108442962169647,0.0,0.0,0.0,1.0816024541854858,-0.258186012506485,0.30438730120658875
1.1400000000000001,0.0,0.0,0.0,1.081452488899231,0.05914243683218956,-0.1857212483882904,0.0,0.0,0.0,1.1613057851791382,-0.45601826906204224,0.0499911904335022
1.16,0.0,0.0,0.0,1.1165257692337036,0.06819923967123032,-0.03722936660051346,0.0,0.0,0.0,1.6475785970687866,-0.8076274394989014,-0.07691935449838638
1.18,0.0,0.0,0.0,0.5513496994972229,-0.06833158433437347,0.2435169219970703,0.0,0.0,0.0,2.3973398208618164,-0.9609422087669373,-0.32236799597740173
1.2,0.0,0.0,0.0,0.35186049342155457,-0.10808906704187393,0.5302064418792725,0.0,0.0,0.0,2.72900128364563,-0.9479711055755615,-0.44726884365081787
1.22,0.0,0.0,0.0,0.5506143569946289,0.06383019685745239,0.6455927491188049,0.0,0.0,0.0,2.7005679607391357,-0.9661813974380493,-0.4856647253036499
1.24,0.0,0.0,0.0,1.0101563930511475,0.3810901641845703,0.5499163866043091,0.0,0.0,0.0,2.3004798889160156,-1.0377172231674194,-0.39481502771377563
1.26,0.0,0.0,0.0,1.4437203407287598,0.7998194694519043,0.24932140111923218,0.0,0.0,0.0,1.4107418060302734,-1.184216856956482,-0.24975302815437317
1.28,0.0,0.0,0.0,0.8882007598876953,0.7514020800590515,0.18142488598823547,0.0,0.0,0.0,0.6912652850151062,-1.190578818321228,0.08458545804023743
1.3,0.0,0.0,0.0,0.3705207109451294,0.5291711688041687,0.10983570665121078,0.0,0.0,0.0,0.3959842920303345,-1.1984790563583374,0.17744910717010498
1.32,0.0,0.0,0.0,0.2722395062446594,0.33521533012390137,-0.06926265358924866,0.0,0.0,0.0,0.47727444767951965,-1.2521697282791138,0.10110348463058472
1.34,0.0,0.0,0.0,0.2682322561740875,0.23387303948402405,-0.13966575264930725,0.0,0.0,0.0,0.20270074903964996,-1.0581780672073364,0.11489573866128922
1.36,0.0,0.0,0.0,-0.06697513163089752,0.06326882541179657,-0.023129316046833992,0.0,0.0,0.0,-0.1676274985074997,-0.8557597994804382,0.14804604649543762
1.3800000000000001,0.0,0.0,0.0,0.061840467154979706,0.056138332933187485,0.10223658382892609,0.0,0.0,0.0,-0.40220877528190613,-0.7136353254318237,0.055534299463033676
1.4000000000000001,0.0,0.0,0.0,0.1932390183210373,0.0827990397810936,0.13602644205093384,0.0,0.0,0.0,-0.4473264813423157,-0.6559174060821533,-0.08820457756519318
1.42,0.0,0.0,0.0,0.2076791673898697,0.13228106498718262,0.09897665679454803,0.0,0.0,0.0,-0.4893866777420044,-0.5437051057815552,-0.23317359387874603
1.44,0.0,0.0,0.0,0.14725326001644135,0.07670875638723373,0.06252702325582504,0.0,0.0,0.0,-0.29596829414367676,-0.5350003242492676,-0.28802430629730225
1.46,0.0,0.0,0.0,0.08449232578277588,0.07453612238168716,0.06177789345383644,0.0,0.0,0.0,-0.17286090552806854,-0.45838281512260437,-0.2676267921924591
1.48,0.0,0.0,0.0,-0.04799370840191841,0.06069802865386009,0.07566054910421371,0.0,0.0,0.0,-0.04491433873772621,-0.3921922445297241,-0.215428426861763
1.5,0.0,0.0,0.0,-0.10992886126041412,0.061438314616680145,0.0909724086523056,0.0,0.0,0.0,-0.06968050450086594,-0.2918156385421753,-0.14606833457946777
1.52,0.0,0.0,0.0,-0.09829475730657578,0.05352160707116127,0.07015775889158249,0.0,0.0,0.0,-0.07786139100790024,-0.23078808188438416,-0.05899727717041969
1.54,0.0,0.0,0.0,-0.055690135806798935,0.0369911752641201,0.05745277926325798,0.0,0.0,0.0,-0.038325853645801544,-0.1793244630098343,0.0009145088260993361
1.56,0.0,0.0,0.0,-0.0012245282996445894,0.021953245624899864,0.04609919711947441,0.0,0.0,0.0,0.05763613060116768,-0.148403137922287,0.030989840626716614
1.58,0.0,0.0,0.0,0.022435637190937996,0.005997167434543371,0.03820430487394333,0.0,0.0,0.0,0.15109623968601227,-0.13060922920703888,0.026765402406454086
1.6,0.0,0.0,0.0,0.04114395007491112,-0.010080227628350258,0.02301722764968872,0.0,0.0,0.0,0.17843864858150482,-0.0724497139453888,-0.016434725373983383
1.62,0.0,0.0,0.0,0.04008718580007553,-0.023487452417612076,0.0022851598914712667,0.0,0.0,0.0,0.20858754217624664,0.002999007236212492,-0.08518832176923752
1.6400000000000001,0.0,0.0,0.0,0.02965242974460125,-0.034728169441223145,-0.022039294242858887,0.0,0.0,0.0,0.22926948964595795,0.09430629014968872,-0.17655161023139954
1.6600000000000001,0.0,0.0,0.0,0.10759298503398895,-0.03787346929311752,-0.08886014670133591,0.0,0.0,0.0,0.24621371924877167,0.17758838832378387,-0.3038240969181061
1.68,0.0,0.0,0.0,0.21891441941261292,-0.03331742063164711,-0.20211166143417358,0.0,0.0,0.0,0.24973668158054352,0.25698092579841614,-0.47061824798583984
1.7,0.0,0.0,0.0,0.36864057183265686,-0.0573463998734951,-0.3339907228946686,0.0,0.0,0.0,0.2309752255678177,0.3031003475189209,-0.6772249341011047
1.72,0.0,0.0,0.0,0.7884078621864319,-0.09252505004405975,-0.5207974314689636,0.0,0.0,0.0,0.02909875102341175,0.31641215085983276,-0.8473106622695923
1.74,0.0,0.0,0.0,1.0288496017456055,0.013524271547794342,-0.5701422095298767,0.0,0.0,0.0,-0.0474921353161335,0.4508328139781952,-0.8478501439094543
1.76,0.0,0.0,0.0,0.20890167355537415,0.011049501597881317,-0.46557146310806274,0.0,0.0,0.0,0.06375501304864883,0.3660062253475189,-0.83608078956604
1.78,0.0,0.0,0.0,0.3382833003997803,-0.11716660857200623,-0.5509743690490723,0.0,0.0,0.0,-0.3953399956226349,0.4158509075641632,-0.5721216201782227
1.8,0.0,0.0,0.0,-0.07321852445602417,-0.08612637966871262,-0.3856963813304901,0.0,0.0,0.0,-0.6747666597366333,0.6141093969345093,-0.4432114064693451
1.82,0.0,0.0,0.0,0.29028844833374023,-0.1095791906118393,-0.2683601975440979,0.0,0.0,0.0,-0.8478559851646423,0.7856830358505249,-0.39793860912323
1.84,0.0,0.0,0.0,0.404924601316452,-0.115837462246418,-0.2350926250219345,0.0,0.0,0.0,-1.5263724327087402,0.9390280842781067,-0.10696719586849213
1.86,0.0,0.0,0.0,-0.1477353274822235,-0.03667488694190979,0.020447907969355583,0.0,0.0,0.0,-1.3892929553985596,0.8883891701698303,0.1550203561782837
1.8800000000000001,0.0,0.0,0.0,-0.5582830309867859,0.065400630235672,0.35587623715400696,0.0,0.0,0.0,-0.8437356352806091,0.8201141357421875,0.2856667935848236
1.9000000000000001,0.0,0.0,0.0,-0.6024734973907471,-0.02119339071214199,0.6066408157348633,0.0,0.0,0.0,-0.3966626226902008,0.5872824192047119,0.5621227622032166
1.92,0.0,0.0,0.0,-0.5331919193267822,-0.13357330858707428,0.7448707222938538,0.0,0.0,0.0,-0.3344385027885437,0.5270915627479553,0.6979194283485413
1.94,0.0,0.0,0.0,-0.14320631325244904,-0.134857639670372,0.6797289848327637,0.0,0.0,0.0,0.014217592775821686,0.4221474528312683,0.7410756349563599
1.96,0.0,0.0,0.0,-0.1579321324825287,-0.10291765630245209,0.5835332274436951,0.0,0.0,0.0,0.27996379137039185,0.3642174005508423,0.6849066019058228
1.98,0.0,0.0,0.0,0.03247718885540962,-0.02372593618929386,0.48188266158103943,0.0,0.0,0.0,0.36617448925971985,0.32379093766212463,0.5130718946456909
2.0,0.0,0.0,0.0,0.08476867526769638,0.045281682163476944,0.4573771059513092,0.0,0.0,0.0,0.22448144853115082,0.3082939088344574,0.3897760808467865
2.02,0.0,0.0,0.0,-0.005353594198822975,0.10979413241147995,0.5436763167381287,0.0,0.0,0.0,0.3074159622192383,0.18337038159370422,0.4258776009082794
2.04,0.0,0.0,0.0,-0.2731790542602539,0.12428721785545349,0.673559308052063,0.0,0.0,0.0,0.40124234557151794,0.062473662197589874,0.5559970736503601
2.06,0.0,0.0,0.0,-0.4606049656867981,0.13955160975456238,0.7236339449882507,0.0,0.0,0.0,0.523973822593689,-0.02403096668422222,0.6704251170158386
2.08,0.0,0.0,0.0,-0.5866193771362305,0.1403903216123581,0.7366936206817627,0.0,0.0,0.0,0.6560483574867249,-0.0759168490767479,0.7769771814346313
2.1,0.0,0.0,0.0,-0.6444377899169922,0.07643304020166397,0.7297360897064209,0.0,0.0,0.0,0.8475173711776733,-0.18859267234802246,0.8338127732276917
2.12,0.0,0.0,0.0,-0.3889087438583374,-0.025390934199094772,0.6078799962997437,0.0,0.0,0.0,0.7829038500785828,-0.3237406313419342,0.8228358626365662
2.14,0.0,0.0,0.0,-0.04395335912704468,-0.1390484869480133,0.48357093334198,0.0,0.0,0.0,0.38223475217819214,-0.5863616466522217,0.8631928563117981
2.16,0.0,0.0,0.0,0.2213767021894455,-0.04272067919373512,0.46318963170051575,0.0,0.0,0.0,0.09805233031511307,-0.869672417640686,0.8940315842628479
2.18,0.0,0.0,0.0,0.19197936356067657,-0.0035865893587470055,0.350511372089386,0.0,0.0,0.0,0.15830880403518677,-1.051706075668335,0.872090756893158
2.2,0.0,0.0,0.0,0.25371676683425903,0.14166003465652466,0.22590556740760803,0.0,0.0,0.0,0.7434801459312439,-0.9067878127098083,0.5483298301696777
2.22,0.0,0.0,0.0,-0.05569984391331673,0.1559905856847763,0.16674885153770447,0.0,0.0,0.0,1.0491873025894165,-0.6245430707931519,0.3064040541648865
2.24,0.0,0.0,0.0,0.10114465653896332,0.310474693775177,0.10119101405143738,0.0,0.0,0.0,1.2630983591079712,-0.4471554458141327,0.15794356167316437
2.2600000000000002,0.0,0.0,0.0,0.04448291286826134,0.33564311265945435,0.1132635697722435,0.0,0.0,0.0,0.9100499153137207,-0.39581298828125,0.045769982039928436
2.2800000000000002,0.0,0.0,0.0,0.19794410467147827,0.33747991919517517,0.17543169856071472,0.0,0.0,0.0,0.27882421016693115,-0.5810756087303162,0.053252000361680984
2.3000000000000003,0.0,0.0,0.0,0.7132014632225037,0.46701687574386597,-0.06517858058214188,0.0,0.0,0.0,-0.3768230080604553,-0.6402158141136169,0.09544656425714493
2.32,0.0,0.0,0.0,0.2585225999355316,0.32214486598968506,-0.15239523351192474,0.0,0.0,0.0,-0.4023374915122986,-0.6449549794197083,-0.0324612595140934
2.34,0.0,0.0,0.0,-0.17785656452178955,0.14713655412197113,-0.1370486170053482,0.0,0.0,0.0,-0.04741672798991203,-0.5903555750846863,-0.18040111660957336
2.36,0.0,0.0,0.0,0.04995878413319588,0.16044928133487701,-0.17462816834449768,0.0,0.0,0.0,-0.038641463965177536,-0.4699893891811371,-0.29783618450164795
2.38,0.0,0.0,0.0,0.05199781432747841,0.23096764087677002,-0.20221158862113953,0.0,0.0,0.0,0.12066690623760223,-0.3466140031814575,-0.3950323164463043
2.4,0.0,0.0,0.0,-0.218872532248497,0.014601347036659718,-0.11923544853925705,0.0,0.0,0.0,0.3619144856929779,-0.3570946455001831,-0.3714843690395355
2.42,0.0,0.0,0.0,0.35369110107421875,0.1548839956521988,-0.2779442071914673,0.0,0.0,0.0,0.1665748655796051,-0.2817828953266144,-0.3271053433418274
2.44,0.0,0.0,0.0,0.12486892938613892,0.07984782755374908,-0.29669585824012756,0.0,0.0,0.0,0.3169440031051636,-0.2993832528591156,-0.17383798956871033
2.46,0.0,0.0,0.0,0.17817729711532593,0.05256370082497597,-0.27812400460243225,0.0,0.0,0.0,0.2977127730846405,-0.2621096670627594,-0.06797531247138977
2.48,0.0,0.0,0.0,0.21073269844055176,0.03331640362739563,-0.23660396039485931,0.0,0.0,0.0,0.22128601372241974,-0.2896933853626251,0.07155829668045044
2.5,0.0,0.0,0.0,0.1346651017665863,0.006359756458550692,-0.14340782165527344,0.0,0.0,0.0,0.24000957608222961,-0.26020312309265137,0.15351007878780365
2.52,0.0,0.0,0.0,0.10560622811317444,-0.01167810708284378,-0.0654875636100769,0.0,0.0,0.0,0.16386397182941437,-0.21119627356529236,0.2176530510187149
2.54,0.0,0.0,0.0,0.04539410024881363,-0.030474403873085976,-0.022918250411748886,0.0,0.0,0.0,0.004466968588531017,-0.13954412937164307,0.23801136016845703
2.56,0.0,0.0,0.0,-0.00038149263127706945,-0.067894347012043,-0.021579362452030182,0.0,0.0,0.0,-0.11144278198480606,-0.07609252631664276,0.20050740242004395
2.58,0.0,0.0,0.0,0.022480010986328125,-0.10160131752490997,-0.07331734895706177,0.0,0.0,0.0,-0.25940439105033875,0.0028894105926156044,0.10218233615159988
2.6,0.0,0.0,0.0,-0.0223983321338892,-0.15849052369594574,-0.1349957287311554,0.0,0.0,0.0,-0.3659920394420624,0.08103163540363312,-0.0202681515365839
2.62,0.0,0.0,0.0,-0.06309395283460617,-0.20938433706760406,-0.22493329644203186,0.0,0.0,0.0,-0.44445839524269104,0.17466427385807037,-0.17657822370529175
2.64,0.0,0.0,0.0,-0.0928032398223877,-0.246637225151062,-0.338803231716156,0.0,0.0,0.0,-0.47773000597953796,0.2678568661212921,-0.35107049345970154
2.66,0.0,0.0,0.0,-0.12986859679222107,-0.27005210518836975,-0.478300005197525,0.0,0.0,0.0,-0.42944350838661194,0.3671359717845917,-0.5553762316703796
2.68,0.0,0.0,0.0,0.003888862207531929,-0.26217934489250183,-0.6613426208496094,0.0,0.0,0.0,-0.30926936864852905,0.4518904685974121,-0.7526848316192627
2.7,0.0,0.0,0.0,0.5090760588645935,-0.1725214570760727,-0.9066532850265503,0.0,0.0,0.0,-0.17989481985569,0.5981379151344299,-0.9165460467338562
2.72,0.0,0.0,0.0,0.5492628812789917,-0.07430078834295273,-1.0079773664474487,0.0,0.0,0.0,-0.11216550320386887,0.7478808164596558,-0.8884153962135315
2.74,0.0,0.0,0.0,-0.2066980004310608,-0.11854404956102371,-0.8994482159614563,0.0,0.0,0.0,-0.3785410225391388,0.8070149421691895,-0.941163957118988
2.7600000000000002,0.0,0.0,0.0,-0.47445157170295715,-0.11704040318727493,-0.7387961149215698,0.0,0.0,0.0,-0.93996262550354,0.7857416868209839,-0.989286482334137
2.7800000000000002,0.0,0.0,0.0,-0.07040248811244965,-0.02002154104411602,-0.5668781399726868,0.0,0.0,0.0,-1.2624815702438354,0.9774760007858276,-0.7668125033378601
2.8000000000000003,0.0,0.0,0.0,-0.3544883131980896,-0.0036764517426490784,-0.3685714900493622,0.0,0.0,0.0,-0.41591617465019226,0.7478861808776855,-0.6923723816871643
2.82,0.0,0.0,0.0,-0.0584370456635952,-0.08700115978717804,-0.18060852587223053,0.0,0.0,0.0,-1.1836920976638794,0.7556836605072021,-0.5519760251045227
2.84,0.0,0.0,0.0,-0.05268990248441696,-0.12650524079799652,-0.08353699743747711,0.0,0.0,0.0,-1.5583434104919434,0.8204018473625183,-0.35496753454208374
2.86,0.0,0.0,0.0,-0.4026908278465271,-0.18799351155757904,0.10340793430805206,0.0,0.0,0.0,-1.1617586612701416,0.7321783900260925,-0.25558701157569885
2.88,0.0,0.0,0.0,-0.7173408269882202,-0.2496301531791687,0.4051957130432129,0.0,0.0,0.0,-0.7853391170501709,0.7474589943885803,-0.11098287999629974
2.9,0.0,0.0,0.0,-0.3992762863636017,-0.19451652467250824,0.5361769199371338,0.0,0.0,0.0,-0.12046974897384644,0.5694894790649414,0.13098660111427307
2.92,0.0,0.0,0.0,-0.2085086703300476,-0.20791296660900116,0.6395795941352844,0.0,0.0,0.0,0.10024896264076233,0.401650607585907,0.28605133295059204
2.94,0.0,0.0,0.0,0.17481140792369843,-0.1884375661611557,0.606986939907074,0.0,0.0,0.0,0.08953043818473816,0.27427294850349426,0.3466982841491699
2.96,0.0,0.0,0.0,0.3722986876964569,-0.09215153753757477,0.49738049507141113,0.0,0.0,0.0,0.18107421696186066,0.1540035605430603,0.3055468797683716
2.98,0.0,0.0,0.0,0.3381919860839844,0.02491859719157219,0.4536070227622986,0.0,0.0,0.0,0.4394252896308899,0.014919556677341461,0.20528671145439148
3.0,0.0,0.0,0.0,0.4163207411766052,0.12118043750524521,0.4213915467262268,0.0,0.0,0.0,0.4301601052284241,-0.04467781260609627,0.1387953758239746
3.02,0.0,0.0,0.0,0.44377803802490234,0.19665493071079254,0.42556753754615784,0.0,0.0,0.0,0.4411025047302246,-0.08110837638378143,0.21633289754390717
3.04,0.0,0.0,0.0,0.1659652292728424,0.2216428965330124,0.5459030866622925,0.0,0.0,0.0,0.5378352999687195,-0.09626143425703049,0.4024316966533661
3.06,0.0,0.0,0.0,-0.04609786719083786,0.24691468477249146,0.6427807807922363,0.0,0.0,0.0,0.6054315567016602,-0.09032154083251953,0.5774559378623962
3.08,0.0,0.0,0.0,-0.1998175084590912,0.26818200945854187,0.6876489520072937,0.0,0.0,0.0,0.6768067479133606,-0.08102155476808548,0.6984133124351501
3.1,0.0,0.0,0.0,-0.36256110668182373,0.2561035752296448,0.7273039817810059,0.0,0.0,0.0,0.761631429195404,-0.08054604381322861,0.7824884057044983
3.12,0.0,0.0,0.0,-0.501855194568634,0.1933785229921341,0.7589650750160217,0.0,0.0,0.0,0.8300418853759766,-0.14096227288246155,0.8836895823478699
3.14,0.0,0.0,0.0,-0.35649752616882324,0.09848116338253021,0.6883544921875,0.0,0.0,0.0,0.7965633869171143,-0.3004811108112335,0.9376213550567627
3.16,0.0,0.0,0.0,-0.03061644732952118,-0.019137820228934288,0.5642267465591431,0.0,0.0,0.0,0.3395651578903198,-0.579896092414856,0.9816375374794006
3.18,0.0,0.0,0.0,0.16040214896202087,0.0726981982588768,0.5226045250892639,0.0,0.0,0.0,-0.23440539836883545,-0.8223991394042969,0.9696485996246338
3.2,0.0,0.0,0.0,-0.16112375259399414,0.030502108857035637,0.4572528898715973,0.0,0.0,0.0,-0.17438699305057526,-0.9787042140960693,0.9343926906585693
3.22,0.0,0.0,0.0,-0.11407951265573502,0.07711059600114822,0.3312915861606598,0.0,0.0,0.0,0.6384474039077759,-0.8419298529624939,0.6903678178787231
3.24,0.0,0.0,0.0,-0.1829996109008789,0.10234279930591583,0.26068004965782166,0.0,0.0,0.0,0.899669885635376,-0.5992813110351562,0.6506249308586121
3.2600000000000002,0.0,0.0,0.0,0.07459480315446854,0.26921290159225464,0.22991330921649933,0.0,0.0,0.0,1.1252329349517822,-0.41183775663375854,0.5192607641220093
3.2800000000000002,0.0,0.0,0.0,0.20205101370811462,0.29868391156196594,0.20102782547473907,0.0,0.0,0.0,0.5697835087776184,-0.4035424590110779,0.3183574080467224
3.3000000000000003,0.0,0.0,0.0,0.3396974503993988,0.28481268882751465,0.17580796778202057,0.0,0.0,0.0,-0.3109579086303711,-0.5437368750572205,0.11467091739177704
3.3200000000000003,0.0,0.0,0.0,0.5386279821395874,0.33330944180488586,-0.058724019676446915,0.0,0.0,0.0,-0.9379390478134155,-0.5623589754104614,-0.08590786159038544
3.34,0.0,0.0,0.0,-0.12605713307857513,0.07745655626058578,-0.0875670462846756,0.0,0.0,0.0,-0.5482614636421204,-0.5486221313476562,-0.23099207878112793
3.36,0.0,0.0,0.0,0.04628586769104004,0.10433805733919144,-0.21348091959953308,0.0,0.0,0.0,-0.20772875845432281,-0.5121369361877441,-0.39751362800598145
3.38,0.0,0.0,0.0,-0.11542954295873642,0.13973896205425262,-0.19257105886936188,0.0,0.0,0.0,-0.022861937060952187,-0.4476405084133148,-0.4648958742618561
3.4,0.0,0.0,0.0,-0.27735552191734314,0.0023971141781657934,-0.16874241828918457,0.0,0.0,0.0,0.19227741658687592,-0.40355172753334045,-0.5177336931228638
3.42,0.0,0.0,0.0,0.01890995353460312,0.04993782192468643,-0.23594483733177185,0.0,0.0,0.0,0.32369667291641235,-0.3572539687156677,-0.5163577795028687
3.44,0.0,0.0,0.0,0.1004616916179657,0.052803829312324524,-0.29381856322288513,0.0,0.0,0.0,0.3095051646232605,-0.3071862459182739,-0.430934876203537
3.46,0.0,0.0,0.0,0.056348782032728195,0.008491328917443752,-0.27030283212661743,0.0,0.0,0.0,0.37258756160736084,-0.26940590143203735,-0.29621633887290955
3.48,0.0,0.0,0.0,0.020772086456418037,-0.03408689796924591,-0.21808896958827972,0.0,0.0,0.0,0.322587788105011,-0.272352010011673,-0.16485470533370972
3.5,0.0,0.0,0.0,0.04543280601501465,-0.04366958513855934,-0.14622043073177338,0.0,0.0,0.0,0.2873046398162842,-0.25549811124801636,-0.08579127490520477
3.52,0.0,0.0,0.0,-0.009957199916243553,-0.05631563067436218,-0.07459626346826553,0.0,0.0,0.0,0.2639699876308441,-0.21829412877559662,-0.014635594561696053
3.54,0.0,0.0,0.0,-0.06832201033830643,-0.06580115854740143,-0.03804109990596771,0.0,0.0,0.0,0.16909559071063995,-0.16476625204086304,0.036152392625808716
3.56,0.0,0.0,0.0,-0.09196171164512634,-0.07497982680797577,-0.05366169661283493,0.0,0.0,0.0,0.03791557252407074,-0.10818493366241455,0.04427310824394226
3.58,0.0,0.0,0.0,-0.14244425296783447,-0.10838612914085388,-0.09799419343471527,0.0,0.0,0.0,-0.09549959003925323,-0.04019315913319588,0.005661041010171175
3.6,0.0,0.0,0.0,-0.17957183718681335,-0.14387203752994537,-0.17506036162376404,0.0,0.0,0.0,-0.20512735843658447,0.04450115188956261,-0.07744903862476349
3.62,0.0,0.0,0.0,-0.2073962539434433,-0.1799241453409195,-0.292401522397995,0.0,0.0,0.0,-0.27739089727401733,0.13658855855464935,-0.19912047684192657
3.64,0.0,0.0,0.0,-0.23689188063144684,-0.22056803107261658,-0.4498060643672943,0.0,0.0,0.0,-0.34508708119392395,0.2428056299686432,-0.35426440834999084
3.66,0.0,0.0,0.0,-0.23498262465000153,-0.25264546275138855,-0.6273374557495117,0.0,0.0,0.0,-0.3474746644496918,0.36634862422943115,-0.5425317883491516
3.68,0.0,0.0,0.0,-0.027512509375810623,-0.24096405506134033,-0.8289056420326233,0.0,0.0,0.0,-0.24044804275035858,0.4585724472999573,-0.730883002281189
3.7,0.0,0.0,0.0,0.4505215585231781,-0.15884831547737122,-1.080737829208374,0.0,0.0,0.0,-0.15181481838226318,0.521726667881012,-0.8901012539863586
3.72,0.0,0.0,0.0,0.8234238624572754,-0.0729643851518631,-1.2943377494812012,0.0,0.0,0.0,-0.17735449969768524,0.6834871172904968,-0.8099892735481262
3.74,0.0,0.0,0.0,0.1748761087656021,-0.15889611840248108,-1.1487581729888916,0.0,0.0,0.0,-0.5889721512794495,0.8029321432113647,-0.7965665459632874
3.7600000000000002,0.0,0.0,0.0,-0.2112111896276474,-0.1802631914615631,-0.9688418507575989,0.0,0.0,0.0,-0.804624617099762,0.8034862279891968,-0.9110204577445984
3.7800000000000002,0.0,0.0,0.0,0.12034287303686142,-0.05262100324034691,-0.7650800347328186,0.0,0.0,0.0,-0.9628267884254456,0.997277557849884,-0.800794243812561
3.8000000000000003,0.0,0.0,0.0,-0.2102801650762558,-0.07802172005176544,-0.6053051948547363,0.0,0.0,0.0,-0.44458040595054626,0.8325539231300354,-0.7878867983818054
3.8200000000000003,0.0,0.0,0.0,0.1905279904603958,-0.12049998342990875,-0.3993561863899231,0.0,0.0,0.0,-1.422825574874878,0.8448288440704346,-0.6338862180709839
3.84,0.0,0.0,0.0,0.1803930699825287,-0.10892362892627716,-0.21883966028690338,0.0,0.0,0.0,-1.6622155904769897,0.8686429262161255,-0.4354247450828552
3.86,0.0,0.0,0.0,-0.06771419197320938,-0.12428420037031174,-0.017560366541147232,0.0,0.0,0.0,-1.2440814971923828,0.7832717895507812,-0.32485759258270264
3.88,0.0,0.0,0.0,-0.3929639458656311,-0.1682274490594864,0.29945892095565796,0.0,0.0,0.0,-0.7536875009536743,0.7689356207847595,-0.15622058510780334
3.9,0.0,0.0,0.0,-0.2612193524837494,-0.10490398108959198,0.49679601192474365,0.0,0.0,0.0,-0.050138410180807114,0.5734667778015137,0.07949535548686981
3.92,0.0,0.0,0.0,-0.2803715765476227,-0.16096043586730957,0.6921581625938416,0.0,0.0,0.0,0.2717835605144501,0.3607807457447052,0.24825593829154968
3.94,0.0,0.0,0.0,0.013857045210897923,-0.13916508853435516,0.6805820465087891,0.0,0.0,0.0,0.40711039304733276,0.18374621868133545,0.30187568068504333
3.96,0.0,0.0,0.0,0.17786437273025513,-0.04485877603292465,0.5746040940284729,0.0,0.0,0.0,0.5052353143692017,0.051719918847084045,0.287651002407074
3.98,0.0,0.0,0.0,0.16802409291267395,0.05267064645886421,0.5181382894515991,0.0,0.0,0.0,0.7285448908805847,-0.10311407595872879,0.22950954735279083
4.0,0.0,0.0,0.0,0.30380088090896606,0.15612481534481049,0.4797174036502838,0.0,0.0,0.0,0.6579228639602661,-0.1238807663321495,0.18578693270683289
4.0200000000000005,0.0,0.0,0.0,0.23507438600063324,0.18154078722000122,0.5274454355239868,0.0,0.0,0.0,0.6721575260162354,-0.12990733981132507,0.27245795726776123
4.04,0.0,0.0,0.0,0.10524190217256546,0.20370954275131226,0.6064723134040833,0.0,0.0,0.0,0.7023094296455383,-0.1446370631456375,0.4318307340145111
4.0600000000000005,0.0,0.0,0.0,-0.09966501593589783,0.23147353529930115,0.6543764472007751,0.0,0.0,0.0,0.685490608215332,-0.1325579285621643,0.5839641094207764
4.08,0.0,0.0,0.0,-0.36394643783569336,0.2215266078710556,0.6938413977622986,0.0,0.0,0.0,0.7787070274353027,-0.13680794835090637,0.6831697821617126
4.1,0.0,0.0,0.0,-0.531639575958252,0.1842108517885208,0.7174071073532104,0.0,0.0,0.0,0.8458827137947083,-0.15512073040008545,0.7583857178688049
4.12,0.0,0.0,0.0,-0.443270206451416,0.13468092679977417,0.6563231348991394,0.0,0.0,0.0,0.852379560470581,-0.25226035714149475,0.8422771096229553
4.14,0.0,0.0,0.0,-0.23310153186321259,0.012792780064046383,0.553320586681366,0.0,0.0,0.0,0.6239250898361206,-0.4171396791934967,0.9118303656578064
4.16,0.0,0.0,0.0,0.037923913449048996,-0.14505915343761444,0.4823795258998871,0.0,0.0,0.0,0.13938459753990173,-0.7011148929595947,1.0082345008850098
4.18,0.0,0.0,0.0,0.408864289522171,0.16337651014328003,0.40586668252944946,0.0,0.0,0.0,-0.14959990978240967,-0.849371075630188,0.9486522078514099
4.2,0.0,0.0,0.0,-0.3249855935573578,-0.08718607574701309,0.5094996094703674,0.0,0.0,0.0,0.10661158710718155,-0.9476561546325684,0.8289459943771362
4.22,0.0,0.0,0.0,-0.15074703097343445,0.06270359456539154,0.3080853819847107,0.0,0.0,0.0,0.5942173004150391,-0.7219934463500977,0.5912154912948608
