step,time_s,left_pos_error_m,right_pos_error_m,mean_pos_error_m,mean_rot_error_deg,mean_lin_vel_error_mps,mean_ang_vel_error_radps,mean_virtual_force_error_n,mean_force_estimator_error_n,left_target_position_x_m,left_target_position_y_m,left_target_position_z_m,left_actual_position_x_m,left_actual_position_y_m,left_actual_position_z_m,left_target_quaternion_w,left_target_quaternion_x,left_target_quaternion_y,left_target_quaternion_z,left_actual_quaternion_w,left_actual_quaternion_x,left_actual_quaternion_y,left_actual_quaternion_z,left_target_linear_velocity_x_mps,left_target_linear_velocity_y_mps,left_target_linear_velocity_z_mps,left_actual_linear_velocity_x_mps,left_actual_linear_velocity_y_mps,left_actual_linear_velocity_z_mps,left_target_angular_velocity_x_radps,left_target_angular_velocity_y_radps,left_target_angular_velocity_z_radps,left_actual_angular_velocity_x_radps,left_actual_angular_velocity_y_radps,left_actual_angular_velocity_z_radps,left_target_force_x_n,left_target_force_y_n,left_target_force_z_n,left_actual_force_x_n,left_actual_force_y_n,left_actual_force_z_n,left_estimated_force_x_n,left_estimated_force_y_n,left_estimated_force_z_n,left_target_csv_hand_on_payload_force_x_n,left_target_csv_hand_on_payload_force_y_n,left_target_csv_hand_on_payload_force_z_n,left_target_moment_x_nm,left_target_moment_y_nm,left_target_moment_z_nm,right_target_position_x_m,right_target_position_y_m,right_target_position_z_m,right_actual_position_x_m,right_actual_position_y_m,right_actual_position_z_m,right_target_quaternion_w,right_target_quaternion_x,right_target_quaternion_y,right_target_quaternion_z,right_actual_quaternion_w,right_actual_quaternion_x,right_actual_quaternion_y,right_actual_quaternion_z,right_target_linear_velocity_x_mps,right_target_linear_velocity_y_mps,right_target_linear_velocity_z_mps,right_actual_linear_velocity_x_mps,right_actual_linear_velocity_y_mps,right_actual_linear_velocity_z_mps,right_target_angular_velocity_x_radps,right_target_angular_velocity_y_radps,right_target_angular_velocity_z_radps,right_actual_angular_velocity_x_radps,right_actual_angular_velocity_y_radps,right_actual_angular_velocity_z_radps,right_target_force_x_n,right_target_force_y_n,right_target_force_z_n,right_actual_force_x_n,right_actual_force_y_n,right_actual_force_z_n,right_estimated_force_x_n,right_estimated_force_y_n,right_estimated_force_z_n,right_target_csv_hand_on_payload_force_x_n,right_target_csv_hand_on_payload_force_y_n,right_target_csv_hand_on_payload_force_z_n,right_target_moment_x_nm,right_target_moment_y_nm,right_target_moment_z_nm
494,9.9,0.02564387582242489,0.04105331748723984,0.03334859758615494,8.54738712310791,0.03597522899508476,1.0696152448654175,0.6054472923278809,0.05620315670967102,3.372087240219116,0.21185718476772308,0.9192401170730591,3.3559088706970215,0.23175333440303802,0.9193474054336548,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9579688906669617,-0.27878284454345703,0.06434669345617294,-0.02085890993475914,0.30000001192092896,1.3967443202034246e-08,0.0,0.29825952649116516,0.015118280425667763,0.021175310015678406,0.0,0.0,0.0,-0.9522032141685486,0.010740548372268677,0.6546720266342163,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12396799027919769,-0.006793533451855183,-0.0071111926808953285,-0.16626936197280884,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.3720860481262207,-0.21185263991355896,0.9192285537719727,3.333564043045044,-0.19778065383434296,0.921074628829956,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9426553845405579,0.31613561511039734,0.07766399532556534,-0.07366970926523209,0.30000001192092896,1.3967443202034246e-08,0.0,0.25777897238731384,-0.004772011656314135,0.017292477190494537,0.0,0.0,0.0,-0.6653397083282471,0.7160612940788269,0.11007499694824219,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3348625898361206,-0.01860693469643593,0.013998824171721935,-1.3997902870178223,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
495,9.92,0.02641945518553257,0.04187841713428497,0.0341489352285862,8.383801460266113,0.05929924547672272,0.9667625427246094,0.7931200265884399,0.06930293142795563,3.378087282180786,0.21185718476772308,0.9192401170730591,3.361774206161499,0.23263803124427795,0.9194034934043884,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9569571018218994,-0.283216267824173,0.06208604946732521,-0.012917086482048035,0.30000001192092896,1.3967443202034246e-08,0.0,0.2916637659072876,0.06503604352474213,-0.006930409464985132,0.0,0.0,0.0,-0.3700915575027466,0.036972299218177795,0.9766107797622681,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12146716564893723,-0.007744502276182175,-0.007446402683854103,-0.228281170129776,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.3780860900878906,-0.21185263991355896,0.9192285537719727,3.338787794113159,-0.19757115840911865,0.9215705394744873,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9442233443260193,0.30990085005760193,0.08345077186822891,-0.07375544309616089,0.30000001192092896,1.3967443202034246e-08,0.0,0.2614513635635376,0.02609890140593052,0.02462650090456009,0.0,0.0,0.0,-0.6281132102012634,0.5251933336257935,0.34504497051239014,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.707707166671753,-0.022784536704421043,0.011343907564878464,-1.6895707845687866,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
496,9.94,0.02790677919983864,0.042864058166742325,0.03538541868329048,8.163745880126953,0.07404465228319168,0.9174150824546814,0.848710834980011,0.07238897681236267,3.384087324142456,0.21185718476772308,0.9192401170730591,3.3673555850982666,0.23419100046157837,0.9194384217262268,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9566290378570557,-0.2854402959346771,0.0580512173473835,-0.0038500376977026463,0.30000001192092896,1.3967443202034246e-08,0.0,0.2690505385398865,0.08494240045547485,0.004760226234793663,0.0,0.0,0.0,-0.24639473855495453,-0.20735380053520203,1.035880208015442,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15690825879573822,-0.00019054386939387769,-0.01167725957930088,-0.21391561627388,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.3840861320495605,-0.21185263991355896,0.9192285537719727,3.3440144062042236,-0.19685687124729156,0.9218190908432007,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9454136490821838,0.30503830313682556,0.0888754352927208,-0.07242735475301743,0.30000001192092896,1.3967443202034246e-08,0.0,0.26046156883239746,0.04182702675461769,0.000499725341796875,0.0,0.0,0.0,-0.4338740408420563,0.47800302505493164,0.38188669085502625,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8543299436569214,-0.025574123486876488,0.014481861144304276,-1.9357761144638062,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
497,9.96,0.029736794531345367,0.043958526104688644,0.03684765845537186,7.825503826141357,0.08226768672466278,0.7925757169723511,0.9036338925361633,0.05590574070811272,3.390087127685547,0.21185718476772308,0.9192401170730591,3.372513771057129,0.2358451634645462,0.9194120168685913,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9569997191429138,-0.2851814031600952,0.05293027311563492,0.0046271649189293385,0.30000001192092896,1.3967443202034246e-08,0.0,0.2528647780418396,0.08509893715381622,-0.0040394701063632965,0.0,0.0,0.0,0.08754690736532211,-0.26392680406570435,0.9450094103813171,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11673042178153992,0.011190734803676605,-0.010256676003336906,-0.09737464040517807,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.3900859355926514,-0.21185263991355896,0.9192285537719727,3.349229335784912,-0.19585534930229187,0.921907901763916,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9448018074035645,0.30663102865219116,0.0925460234284401,-0.06900953501462936,0.30000001192092896,1.3967443202034246e-08,0.0,0.259041428565979,0.05321682617068291,-0.0015076478011906147,0.0,0.0,0.0,0.3545309007167816,0.15909238159656525,0.4572680592536926,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.923998236656189,-0.018347499892115593,0.010002106428146362,-1.8393255472183228,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
498,9.98,0.03165213763713837,0.04505911096930504,0.03835562616586685,7.410915851593018,0.08335430920124054,0.772434413433075,0.7543382048606873,0.07240761816501617,3.396087169647217,0.21185718476772308,0.9192401170730591,3.3775107860565186,0.23748421669006348,0.9194138646125793,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9566788673400879,-0.28690776228904724,0.04795807972550392,0.012229252606630325,0.30000001192092896,1.3967443202034246e-08,0.0,0.2498646378517151,0.07994376122951508,0.00115223228931427,0.0,0.0,0.0,-0.21572726964950562,-0.2491348683834076,0.8479510545730591,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1225498765707016,0.013998127542436123,-0.012106996029615402,-0.07070621103048325,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.3960859775543213,-0.21185263991355896,0.9192285537719727,3.354459762573242,-0.19476526975631714,0.9215958714485168,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.943772554397583,0.30989739298820496,0.0953969806432724,-0.06447096914052963,0.30000001192092896,1.3967443202034246e-08,0.0,0.2616274952888489,0.055194538086652756,-0.026717862114310265,0.0,0.0,0.0,0.337471604347229,0.1390131115913391,0.5197849869728088,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.6312263011932373,-0.006174061913043261,0.00558427395299077,-1.5418460369110107,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
499,10.0,0.033111996948719025,0.045895881950855255,0.03950393944978714,6.923996925354004,0.05149222910404205,0.7078343629837036,0.5156819820404053,0.07692399621009827,3.4020872116088867,0.21185718476772308,0.9192401170730591,3.3825478553771973,0.23858793079853058,0.9195310473442078,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.955052375793457,-0.29249849915504456,0.0444873571395874,0.018455173820257187,0.30000001192092896,1.3967443202034246e-08,0.0,0.25203704833984375,0.034538619220256805,0.009722301736474037,0.0,0.0,0.0,-0.6070520281791687,-0.12227188795804977,0.6290420293807983,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20726707577705383,0.014326877892017365,-0.0048888372257351875,-0.11740301549434662,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.402086019515991,-0.21185263991355896,0.9192285537719727,3.3598012924194336,-0.194105327129364,0.9210906624794006,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9426589012145996,0.3133804500102997,0.0976748988032341,-0.06038497015833855,0.30000001192092896,1.3967443202034246e-08,0.0,0.2697812616825104,0.016692861914634705,-0.025778625160455704,0.0,0.0,0.0,0.37858712673187256,0.06181301176548004,0.3700111508369446,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.238631010055542,0.015050720423460007,-0.012740295380353928,-1.1790937185287476,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
500,10.02,0.03355398401618004,0.04606778547167778,0.03981088474392891,6.8289923667907715,0.036770910024642944,0.48785626888275146,0.35261228680610657,0.04607200622558594,3.4080872535705566,0.21185718476772308,0.9192401170730591,3.3878183364868164,0.23859675228595734,0.9194298386573792,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9553660154342651,-0.2913799285888672,0.04312514141201973,0.022668421268463135,0.30000001192092896,1.3967443202034246e-08,0.0,0.27246853709220886,-0.015573833137750626,-0.012522765435278416,0.0,0.0,0.0,0.3496599495410919,0.06076937913894653,0.3401733934879303,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10414725542068481,0.011891328729689121,-0.002385881030932069,-0.14720219373703003,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.408086061477661,-0.21185263991355896,0.9192285537719727,3.3655953407287598,-0.19409964978694916,0.9204977750778198,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9415867924690247,0.3168080151081085,0.09902778267860413,-0.056925978511571884,0.30000001192092896,1.3967443202034246e-08,0.0,0.30225881934165955,-0.005245964974164963,-0.039107128977775574,0.0,0.0,0.0,0.3418616056442261,0.06085912138223648,0.33732694387435913,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.809371829032898,0.015577333979308605,-0.02487245574593544,-0.8466108441352844,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
501,10.040000000000001,0.03357996046543121,0.045590877532958984,0.0395854189991951,6.78456974029541,0.03993790224194527,0.7268319129943848,0.07620910555124283,0.03639085590839386,3.4140872955322266,0.21185718476772308,0.9192401170730591,3.393533945083618,0.23841127753257751,0.919469952583313,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9553388953208923,-0.2911694645881653,0.04233937710523605,0.027483338490128517,0.30000001192092896,1.3967443202034246e-08,0.0,0.290807843208313,-0.007731884717941284,0.008338291198015213,0.0,0.0,0.0,-0.1360742300748825,0.05666150525212288,0.5763406753540039,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17096145451068878,0.004040325991809368,0.0010751673253253102,-0.21527788043022156,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.414086103439331,-0.21185263991355896,0.9192285537719727,3.372157335281372,-0.19395501911640167,0.9196528196334839,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9395473003387451,0.32275304198265076,0.1015644446015358,-0.052592672407627106,0.30000001192092896,1.3967443202034246e-08,0.0,0.3391382098197937,0.014487864449620247,-0.05016325041651726,0.0,0.0,0.0,0.6770653128623962,0.18435321748256683,0.495062917470932,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1671203374862671,0.013657238334417343,-0.021906238049268723,-0.17864008247852325,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
502,10.06,0.033485155552625656,0.04476965591311455,0.0391274057328701,6.829074382781982,0.04029567912220955,0.7886174917221069,0.13574886322021484,0.07789921015501022,3.4200870990753174,0.21185718476772308,0.9192401170730591,3.3996994495391846,0.23841899633407593,0.9195010662078857,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9558842778205872,-0.2887766361236572,0.0415237694978714,0.034190427511930466,0.30000001192092896,1.3967443202034246e-08,0.0,0.3195689022541046,0.012495793402194977,-0.0009262962266802788,0.0,0.0,0.0,0.24836798012256622,0.1565100997686386,0.7551616430282593,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17395618557929993,0.0022041185293346643,0.006683085113763809,-0.2747366428375244,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.420085906982422,-0.21185263991355896,0.9192285537719727,3.3791980743408203,-0.1936182826757431,0.9193586111068726,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9375725984573364,0.3287206292152405,0.103046715259552,-0.047766342759132385,0.30000001192092896,1.3967443202034246e-08,0.0,0.35373392701148987,0.02004888281226158,-0.0005164705216884613,0.0,0.0,0.0,0.6438345313072205,-0.1097605973482132,0.4021775722503662,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.045046113431453705,0.014203074388206005,-0.014626983553171158,0.005790474358946085,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
503,10.08,0.03316362202167511,0.04371873661875725,0.03844118118286133,6.742627143859863,0.05049697682261467,0.6195059418678284,0.11733102798461914,0.01911507174372673,3.4260871410369873,0.21185718476772308,0.9192401170730591,3.4062910079956055,0.2384626269340515,0.9195390939712524,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.955421507358551,-0.28939056396484375,0.04122602567076683,0.04151208698749542,0.30000001192092896,1.3967443202034246e-08,0.0,0.3304969072341919,-0.007353525608778,-0.0007807780057191849,0.0,0.0,0.0,-0.1327158659696579,0.20696565508842468,0.6767885088920593,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2100323736667633,-0.0004767767677549273,0.00019747269107028842,-0.21918949484825134,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.426085948944092,-0.21185263991355896,0.9192285537719727,3.3864734172821045,-0.19335491955280304,0.9193161725997925,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.936271071434021,0.3328816592693329,0.1034063994884491,-0.04351218044757843,0.30000001192092896,1.3967443202034246e-08,0.0,0.36893826723098755,0.002191344276070595,-0.009419545531272888,0.0,0.0,0.0,0.40854397416114807,-0.057212553918361664,0.31484317779541016,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.04580557346343994,0.012729478068649769,-0.008182683028280735,-0.02099832519888878,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
504,10.1,0.032475512474775314,0.04234327748417854,0.03740939497947693,6.644672870635986,0.06062360107898712,0.8474020957946777,0.14716662466526031,0.03414978086948395,3.4320871829986572,0.21185718476772308,0.9192401170730591,3.412928342819214,0.23807792365550995,0.9195066094398499,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9539862871170044,-0.2930649220943451,0.04198303446173668,0.04754547029733658,0.30000001192092896,1.3967443202034246e-08,0.0,0.33001041412353516,-0.022471889853477478,-0.006162661127746105,0.0,0.0,0.0,-0.41849350929260254,0.25579312443733215,0.5410529375076294,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1841091811656952,-0.00175347994081676,-0.0065286303870379925,-0.19741523265838623,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.4320859909057617,-0.21185263991355896,0.9192285537719727,3.394063949584961,-0.19321729242801666,0.919249415397644,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9339613318443298,0.3398512303829193,0.10377752780914307,-0.03804822638630867,0.30000001192092896,1.3967443202034246e-08,0.0,0.38271957635879517,0.003005657345056534,-0.008912626653909683,0.0,0.0,0.0,0.8333185911178589,-0.11628422886133194,0.4715610146522522,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.01205756887793541,0.008828897029161453,0.002099482575431466,0.040540069341659546,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
505,10.120000000000001,0.03178229182958603,0.04082014039158821,0.03630121797323227,6.683234214782715,0.06252104043960571,1.0995566844940186,0.13610658049583435,0.040314823389053345,3.438087224960327,0.21185718476772308,0.9192401170730591,3.4195516109466553,0.23767267167568207,0.9195635318756104,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9520631432533264,-0.2983647882938385,0.0420985110104084,0.05274432525038719,0.30000001192092896,1.3967443202034246e-08,0.0,0.3301639258861542,-0.01766195148229599,0.003340538125485182,0.0,0.0,0.0,-0.548359215259552,0.10324453562498093,0.5290372967720032,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2474169284105301,-0.006073278374969959,-0.010363548994064331,-0.2085874229669571,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.4380860328674316,-0.21185263991355896,0.9192285537719727,3.401824712753296,-0.19310703873634338,0.9191957712173462,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9301231503486633,0.3507557511329651,0.10456405580043793,-0.030126823112368584,0.30000001192092896,1.3967443202034246e-08,0.0,0.38953831791877747,-0.004510108381509781,-0.0070484597235918045,0.0,0.0,0.0,1.2561863660812378,-0.17938055098056793,0.6597514748573303,0.0,0.0,-0.24525000154972076,0.0,0.0,0.024796240031719208,-0.0003028556820936501,-0.0003322019474580884,0.06477833539247513,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
506,10.14,0.031004423275589943,0.03895389288663864,0.03497915714979172,6.98016357421875,0.07497557252645493,0.8164883255958557,0.11979078501462936,0.02457265555858612,3.444087266921997,0.21185719966888428,0.9192401170730591,3.4263453483581543,0.23728187382221222,0.9195303916931152,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9513990879058838,-0.2998383343219757,0.0417814739048481,0.056489840149879456,0.30000001192092896,1.3967443202034246e-08,0.0,0.3483737111091614,-0.013745618984103203,-0.004824327304959297,0.0,0.0,0.0,0.012814688496291637,0.05013342946767807,0.32630929350852966,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19954624772071838,0.0020524393767118454,-0.013065891340374947,-0.16910801827907562,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.4440860748291016,-0.21185262501239777,0.9192285537719727,3.4096333980560303,-0.193675234913826,0.9192771315574646,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9264183044433594,0.36118283867836,0.10400409996509552,-0.021891940385103226,0.30000001192092896,1.3967443202034246e-08,0.0,0.3865734934806824,-0.04852502420544624,0.006081318482756615,0.0,0.0,0.0,1.115160346031189,-0.3911340534687042,0.5478800535202026,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.05137218162417412,0.0038344792556017637,-0.009033669717609882,-0.03878890722990036,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
507,10.16,0.0298419501632452,0.036948494613170624,0.03339522331953049,7.038849830627441,0.09666527807712555,0.4863393008708954,0.13514640927314758,0.039088666439056396,3.450087308883667,0.21185719966888428,0.9192401170730591,3.4337148666381836,0.23680515587329865,0.9195322394371033,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9509266018867493,-0.3012271225452423,0.0406394824385643,0.0578715018928051,0.30000001192092896,1.3967443202034246e-08,0.0,0.3795206844806671,-0.03343784809112549,0.00013209180906414986,0.0,0.0,0.0,-0.06523218005895615,-0.109471894800663,0.06469722837209702,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19822809100151062,0.0034954471047967672,-0.005789466202259064,-0.19035807251930237,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.4500861167907715,-0.21185262501239777,0.9192285537719727,3.4172604084014893,-0.19489210844039917,0.9192740321159363,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9257137179374695,0.3638879954814911,0.10220978409051895,-0.013888774439692497,0.30000001192092896,1.3967443202034246e-08,0.0,0.380192369222641,-0.07076630741357803,-0.004935003817081451,0.0,0.0,0.0,0.02077016979455948,-0.4691380560398102,0.6840932965278625,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.021979104727506638,0.011134825646877289,-0.01700480282306671,0.04270315542817116,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
508,10.18,0.028120344504714012,0.03480883687734604,0.0314645916223526,7.131438255310059,0.1142909824848175,0.6761000156402588,0.1311177909374237,0.07330906391143799,3.456087112426758,0.21185719966888428,0.9192401170730591,3.4418108463287354,0.23608095943927765,0.9196311235427856,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9514726996421814,-0.2997748553752899,0.03867235407233238,0.05778539553284645,0.30000001192092896,1.3967443202034246e-08,0.0,0.4084237813949585,-0.03959418460726738,0.0054105911403894424,0.0,0.0,0.0,0.19286076724529266,-0.17280544340610504,0.05188434198498726,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26157036423683167,0.0069192685186862946,-0.002867814153432846,-0.2618497610092163,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.4560859203338623,-0.21185262501239777,0.9192285537719727,3.424910068511963,-0.19636966288089752,0.9192032217979431,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9266868233680725,0.36245620250701904,0.09931382536888123,-0.0037187612615525723,0.30000001192092896,1.3967443202034246e-08,0.0,0.3804953396320343,-0.07828029990196228,-0.012963537126779556,0.0,0.0,0.0,-0.08647463470697403,-0.6701561808586121,0.8528620600700378,0.0,0.0,-0.24525000154972076,0.0,0.0,0.0006652399897575378,0.017750471830368042,-0.023364683613181114,0.13665859401226044,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
509,10.200000000000001,0.026218069717288017,0.03303782269358635,0.02962794527411461,7.335740089416504,0.09064464271068573,0.7325842976570129,0.23219171166419983,0.021329155191779137,3.4620871543884277,0.21185719966888428,0.9192401170730591,3.4496359825134277,0.2349274456501007,0.9195854067802429,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9522736668586731,-0.2971348166465759,0.03790387511253357,0.05872752517461777,0.30000001192092896,1.3967443202034246e-08,0.0,0.37469786405563354,-0.07311876118183136,-0.006936356425285339,0.0,0.0,0.0,0.28375110030174255,0.030887512490153313,0.07955154031515121,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2386486679315567,0.0063131689094007015,-0.0017577558755874634,-0.23546913266181946,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.4620859622955322,-0.21185262501239777,0.9192285537719727,3.4322426319122314,-0.1976829171180725,0.9189215898513794,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.927882730960846,0.36057355999946594,0.0947335809469223,0.006777028553187847,0.30000001192092896,1.3967443202034246e-08,0.0,0.355665922164917,-0.04853709414601326,-0.020062275230884552,0.0,0.0,0.0,-0.08191592246294022,-0.8378229141235352,0.8109148144721985,0.0,0.0,-0.24525000154972076,0.0,0.0,0.21253207325935364,0.016855601221323013,-0.03002922050654888,0.22062422335147858,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
510,10.22,0.024903418496251106,0.03194773942232132,0.02842557802796364,7.615235805511475,0.05155673623085022,0.9880298376083374,0.23807618021965027,0.0771297737956047,3.4680871963500977,0.21185719966888428,0.9192401170730591,3.456561326980591,0.23392927646636963,0.9196378588676453,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9519819021224976,-0.2976016402244568,0.03724205866456032,0.06145615503191948,0.30000001192092896,1.3967443202034246e-08,0.0,0.33279240131378174,-0.025922099128365517,0.008306859992444515,0.0,0.0,0.0,-0.16977201402187347,-0.005618163384497166,0.4193227291107178,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.30075088143348694,0.0009434133535251021,0.0007264704909175634,-0.26953980326652527,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.468086004257202,-0.21185262501239777,0.9192285537719727,3.43900728225708,-0.19862434267997742,0.9189125895500183,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.926117479801178,0.3663923740386963,0.08816695958375931,0.017015567049384117,0.30000001192092896,1.3967443202034246e-08,0.0,0.3273969888687134,-0.05320490151643753,0.008850723505020142,0.0,0.0,0.0,1.0288821458816528,-1.002632975578308,0.5075435638427734,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1754014790058136,0.01696462370455265,-0.017303815111517906,0.296017050743103,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
511,10.24,0.02451714687049389,0.030858393758535385,0.027687769383192062,7.923835754394531,0.042738158255815506,0.7304914593696594,0.37084606289863586,0.034506313502788544,3.4740872383117676,0.21185719966888428,0.9192401170730591,3.4628710746765137,0.23365499079227448,0.919620156288147,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9514394998550415,-0.2983822822570801,0.036998502910137177,0.06604528427124023,0.30000001192092896,1.3967443202034246e-08,0.0,0.30826497077941895,-0.010276133194565773,-0.006163240876048803,0.0,0.0,0.0,-0.0023236428387463093,0.1775885671377182,0.42629390954971313,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2660917341709137,-0.004536548163741827,0.0025634216144680977,-0.24439896643161774,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,3.474086046218872,-0.21185262501239777,0.9192285537719727,3.4457626342773438,-0.19961945712566376,0.9186163544654846,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9240705966949463,0.37267982959747314,0.08139669895172119,0.024037430062890053,0.30000001192092896,1.3967443202034246e-08,0.0,0.34938275814056396,-0.04427333176136017,-0.0251162052154541,0.0,0.0,0.0,0.6453933715820312,-0.713746190071106,0.26903143525123596,0.0,0.0,-0.24525000154972076,0.0,0.0,0.47560039162635803,0.022371431812644005,-0.013205132447183132,0.436789333820343,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
