time_s,left_pos_error_m,right_pos_error_m,mean_pos_error_m,mean_lin_vel_error_mps,mean_ang_vel_error_radps,mean_rot_error_rad,left_position_error_world_x_m,left_position_error_world_y_m,left_position_error_world_z_m,left_rotation_error_world_x_rad,left_rotation_error_world_y_rad,left_rotation_error_world_z_rad,left_linear_velocity_error_world_x_mps,left_linear_velocity_error_world_y_mps,left_linear_velocity_error_world_z_mps,left_angular_velocity_error_world_x_radps,left_angular_velocity_error_world_y_radps,left_angular_velocity_error_world_z_radps,right_position_error_world_x_m,right_position_error_world_y_m,right_position_error_world_z_m,right_rotation_error_world_x_rad,right_rotation_error_world_y_rad,right_rotation_error_world_z_rad,right_linear_velocity_error_world_x_mps,right_linear_velocity_error_world_y_mps,right_linear_velocity_error_world_z_mps,right_angular_velocity_error_world_x_radps,right_angular_velocity_error_world_y_radps,right_angular_velocity_error_world_z_radps
5.08,0.023701731115579605,0.014500872232019901,0.019101301208138466,0.06320392340421677,0.9626994132995605,0.143484295183176,0.022145628929138184,-0.008442163467407227,-0.0002715587615966797,-0.10789579942379623,-0.03596864952142099,-0.012741688256618554,0.019586503505706787,-0.04748167842626572,-0.0013128789141774178,0.40066641569137573,-0.18283207714557648,-0.7444173097610474,0.014304637908935547,-0.0023754388093948364,9.936094284057617e-05,-0.08778692750050203,-0.1262717690705327,-0.07818773812125795,-0.05298662185668945,-0.05259443819522858,0.007448447868227959,-0.8695158958435059,0.20204512774944305,-0.5724478960037231
5.1000000000000005,0.024399954825639725,0.013469823636114597,0.018934888765215874,0.0597652792930603,1.0449084043502808,0.1470575083520058,0.022571325302124023,-0.009262621402740479,-0.00031125545501708984,-0.09720203419177278,-0.04014937550797905,-0.026764026183023565,0.02120351791381836,-0.03778182715177536,-0.0020732018165290356,0.526222825050354,-0.1419433206319809,-0.7121741771697998,0.013060808181762695,-0.0032916218042373657,0.00012791156768798828,-0.10690308948271239,-0.12043466923805385,-0.09226580685466207,-0.06721040606498718,-0.03551759570837021,0.00458209402859211,-0.9795627593994141,0.2678954303264618,-0.6260812282562256
5.12,0.024889254942536354,0.012059132568538189,0.018474193289875984,0.056384578347206116,0.9403375387191772,0.15286369887108292,0.02287435531616211,-0.009804561734199524,-0.0003306269645690918,-0.08855341855174045,-0.04289771614104879,-0.03931197779271726,0.009633779525756836,-0.02230996824800968,0.0003534028073772788,0.35299527645111084,-0.06910973787307739,-0.6107674837112427,0.011459946632385254,-0.003750219941139221,0.00016695261001586914,-0.12472909971959069,-0.11297651157242215,-0.10763951178076815,-0.08778595924377441,-0.009278439916670322,0.005802925676107407,-0.8773743510246277,0.3734983503818512,-0.6811527609825134
5.14,0.024867147207260132,0.01013711653649807,0.017502132803201675,0.06807954609394073,0.8337169885635376,0.1595356997053016,0.02270662784576416,-0.010133042931556702,-0.00032395124435424805,-0.08424881812379088,-0.043001021824208646,-0.050044774979467195,-0.0213983952999115,-0.01627594418823719,0.001421067863702774,0.11007842421531677,0.06818260252475739,-0.5093082785606384,0.009460687637329102,-0.003636866807937622,0.0001723170280456543,-0.13792877470170262,-0.10232985100217948,-0.1243935580669975,-0.10726526379585266,0.020426807925105095,0.0030915401875972748,-0.6269130110740662,0.5844895839691162,-0.7545475363731384
5.16,0.024236567318439484,0.00776973320171237,0.01600315049290657,0.09136436134576797,0.9087905883789062,0.16352365027964078,0.021795272827148438,-0.010592028498649597,-0.0004310011863708496,-0.0824637428570028,-0.03942326879795815,-0.06039775129931218,-0.05199447274208069,-0.02734420634806156,-0.007033240515738726,0.07139001041650772,0.24426542222499847,-0.5274991393089294,0.0071070194244384766,-0.003134101629257202,0.00019061565399169922,-0.13891045749139785,-0.08722396021319449,-0.14282433057554075,-0.11989673972129822,0.029204117134213448,0.0062989890575408936,0.026844996958971024,0.8729445934295654,-0.8688123822212219
5.18,0.023698052391409874,0.005850282963365316,0.014774167910218239,0.054670803248882294,0.8945386409759521,0.16846010232096845,0.02108311653137207,-0.010818704962730408,-0.0002353191375732422,-0.08460271894314879,-0.03906591835275075,-0.07086009199379696,-0.02556714415550232,0.003960256464779377,0.01670565828680992,-0.20702649652957916,-0.08725098520517349,-0.44977840781211853,0.005179047584533691,-0.0027066469192504883,0.00027811527252197266,-0.13444619223371962,-0.06848864275043307,-0.15990183442091707,-0.0778268575668335,0.004819142632186413,0.009436506778001785,0.1078454852104187,1.0212396383285522,-0.7746202349662781
5.2,0.02343643084168434,0.005172085948288441,0.014304257929325104,0.026914849877357483,0.9353097677230835,0.172379659589563,0.0208587646484375,-0.010680526494979858,-0.0003231167793273926,-0.0780367951440993,-0.03772856207709702,-0.07959373737400847,-0.0025518834590911865,0.004116504453122616,-0.007515525911003351,0.39176011085510254,0.12175796180963516,-0.42985308170318604,0.004177689552307129,-0.0030342787504196167,0.0003008842468261719,-0.13573447144391024,-0.048306209324403826,-0.1755221730310997,-0.03230312466621399,-0.030683079734444618,-0.005482245236635208,-0.3010690212249756,1.0424154996871948,-0.6722890138626099
5.22,0.0234125517308712,0.005093752406537533,0.014253152534365654,0.03968639671802521,0.6417801976203918,0.1780491300761782,0.020947575569152832,-0.010450482368469238,-0.00036776065826416016,-0.07230358356126874,-0.038126163705467446,-0.08601925432696193,0.0049836039543151855,0.017099497839808464,-0.0012007642071694136,0.16397406160831451,-0.07269536703824997,-0.23812207579612732,0.0034110546112060547,-0.0037553608417510986,0.0004564523696899414,-0.14068942413243557,-0.0306297626304633,-0.18879601704957033,-0.048470377922058105,-0.03495071083307266,0.014627259224653244,-0.36452415585517883,0.7539780735969543,-0.5193613767623901
5.24,0.023301729932427406,0.004940337035804987,0.014121033251285553,0.051135383546352386,0.7384136319160461,0.18784966275621068,0.021012425422668457,-0.010065212845802307,-0.0003733038902282715,-0.06933981816314681,-0.04120442422451677,-0.08960919547638875,0.0015382170677185059,0.0216470155864954,0.00262445118278265,0.12018460780382156,-0.18793869018554688,-0.15555033087730408,0.0021039247512817383,-0.004430145025253296,0.0005951523780822754,-0.1572879584557611,-0.017266806745205098,-0.20014076704292844,-0.07522892951965332,-0.0272284634411335,0.008071966469287872,-0.9965967535972595,0.4933047294616699,-0.46384817361831665
5.26,0.023170672357082367,0.0049169957637786865,0.014043834060430527,0.04932986572384834,0.5971097946166992,0.1964309337101776,0.02105712890625,-0.009661778807640076,-0.0003554224967956543,-0.06538690896308821,-0.04580240929724141,-0.09210106537410545,0.004369586706161499,0.01820097677409649,-8.956249803304672e-05,0.2250816375017166,-0.2225470244884491,-0.14094281196594238,0.0005196332931518555,-0.0048322975635528564,0.0007454752922058105,-0.17260899104893246,-0.00862952306367052,-0.20871071956226256,-0.07795047760009766,-0.014850100502371788,0.009686112403869629,-0.719270646572113,0.29471680521965027,-0.33829134702682495
5.28,0.023257097229361534,0.005159699358046055,0.014208398759365082,0.03490829095244408,0.3927806317806244,0.2022962297606977,0.02126753330230713,-0.009405672550201416,-0.00034350156784057617,-0.06691048261677654,-0.051585005873536115,-0.09404163595904053,0.015507876873016357,0.005574927199631929,-0.0017026513814926147,-0.13655994832515717,-0.2865358293056488,-0.10361308604478836,-0.0007556676864624023,-0.0050560832023620605,0.0006982684135437012,-0.1783798447492956,-0.0014875261818807098,-0.21344430530755346,-0.05086645483970642,-0.013056362047791481,-0.008810734376311302,-0.22050948441028595,0.3624051511287689,-0.15504463016986847
5.3,0.023655099794268608,0.005755691789090633,0.014705395326018333,0.034397974610328674,0.6013841032981873,0.20268142272286402,0.02169656753540039,-0.009417548775672913,-0.0003643631935119629,-0.07216257750392746,-0.057697218568998565,-0.09484410465213025,0.025033950805664062,-0.0051829153671860695,-0.0018164347857236862,-0.305049866437912,-0.30835697054862976,-0.0042655873112380505,-0.001395106315612793,-0.005555063486099243,0.0005682110786437988,-0.1677533992362023,0.005534262006131324,-0.21525012826370893,-0.02014017105102539,-0.03717609494924545,-0.008698965422809124,0.632848858833313,0.43505430221557617,-0.0398281030356884
5.32,0.024167785421013832,0.006670069415122271,0.015418927185237408,0.04158564656972885,0.7524075508117676,0.19937629000726437,0.02222728729248047,-0.009482026100158691,-0.0003458857536315918,-0.0790636434814066,-0.06297611567580762,-0.0924815478700937,0.028306186199188232,-0.0009543728083372116,0.005309943109750748,-0.3860360383987427,-0.29893606901168823,0.19453763961791992,-0.0014748573303222656,-0.006490930914878845,0.00042706727981567383,-0.1488188232284433,0.01285280657250751,-0.21494251651304797,0.005820900201797485,-0.05348072946071625,-0.007775321137160063,0.8577010035514832,0.46365681290626526,0.09098374098539352
5.34,0.02469196543097496,0.00764195341616869,0.016166958957910538,0.04072531685233116,0.5396562814712524,0.193633582590672,0.022771000862121582,-0.009542286396026611,-0.0003437995910644531,-0.07875029761202357,-0.0664874977342663,-0.08790184290153895,0.02641203999519348,-0.0029020728543400764,0.00043773744255304337,0.09529813379049301,-0.16352705657482147,0.2400011271238327,-0.0011513233184814453,-0.007550179958343506,0.0002624392509460449,-0.1332857614006096,0.020853753919000174,-0.21262082260898732,0.02022412419319153,-0.050440315157175064,-0.007624834775924683,0.6012534499168396,0.4484873116016388,0.18948209285736084
5.36,0.025149725377559662,0.008359626866877079,0.016754675656557083,0.029843145981431007,0.44863370060920715,0.18781936929881102,0.023221135139465332,-0.009650811553001404,-0.00038617849349975586,-0.07594375026437877,-0.0687704634504123,-0.082862609486891,0.019717514514923096,-0.005908614955842495,-0.0014688782393932343,0.1268695741891861,-0.11334489285945892,0.24852970242500305,-0.00074005126953125,-0.008326679468154907,4.655122756958008e-05,-0.12470558067821393,0.029433620471611025,-0.20749613501286146,0.020476430654525757,-0.03162635117769241,-0.010266690514981747,0.25403228402137756,0.42133861780166626,0.3365417718887329
5.38,0.025481417775154114,0.008754313923418522,0.01711786538362503,0.020875491201877594,0.42921435832977295,0.18205440784235968,0.02351546287536621,-0.009805470705032349,-0.000422060489654541,-0.07421522555886284,-0.07044190080124886,-0.07817727689160098,0.015798568725585938,-0.0067023616284132,0.001472837757319212,0.10029280185699463,-0.10164199024438858,0.20741568505764008,-0.0003662109375,-0.008745789527893066,-0.00012218952178955078,-0.11871092990012165,0.03732153951637045,-0.19974805065068263,0.01899242401123047,-0.014734881930053234,-0.004869927652180195,0.2185383439064026,0.35383644700050354,0.4416111409664154
5.4,0.025840740650892258,0.008787183091044426,0.017313960939645767,0.02158992737531662,0.4403233826160431,0.17644549098103018,0.023901939392089844,-0.009813904762268066,-0.0003571510314941406,-0.07173539814270034,-0.07260542790369401,-0.07397066414700951,0.019435375928878784,0.0030635427683591843,0.004155066795647144,0.14164002239704132,-0.1088002398610115,0.197544664144516,6.437301635742188e-05,-0.008784890174865723,-0.00018978118896484375,-0.11632720930979738,0.04416398682154342,-0.18966625487002417,0.022974401712417603,0.001968781463801861,0.0007427232339978218,0.0025385734625160694,0.2815991938114166,0.5459852814674377
5.42,0.026153095066547394,0.008780677802860737,0.017466885969042778,0.023621579632163048,0.4430267810821533,0.17117596071111763,0.024270057678222656,-0.00973626971244812,-0.0003910064697265625,-0.06779836387945214,-0.07350751546630951,-0.06991342977243625,0.01733490824699402,0.0015818211250007153,-0.003710479475557804,0.2258373647928238,-0.013458473607897758,0.1732099950313568,0.0006005764007568359,-0.008756861090660095,-0.00023823976516723633,-0.11737106026618917,0.050863730304180184,-0.1794013334749091,0.029353559017181396,-0.0008248547092080116,-0.002169226296246052,-0.13572350144386292,0.2865632176399231,0.5106952786445618
5.44,0.026359429582953453,0.008886498399078846,0.017622964456677437,0.021362805739045143,0.414322167634964,0.16760715840284332,0.024533987045288086,-0.009630173444747925,-0.0004037022590637207,-0.06779149791726678,-0.07390906190204462,-0.06505883664511489,0.009161531925201416,0.005584452301263809,0.0015747284051030874,-0.06531479209661484,-0.033991739153862,0.27004942297935486,0.001230478286743164,-0.00879746675491333,-0.00024580955505371094,-0.1192973746169139,0.05713140502827601,-0.17034557043847412,0.0317898690700531,-0.000981382094323635,0.0022038742899894714,-0.16425779461860657,0.24772757291793823,0.4612620174884796
5.46,0.026440005749464035,0.009066742844879627,0.017753373831510544,0.019821813330054283,0.3743194341659546,0.165247963861683,0.024636507034301758,-0.009589359164237976,-0.0004012584686279297,-0.068589738842126,-0.0736265005103872,-0.0594913277775469,0.0029631853103637695,-0.001146380789577961,0.0008158605778589845,-0.02255525253713131,0.019273806363344193,0.2777673304080963,0.0019307136535644531,-0.008855566382408142,-0.00023955106735229492,-0.12275474860070362,0.06297168400930615,-0.16306661854706955,0.036291271448135376,-0.0011502048000693321,0.0019781645387411118,-0.2090202271938324,0.23313257098197937,0.3495630919933319
5.48,0.026509704068303108,0.009242911823093891,0.017876308411359787,0.029580816626548767,0.30125778913497925,0.16371458228504263,0.02462935447692871,-0.009796872735023499,-0.00042319297790527344,-0.06878908893328604,-0.0723894705064238,-0.05456156692845803,-0.0026284456253051758,-0.016851453110575676,-0.00191063666716218,0.017693445086479187,0.07617032527923584,0.22214375436306,0.0027320384979248047,-0.008827641606330872,-0.00020009279251098633,-0.12641808480529734,0.06829222213647211,-0.1580961446228161,0.04119980335235596,0.006203889846801758,0.005297723226249218,-0.18818399310112,0.20597456395626068,0.23844853043556213
5.5,0.026578014716506004,0.009297619573771954,0.01793781667947769,0.041075654327869415,0.25911372900009155,0.16358333837757216,0.02449488639831543,-0.010306119918823242,-0.0004181861877441406,-0.07068858441959586,-0.07085452432264301,-0.05062464917850752,-0.009713470935821533,-0.031125862151384354,0.0007801705505698919,-0.1014246717095375,0.07056140154600143,0.18727678060531616,0.0036149024963378906,-0.008565306663513184,-0.00011771917343139648,-0.13001248674955004,0.07305686699797607,-0.15487659924674888,0.0449882447719574,0.019574947655200958,0.006831024773418903,-0.15950916707515717,0.19160133600234985,0.15557126700878143
5.5200000000000005,0.026655107736587524,0.009264213964343071,0.017959661781787872,0.05326487869024277,0.18416619300842285,0.16409042089388007,0.024219274520874023,-0.011124610900878906,-0.0004048943519592285,-0.07126713952165875,-0.06919605323736377,-0.048092453196222136,-0.016572654247283936,-0.04581841453909874,0.0005510575138032436,0.010145792737603188,0.08585069328546524,0.10717083513736725,0.004572629928588867,-0.008057087659835815,-5.960464477539063e-08,-0.13405921828257428,0.07701573918216292,-0.15343195086867856,0.04868209362030029,0.030100738629698753,0.008074741810560226,-0.16071872413158417,0.1566871851682663,0.05304666608572006
5.54,0.026747826486825943,0.009265379048883915,0.01800660230219364,0.0627816691994667,0.14883890748023987,0.16452341759761333,0.02381110191345215,-0.01217883825302124,-0.000392913818359375,-0.06989060148846724,-0.06743086013258881,-0.04679516501140649,-0.023218989372253418,-0.056211311370134354,0.0003516566939651966,0.08621995896100998,0.09238851070404053,0.05701703578233719,0.00560307502746582,-0.007377356290817261,0.00016456842422485352,-0.13763748313509677,0.07976517004680392,-0.15376118415843962,0.05264657735824585,0.03637557476758957,0.009847739711403847,-0.1128731518983841,0.10520235449075699,-0.03854624554514885
5.5600000000000005,0.02684605121612549,0.009415728971362114,0.018130891025066376,0.06858664751052856,0.11973169445991516,0.16457789588666225,0.023283004760742188,-0.013359710574150085,-0.00036025047302246094,-0.06812857920986515,-0.06568755904421215,-0.04577463752049892,-0.028828054666519165,-0.05995238199830055,0.0022068265825510025,0.07710753381252289,0.08521370589733124,0.06571827828884125,0.006715297698974609,-0.006590619683265686,0.00035262107849121094,-0.1396028127957912,0.08119490472276976,-0.15526535418687318,0.05711345374584198,0.04048356041312218,0.009240744635462761,-0.02130841091275215,0.059975288808345795,-0.08610840141773224
5.58,0.02695673331618309,0.009781509637832642,0.018369121477007866,0.0716952383518219,0.156720370054245,0.16324568284086374,0.02266979217529297,-0.014582112431526184,-0.0003287792205810547,-0.0651477446136315,-0.06361618147667294,-0.044397466986548506,-0.03227081894874573,-0.06096727401018143,0.001917763613164425,0.1450025737285614,0.10755199939012527,0.09021562337875366,0.007905244827270508,-0.005735516548156738,0.0005379915237426758,-0.13957157890963162,0.08119152583713672,-0.15696242030201255,0.06053425371646881,0.042527154088020325,0.007733731530606747,0.0744040235877037,0.0013016187585890293,-0.083193339407444
5.6000000000000005,0.027061376720666885,0.010369880124926567,0.01871562749147415,0.0691550076007843,0.2269991934299469,0.15995037053178376,0.02200770378112793,-0.01574462652206421,-0.0002955198287963867,-0.06121739738143291,-0.060977230185378206,-0.04208015897590809,-0.03443622589111328,-0.054879266768693924,0.0028216652572155,0.17360855638980865,0.13244639337062836,0.15536749362945557,0.009124994277954102,-0.004874959588050842,0.0007093548774719238,-0.1375486417456074,0.0793921776913815,-0.1576733345102524,0.061150431632995605,0.04030102863907814,0.0057267132215201855,0.16487471759319305,-0.08248303830623627,-0.024704907089471817
5.62,0.027087196707725525,0.011150938458740711,0.01911906711757183,0.06255682557821274,0.3398958444595337,0.15415430002484892,0.021311283111572266,-0.01671755313873291,-0.00026279687881469727,-0.056058013789730375,-0.057552654694888496,-0.03815450140394157,-0.0362878143787384,-0.043384745717048645,0.002810882404446602,0.23309722542762756,0.1731364130973816,0.24662484228610992,0.010331153869628906,-0.004113048315048218,0.0008326172828674316,-0.13384118861308086,0.07561656427970573,-0.1564947026355674,0.059858158230781555,0.033218275755643845,0.0018907701596617699,0.23160499334335327,-0.17262473702430725,0.07653238624334335
5.64,0.026968061923980713,0.012052095495164394,0.01951007917523384,0.05430642515420914,0.48236528038978577,0.1455224622996841,0.0205838680267334,-0.017421767115592957,-0.000249326229095459,-0.04985084691783898,-0.05324832474423713,-0.03195842410127684,-0.03807252645492554,-0.029767390340566635,0.0013888264074921608,0.2716423273086548,0.21743477880954742,0.3711036443710327,0.011482477188110352,-0.003550127148628235,0.0008958578109741211,-0.12847165664423585,0.06978082931728553,-0.15270723815704076,0.05626291036605835,0.021510377526283264,-0.0019033979624509811,0.30069786310195923,-0.2702135741710663,0.21099916100502014
5.66,0.026671817526221275,0.012946664355695248,0.019809240475296974,0.04471703991293907,0.6269338130950928,0.1348195424514135,0.019832611083984375,-0.017832502722740173,-0.00023615360260009766,-0.0449685777211268,-0.04855541462340799,-0.022640300166171603,-0.03850585222244263,-0.01533560175448656,0.0017995024099946022,0.17039869725704193,0.22331348061561584,0.5467430949211121,0.012497901916503906,-0.0032487213611602783,0.000929713249206543,-0.12176198872534934,0.06183915811099314,-0.14569596724470277,0.047207027673721313,0.008004438132047653,-0.0025313664227724075,0.3484349548816681,-0.3805505633354187,0.3772715628147125
5.68,0.02624894678592682,0.013639052398502827,0.019943999126553535,0.03374790772795677,0.7794639468193054,0.124329117890996,0.019095897674560547,-0.01800835132598877,-0.00023245811462402344,-0.043693884793684794,-0.04406095993806018,-0.009318440185484686,-0.03627029061317444,-0.0064854370430111885,0.0003576921299099922,-0.03673640638589859,0.2105775773525238,0.7637064456939697,0.013232707977294922,-0.0031732022762298584,0.0009216666221618652,-0.11660941283918332,0.05227132745358475,-0.13502737720735897,0.03009796142578125,-0.0001954333856701851,-0.005779840052127838,0.212429478764534,-0.4636863172054291,0.5713372826576233
5.7,0.025794312357902527,0.013973189517855644,0.01988375186920166,0.022489449009299278,1.050697684288025,0.11794035256108563,0.01847219467163086,-0.018002107739448547,-0.0002187490463256836,-0.05088735753647623,-0.04031225277577261,0.008821899001725916,-0.023575961589813232,0.0033606281504034996,0.0025013932026922703,-0.5187678337097168,0.13270516693592072,1.0269190073013306,0.013574361801147461,-0.003216966986656189,0.0007992982864379883,-0.11251736595573568,0.04172613332087409,-0.12092461597722276,0.017795979976654053,-0.0015606777742505074,-0.01110316626727581,0.1018679141998291,-0.5463994145393372,0.7621005773544312
5.72,0.02544451877474785,0.014379865489900112,0.019912192597985268,0.02504371665418148,1.3098390102386475,0.11960888956304752,0.018263578414916992,-0.01771557331085205,-0.00015103816986083984,-0.06679395683551796,-0.03776155198510038,0.032091711152646106,-0.005356878042221069,0.024864880368113518,0.008274272084236145,-0.9261231422424316,0.0757201537489891,1.2995686531066895,0.01397562026977539,-0.0033191442489624023,0.0006676912307739258,-0.11186782096586535,0.028292291577538542,-0.1050524089069459,0.01914575695991516,0.0012126555666327477,-0.013293899595737457,0.06533936411142349,-0.693776547908783,0.7476990818977356
5.74,0.025169599801301956,0.014977777376770973,0.02007368952035904,0.039966143667697906,1.2557525634765625,0.12170422309682984,0.01838397979736328,-0.017190590500831604,-0.0001513957977294922,-0.08044422619050368,-0.03522531548809864,0.05644326916973476,0.013898879289627075,0.03325088322162628,0.001855640672147274,-0.575298547744751,0.09149567782878876,1.215506672859192,0.014617681503295898,-0.0032350271940231323,0.00043720006942749023,-0.10599087358557618,0.012261629543293852,-0.08911150060292337,0.039685219526290894,0.005206081084907055,-0.01790037378668785,0.3621939718723297,-0.8158569931983948,0.7464596629142761
5.76,0.024991149082779884,0.015883518382906914,0.0204373337328434,0.05179174616932869,1.1681054830551147,0.11992732040563694,0.018733978271484375,-0.016538992524147034,-0.00024199485778808594,-0.08463244647881679,-0.032646239548249446,0.07840575946837297,0.018727123737335205,0.03292163461446762,-0.005976744927465916,-0.060569923371076584,0.09053600579500198,1.0414434671401978,0.015604019165039062,-0.0029663294553756714,4.291534423828125e-05,-0.09567835650835438,-0.00528033219693552,-0.0721595648029443,0.05461132526397705,0.020890159532427788,-0.028937824070453644,0.5100193023681641,-0.8146901726722717,0.8590133190155029
5.78,0.024842554703354836,0.017315208911895752,0.02107888087630272,0.06493374705314636,1.1124274730682373,0.11921352665446845,0.01913595199584961,-0.0158405601978302,-0.00021064281463623047,-0.0891774970636869,-0.0315322434254585,0.09618718672412765,0.02096983790397644,0.03933478891849518,0.007939718663692474,-0.2350243777036667,-0.018828259781003,0.8339154124259949,0.017061233520507812,-0.0029448121786117554,-0.00024306774139404297,-0.0838740697465247,-0.0244396150224132,-0.055543457777613436,0.08257150650024414,-0.0140067795291543,-0.011887982487678528,0.6281420588493347,-0.9795541763305664,0.7005361914634705
5.8,0.024564191699028015,0.01905393972992897,0.021809065714478493,0.06291358917951584,0.8859153389930725,0.12159606546705899,0.019433259963989258,-0.015024051070213318,-0.00016129016876220703,-0.08834792238412721,-0.030856876175987417,0.11103579118467576,0.00769197940826416,0.04144200682640076,0.0004842604976147413,0.14846807718276978,0.020428968593478203,0.6780269145965576,0.018765926361083984,-0.0032532066106796265,-0.0005560517311096191,-0.07797348681156108,-0.04262227038292894,-0.04127615896519158,0.07991650700569153,-0.00784785021096468,-0.023520231246948242,0.21733027696609497,-0.8087692260742188,0.6778891086578369
5.82,0.023927170783281326,0.020698552951216698,0.022312860935926437,0.06944121420383453,0.9640746116638184,0.12338694975397481,0.019367456436157227,-0.014050111174583435,-7.337331771850586e-05,-0.09119144605903207,-0.029740329244214884,0.1218728677728591,-0.012267261743545532,0.057816632091999054,0.005223871674388647,-0.17689722776412964,0.058216486126184464,0.4914701581001282,0.020405292510986328,-0.003371819853782654,-0.0008276104927062988,-0.06266174615388058,-0.06101034076786845,-0.027512748956364123,0.07639038562774658,-0.00017617177218198776,-0.02219029888510704,0.945395827293396,-0.8473452925682068,0.5962036848068237
5.84,0.022873694077134132,0.022091001272201538,0.02248234674334526,0.07460794597864151,1.0296123027801514,0.12583798174085084,0.019074201583862305,-0.012624502182006836,-6.0617923736572266e-05,-0.0951269656494103,-0.027705362082204102,0.1285561204626834,-0.014713078737258911,0.08340304344892502,-4.9418769776821136e-05,-0.1057116910815239,0.11465556919574738,0.27419769763946533,0.021780014038085938,-0.003520950675010681,-0.001116335391998291,-0.036192667142177885,-0.08002377963340743,-0.01652931814241601,0.06076259911060333,-0.01101627852767706,-0.018708981573581696,1.4313573837280273,-0.9139566421508789,0.39581361413002014
5.86,0.021739067509770393,0.023251378908753395,0.022495223209261894,0.07929876446723938,0.7982670068740845,0.13185001796743429,0.01891636848449707,-0.01071225106716156,-7.581710815429688e-05,-0.09641941437118257,-0.025694411223679874,0.1310684717336585,-0.003168553113937378,0.1004783883690834,-0.002326658461242914,0.0526849739253521,0.10129545629024506,0.05002342164516449,0.022891998291015625,-0.0037582814693450928,-0.0015681982040405273,-0.010436929352317836,-0.09793527734127726,-0.009742614127809756,0.05072498321533203,-0.007047394290566444,-0.027317021042108536,1.1938337087631226,-0.8267835378646851,0.24003826081752777
5.88,0.02100297436118126,0.024153081700205803,0.022578027099370956,0.055552996695041656,0.8142852187156677,0.13678316602453458,0.018973588943481445,-0.009004443883895874,-0.00021773576736450195,-0.0917182775792986,-0.023801688072798345,0.12819807509887904,0.005578935146331787,0.0672537311911583,-0.010351885110139847,0.4263371229171753,0.10094205290079117,-0.3084753453731537,0.023761272430419922,-0.003832221031188965,-0.002021968364715576,0.007413503944291624,-0.11373633639855699,-0.006277162235479236,0.03902602195739746,0.001863783923909068,-0.01755189523100853,0.7701098918914795,-0.7704299688339233,0.08636213093996048
5.9,0.020841432735323906,0.024853013455867767,0.02284722402691841,0.031943876296281815,0.6999490261077881,0.13806936464012357,0.019196510314941406,-0.008111029863357544,-0.00026541948318481445,-0.08545498874862299,-0.02241279754945698,0.11900630775452506,0.014095783233642578,0.026285061612725258,0.0016783848404884338,0.4112109839916229,0.06885820627212524,-0.5917844176292419,0.02443408966064453,-0.003876209259033203,-0.0023711323738098145,0.014379869383342748,-0.1269208979414827,-0.007007958605732199,0.03141969442367554,-0.003464546287432313,-0.01256122812628746,0.24323546886444092,-0.6177666783332825,-0.12712839245796204
5.92,0.02121608704328537,0.025494081899523735,0.023355085402727127,0.03253724053502083,0.7204445600509644,0.13545250926349808,0.019633054733276367,-0.008037924766540527,-0.00024080276489257812,-0.07939117900597273,-0.02046117276540347,0.10489269414294679,0.02690771222114563,-0.013897997327148914,-6.0051679611206055e-06,0.40623441338539124,0.15101662278175354,-0.8119063973426819,0.02502584457397461,-0.004111438989639282,-0.0025981664657592773,0.014221121055536108,-0.1365387793826278,-0.011680273960897165,0.029549986124038696,-0.017520355060696602,-0.005490494892001152,-0.04439394176006317,-0.4244557023048401,-0.2980578541755676
5.94,0.02204354852437973,0.026197630912065506,0.024120589718222618,0.046855852007865906,0.6449194550514221,0.13173774076035222,0.020347118377685547,-0.008476987481117249,-0.00023359060287475586,-0.07834553041584515,-0.017403291670477057,0.08901850634660917,0.0406649112701416,-0.030560845509171486,-0.0013208165764808655,0.039295170456171036,0.2022077441215515,-0.8038358092308044,0.025664567947387695,-0.0045410990715026855,-0.002650320529937744,0.010585047922304778,-0.1420470370771307,-0.018372012355804178,0.035031408071517944,-0.024319589138031006,0.003928568214178085,-0.19376425445079803,-0.22332611680030823,-0.3524312376976013
5.96,0.02311345376074314,0.02691250666975975,0.02501298114657402,0.0502520427107811,0.5877318382263184,0.1296479083186966,0.02125716209411621,-0.009073242545127869,-0.0001995563507080078,-0.08272191135755076,-0.015161227323307087,0.07475651305042146,0.04721233248710632,-0.0312819741666317,0.0022862537298351526,-0.2600524425506592,0.11865540593862534,-0.6648274660110474,0.026343822479248047,-0.004952073097229004,-0.002400815486907959,0.004645688425602028,-0.14454355086199824,-0.025060470693321728,0.033680349588394165,-0.018457846716046333,0.02110356092453003,-0.2990444600582123,-0.10934197902679443,-0.3205184042453766
5.98,0.024224882945418358,0.02740752138197422,0.02581620216369629,0.04636485129594803,0.6049247980117798,0.12778496887953733,0.02217864990234375,-0.009742066264152527,-0.00021076202392578125,-0.08663667493618318,-0.014600216835222384,0.06231872268309996,0.04469078779220581,-0.034379299730062485,-0.0013216687366366386,-0.16480857133865356,0.03078123927116394,-0.5992423295974731,0.026849031448364258,-0.005153179168701172,-0.0019355416297912598,-0.005397264214290064,-0.14443660829947474,-0.031142664569871945,0.021110504865646362,-0.004918642342090607,0.02915489301085472,-0.5208017826080322,0.008032374083995819,-0.2719722390174866
