step,time_s,episode_id,episode_step,left_target_virtual_force_x_n,left_target_virtual_force_y_n,left_target_virtual_force_z_n,right_target_virtual_force_x_n,right_target_virtual_force_y_n,right_target_virtual_force_z_n,left_force_control_axis_x,left_force_control_axis_y,left_force_control_axis_z,right_force_control_axis_x,right_force_control_axis_y,right_force_control_axis_z,gait_stance_rate,gait_bipedal_offset,gait_frequency_hz,gait_sin_left,gait_cos_left,gait_sin_right,gait_cos_right,base_command_x_mps,base_command_y_mps,base_command_yaw_radps,left_estimated_virtual_force_x_n,left_estimated_virtual_force_y_n,left_estimated_virtual_force_z_n,right_estimated_virtual_force_x_n,right_estimated_virtual_force_y_n,right_estimated_virtual_force_z_n,appended_base_action_left_shoulder_pitch_joint,appended_base_action_left_shoulder_roll_joint,appended_base_action_left_shoulder_yaw_joint,appended_base_action_left_elbow_joint,appended_base_action_left_wrist_roll_joint,appended_base_action_left_wrist_pitch_joint,appended_base_action_left_wrist_yaw_joint,appended_base_action_right_shoulder_pitch_joint,appended_base_action_right_shoulder_roll_joint,appended_base_action_right_shoulder_yaw_joint,appended_base_action_right_elbow_joint,appended_base_action_right_wrist_roll_joint,appended_base_action_right_wrist_pitch_joint,appended_base_action_right_wrist_yaw_joint,appended_base_action_l2,appended_base_action_max_abs
125.0,2.5,0.0,125.0,0.003510931273922324,-0.02618168294429779,-0.24382320046424866,0.003510931273922324,-0.02618168294429779,-0.24382320046424866,-0.01431572437286377,0.1067550778388977,0.994182288646698,-0.01431572437286377,0.1067550778388977,0.994182288646698,0.6499999761581421,0.5,1.0,-8.742277657347586e-08,-1.0,1.7484555314695172e-07,1.0,0.30000001192092896,0.0,0.0,0.012230895459651947,-0.032655298709869385,-0.24793213605880737,-0.02522030472755432,0.035450100898742676,-0.008845806121826172,-2.826608180999756,0.757280170917511,0.1747777760028839,-0.6423619985580444,-2.289160966873169,-0.08361219614744186,-0.4122655689716339,-2.947284460067749,-0.8920901417732239,0.025900259613990784,-0.6437150239944458,2.29372239112854,2.6782238483428955,3.2649340629577637,6.885838024185902,3.2649340629577637
126.0,2.52,0.0,126.0,0.003918086178600788,-0.024969998747110367,-0.24394407868385315,0.003918086178600788,-0.024969998747110367,-0.24394407868385315,-0.015975885093212128,0.10181447863578796,0.9946750998497009,-0.015975885093212128,0.10181447863578796,0.9946750998497009,0.6499999761581421,0.5,1.0,-0.12533313035964966,-0.9921147227287292,0.12533345818519592,0.9921146631240845,0.30000001192092896,0.0,0.0,0.009993061423301697,-0.036627888679504395,-0.2583291828632355,-0.02493920922279358,0.04352514445781708,0.09086024761199951,-2.8157989978790283,0.7779121398925781,0.17989137768745422,-0.6341758966445923,-2.2999398708343506,-0.06803914159536362,-0.38087621331214905,-2.930968761444092,-0.8880435824394226,0.024968460202217102,-0.6540557742118835,2.3100368976593018,2.788560390472412,3.3093435764312744,6.948347773751207,3.3093435764312744
127.0,2.54,0.0,127.0,0.004388905130326748,-0.023622848093509674,-0.24407020211219788,0.004388905130326748,-0.023622848093509674,-0.24407020211219788,-0.017895635217428207,0.09632150083780289,0.995189368724823,-0.017895635217428207,0.09632150083780289,0.995189368724823,0.6499999761581421,0.5,1.0,-0.24868984520435333,-0.9685831665992737,0.2486896961927414,0.9685832262039185,0.30000001192092896,0.0,0.0,0.007255434989929199,-0.0399399995803833,-0.2613199055194855,-0.02247801423072815,0.051378995180130005,0.21818959712982178,-2.8028690814971924,0.8000300526618958,0.16716238856315613,-0.629314661026001,-2.3120980262756348,-0.05817198008298874,-0.3643845021724701,-2.9241127967834473,-0.8691392540931702,0.021024569869041443,-0.6691768765449524,2.3195600509643555,2.8996875286102295,3.295600175857544,6.986105226546776,3.295600175857544
128.0,2.56,0.0,128.0,0.0049129570834338665,-0.022152813151478767,-0.2441980391740799,0.0049129570834338665,-0.022152813151478767,-0.2441980391740799,-0.020032446831464767,0.09032747149467468,0.9957106113433838,-0.020032446831464767,0.09032747149467468,0.9957106113433838,0.6499999761581421,0.5,1.0,-0.3681243360042572,-0.9297766089439392,0.36812442541122437,0.9297765493392944,0.30000001192092896,0.0,0.0,0.005421116948127747,-0.0415940135717392,-0.2693108022212982,-0.019199863076210022,0.0568210631608963,0.3361300528049469,-2.797125816345215,0.8366254568099976,0.13606581091880798,-0.625124454498291,-2.3238682746887207,-0.07843422144651413,-0.35931068658828735,-2.924222469329834,-0.834479570388794,0.014767572283744812,-0.6843236088752747,2.325131893157959,2.990816354751587,3.211721897125244,6.989356032564376,3.211721897125244
129.0,2.58,0.0,129.0,0.005479568149894476,-0.020569177344441414,-0.2443244755268097,0.005479568149894476,-0.020569177344441414,-0.2443244755268097,-0.022342786192893982,0.08387024700641632,0.9962261915206909,-0.022342786192893982,0.08387024700641632,0.9962261915206909,0.6499999761581421,0.5,1.0,-0.48175328969955444,-0.8763068914413452,0.4817535877227783,0.8763067722320557,0.30000001192092896,0.0,0.0,0.005189858376979828,-0.04102623462677002,-0.25880470871925354,-0.01683950424194336,0.05988083779811859,0.436629980802536,-2.8000800609588623,0.8802074790000916,0.08329442143440247,-0.6232320070266724,-2.332486867904663,-0.13158529996871948,-0.3559284508228302,-2.9310569763183594,-0.7879743576049805,0.0013159513473510742,-0.6962469220161438,2.3257334232330322,3.0637261867523193,3.0549566745758057,6.958450896068405,3.0637261867523193
130.0,2.6,0.0,130.0,0.006065614055842161,-0.018862813711166382,-0.24444828927516937,0.006065614055842161,-0.018862813711166382,-0.24444828927516937,-0.024732371792197227,0.07691259682178497,0.9967310428619385,-0.024732371792197227,0.07691259682178497,0.9967310428619385,0.6499999761581421,0.5,1.0,-0.5877847671508789,-0.8090173602104187,0.5877848267555237,0.8090173006057739,0.30000001192092896,0.0,0.0,0.005100280046463013,-0.03964938223361969,-0.23428067564964294,-0.014132097363471985,0.05660216510295868,0.5012491941452026,-2.815173864364624,0.9379847645759583,0.0072693973779678345,-0.6275306940078735,-2.337930202484131,-0.21248283982276917,-0.34715816378593445,-2.9386215209960938,-0.7311237454414368,-0.025084570050239563,-0.7009849548339844,2.32277774810791,3.1163952350616455,2.8152036666870117,6.8938441548489084,3.1163952350616455
131.0,2.62,0.0,131.0,0.006643025670200586,-0.01700650528073311,-0.24456943571567535,0.006643025670200586,-0.01700650528073311,-0.24456943571567535,-0.02708674967288971,0.06934354454278946,0.9972250461578369,-0.02708674967288971,0.06934354454278946,0.9972250461578369,0.6499999761581421,0.5,1.0,-0.684546709060669,-0.7289690375328064,0.6845467686653137,0.7289689779281616,0.30000001192092896,0.0,0.0,0.005327194929122925,-0.03919637203216553,-0.21851009130477905,-0.011046946048736572,0.04898490011692047,0.5396640300750732,-2.8273508548736572,1.01833176612854,-0.09043578803539276,-0.6283217668533325,-2.341048002243042,-0.28617003560066223,-0.33162984251976013,-2.955317497253418,-0.6673772931098938,-0.06564314663410187,-0.6979449391365051,2.3154382705688477,3.1466615200042725,2.491504669189453,6.800537879611622,3.1466615200042725
132.0,2.64,0.0,132.0,0.0071659814566373825,-0.014962762594223022,-0.2446882277727127,0.0071659814566373825,-0.014962762594223022,-0.2446882277727127,-0.029219087213277817,0.06101024150848389,0.9977093935012817,-0.029219087213277817,0.06101024150848389,0.9977093935012817,0.6499999761581421,0.5,1.0,-0.7705127596855164,-0.6374245882034302,0.7705129981040955,0.6374242901802063,0.30000001192092896,0.0,0.0,0.005911722779273987,-0.03882269561290741,-0.20931535959243774,-0.006990283727645874,0.039333730936050415,0.5423142910003662,-2.8388326168060303,1.1241872310638428,-0.21099796891212463,-0.6276302337646484,-2.345717668533325,-0.30630937218666077,-0.3034188747406006,-2.9912476539611816,-0.5974791049957275,-0.12681566178798676,-0.6841097474098206,2.3078019618988037,3.162238836288452,2.080134391784668,6.700058420881704,3.162238836288452
133.0,2.66,0.0,133.0,0.007554798386991024,-0.012705941684544086,-0.24480409920215607,0.007554798386991024,-0.012705941684544086,-0.24480409920215607,-0.030804479494690895,0.05180812254548073,0.9981818199157715,-0.030804479494690895,0.05180812254548073,0.9981818199157715,0.6499999761581421,0.5,1.0,-0.8443275690078735,-0.5358273983001709,0.8443275094032288,0.5358275175094604,0.30000001192092896,0.0,0.0,0.0071059465408325195,-0.03694126009941101,-0.21123871207237244,-0.0017279833555221558,0.029517995193600655,0.5039232969284058,-2.8631796836853027,1.2346577644348145,-0.35240527987480164,-0.6232059001922607,-2.3505468368530273,-0.2545582354068756,-0.25976377725601196,-3.042847156524658,-0.5503784418106079,-0.2105317860841751,-0.6553781628608704,2.3044397830963135,3.2214248180389404,1.6066142320632935,6.648083152190739,3.2214248180389404
134.0,2.68,0.0,134.0,0.007661005482077599,-0.010323072783648968,-0.24491284787654877,0.007661005482077599,-0.010323072783648968,-0.24491284787654877,-0.031237537041306496,0.04209204018115997,0.9986252784729004,-0.031237537041306496,0.04209204018115997,0.9986252784729004,0.6499999761581421,0.5,1.0,-0.9048265814781189,-0.425780326128006,0.9048267006874084,0.4257800281047821,0.30000001192092896,0.0,0.0,0.009019225835800171,-0.029146850109100342,-0.2239617109298706,0.003336787223815918,0.02150525338947773,0.42680421471595764,-2.924166202545166,1.2876675128936768,-0.5516133308410645,-0.6056832075119019,-2.322284460067749,-0.17400920391082764,-0.23579278588294983,-3.0393710136413574,-0.6081821322441101,-0.3291410207748413,-0.6021166443824768,2.291748046875,3.306443929672241,1.1679211854934692,6.632202346760435,3.306443929672241
135.0,2.7,0.0,135.0,0.007409688085317612,-0.007932069711387157,-0.2450096756219864,0.007409688085317612,-0.007932069711387157,-0.2450096756219864,-0.03021279349923134,0.03234278783202171,0.9990200996398926,-0.03021279349923134,0.03234278783202171,0.9990200996398926,0.6499999761581421,0.5,1.0,-0.9510566592216492,-0.3090166747570038,0.951056718826294,0.3090163469314575,0.30000001192092896,0.0,0.0,0.006161361932754517,-0.02259780466556549,-0.2186191976070404,0.001594439148902893,0.010219233110547066,0.3304758369922638,-2.94073486328125,1.2033085823059082,-0.7448015809059143,-0.5759886503219604,-2.3000545501708984,-0.04973115772008896,-0.21272948384284973,-3.0285630226135254,-0.7776771187782288,-0.41625523567199707,-0.5800186991691589,2.2608163356781006,3.3430240154266357,0.806672215461731,6.5988506033933,3.3430240154266357
136.0,2.72,0.0,136.0,0.0075095538049936295,-0.005227803718298674,-0.24507924914360046,0.0075095538049936295,-0.005227803718298674,-0.24507924914360046,-0.030619995668530464,0.021316222846508026,0.9993037581443787,-0.030619995668530464,0.021316222846508026,0.9993037581443787,0.6499999761581421,0.5,1.0,-0.9822873473167419,-0.18738090991973877,0.9822872877120972,0.1873810589313507,0.30000001192092896,0.0,0.0,0.009454324841499329,-0.011275127530097961,-0.14486080408096313,-0.0023189038038253784,0.0048303622752428055,0.2891082465648651,-2.959073066711426,1.160139799118042,-0.8366851806640625,-0.5960443019866943,-2.346019744873047,0.06529129296541214,-0.17947179079055786,-2.957451820373535,-0.6909922957420349,-0.487047016620636,-0.6255236268043518,2.2196755409240723,3.48698353767395,0.49354544281959534,6.624176735178339,3.48698353767395
137.0,2.74,0.0,137.0,0.007601494435220957,-0.0024743780959397554,-0.24511967599391937,0.007601494435220957,-0.0024743780959397554,-0.24511967599391937,-0.030994880944490433,0.0100892074406147,0.9994686245918274,-0.030994880944490433,0.0100892074406147,0.9994686245918274,0.6499999761581421,0.5,1.0,-0.9980267286300659,-0.06279052793979645,0.9980267286300659,0.06279020756483078,0.30000001192092896,0.0,0.0,0.011284157633781433,-0.0035326778888702393,-0.15053877234458923,-0.0028692781925201416,-0.006359560415148735,0.15957260131835938,-2.993030548095703,1.1696696281433105,-0.8225753307342529,-0.6291565895080566,-2.3919882774353027,0.07806631177663803,-0.1689077913761139,-2.9004647731781006,-0.6022033095359802,-0.5571752786636353,-0.6970450282096863,2.1657633781433105,3.7210514545440674,0.25247177481651306,6.732549065815858,3.7210514545440674
138.0,2.7600000000000002,0.0,138.0,0.007393299601972103,-0.0003501235623843968,-0.2451382875442505,0.007393299601972103,-0.0003501235623843968,-0.2451382875442505,-0.030145971104502678,0.001427619019523263,0.9995445013046265,-0.030145971104502678,0.001427619019523263,0.9995445013046265,0.6499999761581421,0.5,1.0,-0.9980267286300659,0.06279055774211884,0.9980267286300659,-0.0627908781170845,0.30000001192092896,0.0,0.0,0.011379227042198181,0.008599936962127686,-0.2072807252407074,0.007376253604888916,-0.03964698314666748,-0.18316933512687683,-3.0308384895324707,1.222373127937317,-0.8696444034576416,-0.6119711399078369,-2.3618404865264893,0.04380006343126297,-0.12843269109725952,-2.891738176345825,-0.5624732971191406,-0.599736750125885,-0.743598222732544,2.0987491607666016,3.9983341693878174,0.09159299731254578,6.8846665705359085,3.9983341693878174
139.0,2.7800000000000002,0.0,139.0,0.00688849575817585,0.0015892466763034463,-0.24514809250831604,0.00688849575817585,0.0015892466763034463,-0.24514809250831604,-0.028087647631764412,-0.006480108480900526,0.999584436416626,-0.028087647631764412,-0.006480108480900526,0.999584436416626,0.6499999761581421,0.5,1.0,-0.9822872281074524,0.18738140165805817,0.9822871685028076,-0.18738172948360443,0.30000001192092896,0.0,0.0,0.01952892541885376,0.006244540214538574,-0.13134676218032837,0.014509379863739014,-0.016696346923708916,-0.3619217574596405,-3.077652931213379,1.2156023979187012,-0.9000282287597656,-0.5374622344970703,-2.365809679031372,0.04614902287721634,-0.06784292310476303,-2.8579161167144775,-0.5401948094367981,-0.6686702370643616,-0.751409113407135,2.03753924369812,4.2023491859436035,-0.08451160788536072,6.995857246891008,4.2023491859436035
140.0,2.8000000000000003,0.0,140.0,0.006214565597474575,0.0034914815332740545,-0.24514639377593994,0.006214565597474575,0.0034914815332740545,-0.24514639377593994,-0.02533971704542637,-0.014236418530344963,0.999577522277832,-0.02533971704542637,-0.014236418530344963,0.999577522277832,0.6499999761581421,0.5,1.0,-0.9510566592216492,0.3090166747570038,0.9510566592216492,-0.30901652574539185,0.30000001192092896,0.0,0.0,0.01450715959072113,0.014554351568222046,-0.06527896970510483,0.02741965651512146,-0.03241519629955292,-0.44818392395973206,-3.0415382385253906,1.1262285709381104,-0.9799970388412476,-0.515064001083374,-2.316162586212158,-0.06487270444631577,-0.027643822133541107,-2.8293800354003906,-0.562002420425415,-0.7108206748962402,-0.8506945967674255,1.8797165155410767,4.445049285888672,-0.25838515162467957,7.07271929314923,4.445049285888672
141.0,2.82,0.0,141.0,0.005347758531570435,0.005011686123907566,-0.2451404631137848,0.005347758531570435,0.005011686123907566,-0.2451404631137848,-0.021805336698889732,-0.020435011014342308,0.999553382396698,-0.021805336698889732,-0.020435011014342308,0.999553382396698,0.6499999761581421,0.5,1.0,-0.9048271775245667,0.4257790148258209,0.9048272371292114,-0.42577889561653137,0.30000001192092896,0.0,0.0,0.0030663087964057922,-0.01661492884159088,0.013147793710231781,0.02267928421497345,-0.024451477453112602,-0.5930708646774292,-2.9932422637939453,1.1223187446594238,-0.9819619655609131,-0.5144716501235962,-2.278247833251953,-0.18459975719451904,-0.039922915399074554,-2.8418266773223877,-0.5668480396270752,-0.7284384369850159,-0.9576411843299866,1.7618374824523926,4.695511817932129,-0.3675178587436676,7.197644043434989,4.695511817932129
142.0,2.84,0.0,142.0,0.004467161372303963,0.006084937136620283,-0.24513380229473114,0.004467161372303963,0.006084937136620283,-0.24513380229473114,-0.018214724957942963,-0.024811159819364548,0.9995262026786804,-0.018214724957942963,-0.024811159819364548,0.9995262026786804,0.6499999761581421,0.5,1.0,-0.8443281054496765,0.535826563835144,0.8443281054496765,-0.5358265042304993,0.30000001192092896,0.0,0.0,0.0007605552673339844,-0.026069536805152893,0.02162524312734604,0.033512912690639496,0.004356818273663521,-0.8752235174179077,-2.97206711769104,1.153562068939209,-0.8928988575935364,-0.5237364768981934,-2.2471470832824707,-0.3003513514995575,-0.07066788524389267,-2.812410593032837,-0.5662471652030945,-0.7566225528717041,-1.0272722244262695,1.7012182474136353,4.964880466461182,-0.3515552580356598,7.342081403925434,4.964880466461182
143.0,2.86,0.0,143.0,0.0037232928443700075,0.006564864423125982,-0.24513384699821472,0.0037232928443700075,0.006564864423125982,-0.24513384699821472,-0.01518162153661251,-0.026768051087856293,0.9995263814926147,-0.01518162153661251,-0.026768051087856293,0.9995263814926147,0.6499999761581421,0.5,1.0,-0.770513653755188,0.6374235153198242,0.7705134749412537,-0.6374237537384033,0.30000001192092896,0.0,0.0,-0.0035354644060134888,-0.00727534294128418,0.03921238332986832,0.042544275522232056,0.039744555950164795,-1.2991034984588623,-2.9730262756347656,1.1474640369415283,-0.6973081827163696,-0.5343214273452759,-2.221952438354492,-0.38715583086013794,-0.11803164333105087,-2.770481586456299,-0.5951953530311584,-0.7466171383857727,-1.0442698001861572,1.7116495370864868,5.178563594818115,-0.25156542658805847,7.450939758776212,5.178563594818115
144.0,2.88,0.0,144.0,0.0031072748824954033,0.006568410433828831,-0.24514234066009521,0.0031072748824954033,0.006568410433828831,-0.24514234066009521,-0.012669826857745647,-0.026782508939504623,0.9995610117912292,-0.012669826857745647,-0.026782508939504623,0.9995610117912292,0.6499999761581421,0.5,1.0,-0.6845475435256958,0.7289682030677795,0.6845473647117615,-0.7289684414863586,0.30000001192092896,0.0,0.0,-0.005501255393028259,0.00778353214263916,-0.005022265017032623,0.05454164743423462,0.07045231759548187,-1.5591033697128296,-2.936678886413574,1.0754528045654297,-0.5364493727684021,-0.5585286617279053,-2.20210599899292,-0.43234822154045105,-0.16036126017570496,-2.7456135749816895,-0.5965912342071533,-0.6909307837486267,-1.0511982440948486,1.762935996055603,5.367976188659668,-0.17357739806175232,7.541371510740257,5.367976188659668
145.0,2.9,0.0,145.0,0.0025643242988735437,0.006203158292919397,-0.2451581358909607,0.0025643242988735437,0.006203158292919397,-0.2451581358909607,-0.010455960407853127,-0.025293203070759773,0.9996253848075867,-0.010455960407853127,-0.025293203070759773,0.9996253848075867,0.6499999761581421,0.5,1.0,-0.5877857208251953,0.8090167045593262,0.5877854824066162,-0.8090168833732605,0.30000001192092896,0.0,0.0,-0.005555175244808197,0.009923934936523438,-0.0756196454167366,0.030018486082553864,0.06732494384050369,-1.720723032951355,-2.8658182621002197,0.9884454607963562,-0.39137810468673706,-0.5994269847869873,-2.1703968048095703,-0.45130130648612976,-0.1700689196586609,-2.7442426681518555,-0.5704232454299927,-0.6126408576965332,-1.0729718208312988,1.8257004022598267,5.475654602050781,-0.1508684754371643,7.574115875425606,5.475654602050781
146.0,2.92,0.0,146.0,0.0020189506467431784,0.005552514921873808,-0.24517881870269775,0.0020189506467431784,0.005552514921873808,-0.24517881870269775,-0.008232214488089085,-0.022640222683548927,0.9997097849845886,-0.008232214488089085,-0.022640222683548927,0.9997097849845886,0.6499999761581421,0.5,1.0,-0.4817545413970947,0.8763062357902527,0.48175469040870667,-0.8763061165809631,0.30000001192092896,0.0,0.0,9.438395500183105e-05,-0.0072924792766571045,0.010053679347038269,0.008095957338809967,0.045370087027549744,-1.7113698720932007,-2.809954881668091,0.9274695515632629,-0.2921464145183563,-0.6312898397445679,-2.1443870067596436,-0.470307856798172,-0.1671445071697235,-2.7497804164886475,-0.5873081684112549,-0.5628608465194702,-1.0792944431304932,1.8707112073898315,5.493274211883545,-0.17032238841056824,7.561745086424644,5.493274211883545
147.0,2.94,0.0,147.0,0.0014894865453243256,0.004781835712492466,-0.24519886076450348,0.0014894865453243256,0.004781835712492466,-0.24519886076450348,-0.006073338910937309,-0.01949780248105526,0.9997914433479309,-0.006073338910937309,-0.01949780248105526,0.9997914433479309,0.6499999761581421,0.5,1.0,-0.36812540888786316,0.929776132106781,0.3681255578994751,-0.9297760725021362,0.30000001192092896,0.0,0.0,0.008487433195114136,-0.012643545866012573,0.04886779934167862,0.0013573244214057922,0.02577740140259266,-1.60423743724823,-2.795534610748291,0.9036861658096313,-0.1984337568283081,-0.6621688604354858,-2.1430015563964844,-0.49833986163139343,-0.16059330105781555,-2.760155200958252,-0.6437788009643555,-0.5443217754364014,-1.0607260465621948,1.9048720598220825,5.449292182922363,-0.20863017439842224,7.536396866297364,5.449292182922363
148.0,2.96,0.0,148.0,0.0010141750099137425,0.00396599480882287,-0.24521583318710327,0.0010141750099137425,0.00396599480882287,-0.24521583318710327,-0.00413527013733983,-0.016171233728528023,0.9998607039451599,-0.00413527013733983,-0.016171233728528023,0.9998607039451599,0.6499999761581421,0.5,1.0,-0.24868935346603394,0.9685832858085632,0.24868904054164886,-0.9685834050178528,0.30000001192092896,0.0,0.0,0.012337401509284973,-0.012140944600105286,0.04366741329431534,-0.00615556538105011,0.0007739532738924026,-1.3085538148880005,-2.8120381832122803,0.8885840773582458,-0.10502204298973083,-0.7015411853790283,-2.160327672958374,-0.5092647671699524,-0.1436169445514679,-2.782451868057251,-0.7041383385658264,-0.5144199132919312,-1.0320264101028442,1.9402731657028198,5.384515762329102,-0.25442609190940857,7.51912762891173,5.384515762329102
149.0,2.98,0.0,149.0,0.0005702537018805742,0.0030015527736395597,-0.24523097276687622,0.0005702537018805742,0.0030015527736395597,-0.24523097276687622,-0.002325193490833044,-0.012238746508955956,0.9999223947525024,-0.002325193490833044,-0.012238746508955956,0.9999223947525024,0.6499999761581421,0.5,1.0,-0.12533310055732727,0.9921147227287292,0.1253332495689392,-0.9921147227287292,0.30000001192092896,0.0,0.0,0.00980088859796524,-0.003784582018852234,0.01038040965795517,-0.014684334397315979,-0.021563438698649406,-0.9085783958435059,-2.844627857208252,0.8751481771469116,-0.03467026352882385,-0.7428659200668335,-2.177525043487549,-0.4976482093334198,-0.1155812069773674,-2.8062291145324707,-0.7386967539787292,-0.45159244537353516,-1.0123827457427979,1.966373085975647,5.309697151184082,-0.30408576130867004,7.497659384766036,5.309697151184082
150.0,3.0,0.0,150.0,9.189055708702654e-05,0.0017517466330900788,-0.24524372816085815,9.189055708702654e-05,0.0017517466330900788,-0.24524372816085815,-0.00037468114169314504,-0.007142697926610708,0.9999744296073914,-0.00037468114169314504,-0.007142697926610708,0.9999744296073914,0.6499999761581421,0.5,1.0,0.0,1.0,-8.742277657347586e-08,-1.0,0.30000001192092896,0.0,0.0,0.0072831809520721436,0.011329799890518188,-0.05286765843629837,-0.02306424081325531,-0.043894797563552856,-0.4688698351383209,-2.876943588256836,0.8482961654663086,0.015945076942443848,-0.7749513387680054,-2.1908600330352783,-0.4588043987751007,-0.08271472901105881,-2.8226537704467773,-0.7529493570327759,-0.35999393463134766,-0.9932225346565247,1.9902762174606323,5.2399091720581055,-0.35200920701026917,7.4703799915264355,5.2399091720581055
151.0,3.02,0.0,151.0,-0.00045896999654360116,0.0002290651755174622,-0.24524946510791779,-0.00045896999654360116,0.0002290651755174622,-0.24524946510791779,0.0018714374164119363,-0.0009340067626908422,0.9999977946281433,0.0018714374164119363,-0.0009340067626908422,0.9999977946281433,0.6499999761581421,0.5,1.0,0.12533311545848846,0.9921147227287292,-0.12533313035964966,-0.9921147227287292,0.30000001192092896,0.0,0.0,0.008410535752773285,0.024725690484046936,-0.07441865652799606,-0.022901348769664764,-0.05010290443897247,-0.0996081680059433,-2.8890469074249268,0.7906867861747742,0.05252474546432495,-0.786738395690918,-2.208012580871582,-0.40839114785194397,-0.029770903289318085,-2.841010570526123,-0.776279628276825,-0.2565980553627014,-0.9663604497909546,2.030587911605835,5.195931911468506,-0.37757399678230286,7.454776119734553,5.195931911468506
152.0,3.04,0.0,152.0,-0.0010501164942979813,-0.0015500804875046015,-0.24524284899234772,-0.0010501164942979813,-0.0015500804875046015,-0.24524284899234772,0.004281820263713598,0.0063204094767570496,0.9999708533287048,0.004281820263713598,0.0063204094767570496,0.9999708533287048,0.6499999761581421,0.5,1.0,0.248689666390419,0.9685832262039185,-0.24868984520435333,-0.9685831665992737,0.30000001192092896,0.0,0.0,0.00409090518951416,0.027496427297592163,-0.10268927365541458,-0.015939220786094666,-0.03966595232486725,0.11112424731254578,-2.8848977088928223,0.7345612645149231,0.08376491069793701,-0.7838826179504395,-2.233912229537964,-0.34884268045425415,0.02626950293779373,-2.8526644706726074,-0.820231020450592,-0.16682209074497223,-0.931117832660675,2.0875115394592285,5.179618835449219,-0.37753787636756897,7.458580481986814,5.179618835449219
153.0,3.06,0.0,153.0,-0.0015900179278105497,-0.0035343889612704515,-0.2452193796634674,-0.0015900179278105497,-0.0035343889612704515,-0.2452193796634674,0.0064832535572350025,0.01441137120127678,0.9998751282691956,0.0064832535572350025,0.01441137120127678,0.9998751282691956,0.6499999761581421,0.5,1.0,0.36812421679496765,0.9297766089439392,-0.3681243360042572,-0.9297766089439392,0.30000001192092896,0.0,0.0,0.00045739859342575073,0.01832488179206848,-0.13928008079528809,-0.0055117011070251465,-0.023559702560305595,0.1663561761379242,-2.8841288089752197,0.6944810748100281,0.12582151591777802,-0.7784998416900635,-2.2617011070251465,-0.28709790110588074,0.06811688095331192,-2.8549346923828125,-0.8789107203483582,-0.09573327004909515,-0.8839318156242371,2.1569671630859375,5.1817426681518555,-0.3269899785518646,7.47985804361617,5.1817426681518555
154.0,3.08,0.0,154.0,-0.001965454313904047,-0.005662116222083569,-0.2451767474412918,-0.001965454313904047,-0.005662116222083569,-0.2451767474412918,0.008014085702598095,0.023087119683623314,0.9997013211250305,0.008014085702598095,0.023087119683623314,0.9997013211250305,0.6499999761581421,0.5,1.0,0.48175328969955444,0.8763068914413452,-0.48175328969955444,-0.8763068914413452,0.30000001192092896,0.0,0.0,-0.0007708072662353516,0.00027629733085632324,-0.1700969636440277,-0.0017702877521514893,-0.012940598651766777,0.12842127680778503,-2.8933708667755127,0.6636270880699158,0.17849844694137573,-0.7751686573028564,-2.2867913246154785,-0.23876741528511047,0.09165600687265396,-2.849285840988159,-0.9363007545471191,-0.029696598649024963,-0.8252460360527039,2.2290027141571045,5.198648452758789,-0.2005544900894165,7.513400830867755,5.198648452758789
155.0,3.1,0.0,155.0,-0.0020821625366806984,-0.007908361032605171,-0.24511361122131348,-0.0020821625366806984,-0.007908361032605171,-0.24511361122131348,0.008489959873259068,0.03224611654877663,0.9994438886642456,0.008489959873259068,0.03224611654877663,0.9994438886642456,0.6499999761581421,0.5,1.0,0.5877847671508789,0.8090173602104187,-0.5877847671508789,-0.8090173602104187,0.30000001192092896,0.0,0.0,-0.002492770552635193,-0.017770856618881226,-0.2190762758255005,-0.005407616496086121,-0.006490809842944145,0.07633671164512634,-2.906728506088257,0.6455493569374084,0.2309843897819519,-0.7558475732803345,-2.3134894371032715,-0.24221289157867432,0.09199301153421402,-2.85709810256958,-0.9922427535057068,0.034789785742759705,-0.7648025155067444,2.293539047241211,5.242926597595215,0.023631960153579712,7.575795318140033,5.242926597595215
156.0,3.12,0.0,156.0,-0.0018654796294867992,-0.010318280197679996,-0.24502573907375336,-0.0018654796294867992,-0.010318280197679996,-0.24502573907375336,0.00760644068941474,0.04207249730825424,0.9990856051445007,0.00760644068941474,0.04207249730825424,0.9990856051445007,0.6499999761581421,0.5,1.0,0.6845465898513794,0.728969156742096,-0.684546709060669,-0.7289690375328064,0.30000001192092896,0.0,0.0,-0.004642412066459656,-0.029390394687652588,-0.2545647919178009,-0.011572152376174927,-0.00334136001765728,0.06652510166168213,-2.911882162094116,0.6579589247703552,0.25502845644950867,-0.714779257774353,-2.3279783725738525,-0.3018811047077179,0.06995780020952225,-2.872189521789551,-1.0239754915237427,0.0811925083398819,-0.6935263276100159,2.321017265319824,5.302823066711426,0.3274776339530945,7.642204579977455,5.302823066711426
