step,time_s,episode_id,episode_step,left_reference_position_x_m,left_reference_position_y_m,left_reference_position_z_m,left_reference_quaternion_w,left_reference_quaternion_x,left_reference_quaternion_y,left_reference_quaternion_z,left_reference_linear_velocity_x_mps,left_reference_linear_velocity_y_mps,left_reference_linear_velocity_z_mps,left_reference_angular_velocity_x_radps,left_reference_angular_velocity_y_radps,left_reference_angular_velocity_z_radps,right_reference_position_x_m,right_reference_position_y_m,right_reference_position_z_m,right_reference_quaternion_w,right_reference_quaternion_x,right_reference_quaternion_y,right_reference_quaternion_z,right_reference_linear_velocity_x_mps,right_reference_linear_velocity_y_mps,right_reference_linear_velocity_z_mps,right_reference_angular_velocity_x_radps,right_reference_angular_velocity_y_radps,right_reference_angular_velocity_z_radps,left_reference_roll_rad,left_reference_pitch_rad,left_reference_yaw_rad,right_reference_roll_rad,right_reference_pitch_rad,right_reference_yaw_rad
162.0,3.24,0.0,162.0,0.41789358854293823,0.218020960688591,0.08423417061567307,0.9264988899230957,-0.3742227554321289,0.029846107587218285,0.025809431448578835,-0.019675057381391525,0.010567402467131615,-0.020468248054385185,-0.3943900167942047,-0.026096273213624954,-0.10507490485906601,0.4019089639186859,-0.2030833661556244,0.12834370136260986,0.9587994813919067,0.27654680609703064,0.012847079895436764,-0.06372253596782684,-0.019675057381391525,0.010567402467131615,-0.020468248054385185,-0.3943900167942047,-0.026096273213624954,-0.10507490485906601,-0.7667910493551048,0.07469116868834251,0.025560680458939954,0.5581511341724379,0.05991590567795195,-0.1155524761527971
163.0,3.2600000000000002,0.0,163.0,0.41792818903923035,0.21792107820510864,0.08210207521915436,0.9252381920814514,-0.37734299898147583,0.030579913407564163,0.024728210642933846,-0.02730819582939148,0.013261825777590275,-0.02228403463959694,-0.32303810119628906,0.047713764011859894,-0.11683694273233414,0.4009961187839508,-0.2028343826532364,0.1290932595729828,0.959661066532135,0.27327173948287964,0.012534000910818577,-0.06493352353572845,-0.02730819582939148,0.013261825777590275,-0.02228403463959694,-0.32303810119628906,0.047713764011859894,-0.11683694273233414,-0.7736248491505513,0.07532063486264945,0.02274718607231753,0.5513034909350488,0.05958100796112675,-0.11826277955967156
164.0,3.2800000000000002,0.0,164.0,0.41789311170578003,0.21802131831645966,0.0798872634768486,0.9241852760314941,-0.37986990809440613,0.03159013018012047,0.024137673899531364,-0.021236056461930275,0.016495760530233383,-0.020788783207535744,-0.2601883113384247,0.07203168421983719,-0.05551997199654579,0.4003332555294037,-0.20243802666664124,0.12923914194107056,0.9603539109230042,0.2705703675746918,0.012782279402017593,-0.06594537943601608,-0.021236056461930275,0.016495760530233383,-0.020788783207535744,-0.2601883113384247,0.07203168421983719,-0.05551997199654579,-0.779166660129112,0.07680409520567265,0.020677509236871765,0.545613980837994,0.06027323427383199,-0.12025222579656186
165.0,3.3000000000000003,0.0,165.0,0.4177892804145813,0.2185741364955902,0.07790466398000717,0.9232974648475647,-0.3819462060928345,0.03244245424866676,0.02421119250357151,-0.00841512531042099,0.011299453675746918,-0.010620880872011185,-0.22443035244941711,0.07510768622159958,0.005083837546408176,0.4001672565937042,-0.20165038108825684,0.12919649481773376,0.9609451293945312,0.268335223197937,0.013348712585866451,-0.06635108590126038,-0.00841512531042099,0.011299453675746918,-0.010620880872011185,-0.22443035244941711,0.07510768622159958,0.005083837546408176,-0.7836958753492512,0.07848337961003608,0.01998858109350102,0.5408987370429348,0.061301815547499444,-0.12087628561320565
166.0,3.3200000000000003,0.0,166.0,0.4175929129123688,0.21946962177753448,0.07614577561616898,0.9225025177001953,-0.3837556540966034,0.033140361309051514,0.024949146434664726,-0.002150631742551923,0.007872624322772026,-0.0065903253853321075,-0.17886598408222198,0.08903633803129196,0.07111430913209915,0.4004797339439392,-0.20056688785552979,0.12912213802337646,0.9614912867546082,0.26637738943099976,0.014223112724721432,-0.06614742428064346,-0.002150631742551923,0.007872624322772026,-0.0065903253853321075,-0.17886598408222198,0.08903633803129196,0.07111430913209915,-0.7876049559597286,0.08037940749141552,0.02066388086346515,0.5367665910922951,0.06263208320875656,-0.12014675101833226
167.0,3.34,0.0,167.0,0.41725051403045654,0.22060970962047577,0.07444627583026886,0.9218506813049316,-0.3851781487464905,0.033778607845306396,0.02623170241713524,-0.002623124048113823,0.0036160277668386698,-0.006041510961949825,-0.13196583092212677,0.11093167960643768,0.10090433061122894,0.4010930061340332,-0.19929534196853638,0.12874813377857208,0.9619492888450623,0.26481515169143677,0.015414314344525337,-0.06549022346735,-0.002623124048113823,0.0036160277668386698,-0.006041510961949825,-0.13196583092212677,0.11093167960643768,0.10090433061122894,-0.7906399829767768,0.0825792478828135,0.02242013622212213,0.5334559592883623,0.06438565594544056,-0.11835342572969071
168.0,3.36,0.0,168.0,0.4169071614742279,0.2217492312192917,0.07298815995454788,0.9214078783988953,-0.3860796093940735,0.0344143882393837,0.027671439573168755,0.0017243779730051756,0.005693382117897272,-0.001962975598871708,-0.06911595165729523,0.10863183438777924,0.1137109100818634,0.40181782841682434,-0.19808484613895416,0.12813960015773773,0.9622606039047241,0.2637905478477478,0.016737518832087517,-0.06472323089838028,0.0017243779730051756,0.005693382117897272,-0.001962975598871708,-0.06911595165729523,0.10863183438777924,0.1137109100818634,-0.7925321908239128,0.0848880474589478,0.02451068172307091,0.5312604637259335,0.06640724985595715,-0.11624811003159573
169.0,3.38,0.0,169.0,0.4166850745677948,0.2225620299577713,0.07167043536901474,0.9210662841796875,-0.38675200939178467,0.03494767099618912,0.028959419578313828,0.008004605770111084,-0.018947582691907883,-0.018456708639860153,-0.08811937272548676,0.07978052645921707,0.08985526859760284,0.40255555510520935,-0.197221577167511,0.1274566799402237,0.9624990820884705,0.26301515102386475,0.017902791500091553,-0.06401904672384262,0.008004605770111084,-0.018947582691907883,-0.018456708639860153,-0.08811937272548676,0.07978052645921707,0.08985526859760284,-0.7939306200738546,0.0868877375564142,0.02641763868649249,0.5295967422970106,0.06819160923115221,-0.1143331720201855
170.0,3.4,0.0,170.0,0.41664066910743713,0.22287344932556152,0.07030533999204636,0.920802116394043,-0.38727372884750366,0.035334762185811996,0.02989705093204975,0.010549296624958515,-0.01668384112417698,-0.028450125828385353,-0.030900217592716217,0.06433644890785217,0.058770425617694855,0.4032121002674103,-0.19686764478683472,0.12658238410949707,0.9626803994178772,0.26241591572761536,0.01874791644513607,-0.06350461393594742,0.010549296624958515,-0.01668384112417698,-0.028450125828385353,-0.030900217592716217,0.06433644890785217,0.058770425617694855,-0.7950180040845732,0.08834421681248869,0.027802079699045235,0.5283169184513395,0.06948163986163505,-0.11294168578911508
171.0,3.42,0.0,171.0,0.4167637526988983,0.22293473780155182,0.06926356256008148,0.9207717776298523,-0.38726773858070374,0.03566662594676018,0.030513154342770576,0.014336802065372467,-0.0133688785135746,-0.027990346774458885,0.02048311196267605,0.04316795989871025,0.03705926239490509,0.40376555919647217,-0.19681859016418457,0.1255502700805664,0.9626964926719666,0.2623783349990845,0.019388645887374878,-0.06322450190782547,0.014336802065372467,-0.0133688785135746,-0.027990346774458885,0.02048311196267605,0.04316795989871025,0.03705926239490509,-0.7949758071534841,0.08943432995505886,0.02868479094825551,0.5282051913395529,0.07056678080561549,-0.11207045787901654
172.0,3.44,0.0,172.0,0.41695234179496765,0.22292904555797577,0.06873162090778351,0.9209374785423279,-0.38682588934898376,0.035773035138845444,0.030986163765192032,0.017256319522857666,-0.01119211781769991,-0.022213846445083618,0.0672910287976265,0.016520928591489792,0.03679138794541359,0.40430018305778503,-0.19688823819160461,0.12461879849433899,0.9625870585441589,0.26281940937042236,0.019795313477516174,-0.06293131411075592,0.017256319522857666,-0.01119211781769991,-0.022213846445083618,0.0672910287976265,0.016520928591489792,0.03679138794541359,-0.7939861613580405,0.08998334523601122,0.029520471106344384,0.5291065126462011,0.07124882611314093,-0.11125963891466666
173.0,3.46,0.0,173.0,0.4171403646469116,0.22293010354042053,0.06880165636539459,0.9212765097618103,-0.386007696390152,0.03551401570439339,0.03140806406736374,0.02158716693520546,-0.01211560145020485,-0.016599483788013458,0.10847291350364685,-0.021413523703813553,0.04667951539158821,0.4048582911491394,-0.19699914753437042,0.12392503023147583,0.9623775482177734,0.26368799805641174,0.019910622388124466,-0.06246477738022804,0.02158716693520546,-0.01211560145020485,-0.016599483788013458,0.10847291350364685,-0.021413523703813553,0.04667951539158821,-0.7921678329604247,0.08980462209586729,0.030581637671431846,0.5309290499279875,0.07132594455817202,-0.11023180691309463
174.0,3.48,0.0,174.0,0.41738414764404297,0.2228015810251236,0.06950568407773972,0.9217959046363831,-0.38480401039123535,0.03488069400191307,0.031641606241464615,0.025756405666470528,-0.013367798179388046,-0.012050071731209755,0.15435707569122314,-0.06235970929265022,0.029413534328341484,0.4053867757320404,-0.19728334248065948,0.12349399924278259,0.9620581865310669,0.2649966776371002,0.019643642008304596,-0.061927612870931625,0.025756405666470528,-0.013367798179388046,-0.012050071731209755,0.15435707569122314,-0.06235970929265022,0.029413534328341484,-0.7895128177545484,0.0887739809688963,0.03161951447194475,0.5336990977423485,0.07067669576757722,-0.1092341940970104
175.0,3.5,0.0,175.0,0.4177997410297394,0.22226133942604065,0.07080793380737305,0.9225137233734131,-0.38317516446113586,0.03404272347688675,0.03140924870967865,0.02724258415400982,-0.015231683850288391,-0.007017455995082855,0.1999034583568573,-0.09275978803634644,-0.01736164279282093,0.40573766827583313,-0.1980154663324356,0.12326671183109283,0.9615985751152039,0.26677536964416504,0.018958767876029015,-0.06164321303367615,0.02724258415400982,-0.015231683850288391,-0.007017455995082855,0.1999034583568573,-0.09275978803634644,-0.01736164279282093,-0.7859618688066328,0.0869898985328998,0.03198865774854909,0.5374611991736078,0.06940692621538619,-0.1089134702436654
176.0,3.52,0.0,176.0,0.41842207312583923,0.22114406526088715,0.07260611653327942,0.923406183719635,-0.3811641335487366,0.03315526247024536,0.03058936819434166,0.02659364603459835,-0.018712051212787628,-0.002065182663500309,0.23717975616455078,-0.11564568430185318,-0.07304523140192032,0.4058155119419098,-0.19934651255607605,0.1231904998421669,0.9609985947608948,0.2689646780490875,0.01789955236017704,-0.061801016330718994,0.02659364603459835,-0.018712051212787628,-0.002065182663500309,0.23717975616455078,-0.11564568430185318,-0.07304523140192032,-0.7816234788078189,0.08465174898257197,0.03133494193991668,0.5420797837882745,0.067699167442728,-0.1096227171306506
177.0,3.54,0.0,177.0,0.41920825839042664,0.2194625437259674,0.07480727881193161,0.9244373440742493,-0.3788420557975769,0.03225116804242134,0.02922813408076763,0.02472725510597229,-0.022618992254137993,0.001695038634352386,0.268042653799057,-0.13448497653007507,-0.1198413148522377,0.4056124687194824,-0.20125077664852142,0.1232374906539917,0.9602770209312439,0.2714846730232239,0.0165150947868824,-0.06238247826695442,0.02472725510597229,-0.022618992254137993,0.001695038634352386,0.268042653799057,-0.13448497653007507,-0.1198413148522377,-0.776649389989982,0.08186546305021682,0.02970680163377638,0.5473908653006463,0.06563701152544783,-0.11131061716356548
178.0,3.56,0.0,178.0,0.42009037733078003,0.21730247139930725,0.07731590420007706,0.9255774021148682,-0.37625980377197266,0.031336359679698944,0.02743925340473652,0.02182021737098694,-0.02690107934176922,0.004182903096079826,0.29343217611312866,-0.14807812869548798,-0.1551601141691208,0.4051560163497925,-0.2036336064338684,0.12335718423128128,0.9594498872756958,0.2742764949798584,0.014876612462103367,-0.0633002445101738,0.02182021737098694,-0.02690107934176922,0.004182903096079826,0.29343217611312866,-0.14807812869548798,-0.1551601141691208,-0.7711423752878406,0.078738375232717,0.02730105154309291,0.5532775348646294,0.06331256136118425,-0.11377902899966776
179.0,3.58,0.0,179.0,0.4210028052330017,0.2147555947303772,0.08003734052181244,0.9268009066581726,-0.37345990538597107,0.03041541948914528,0.02535214088857174,0.01823422871530056,-0.0318978950381279,0.005492314696311951,0.3148368000984192,-0.15588486194610596,-0.178328275680542,0.404488205909729,-0.20639637112617493,0.12349213659763336,0.9585327506065369,0.2772907316684723,0.013064847327768803,-0.06445369124412537,0.01823422871530056,-0.0318978950381279,0.005492314696311951,0.3148368000984192,-0.15588486194610596,-0.178328275680542,-0.7651857913120794,0.07538547113752396,0.024346439328466682,0.5596411383660407,0.060828486255874906,-0.1167973012048748
180.0,3.6,0.0,180.0,0.4218924939632416,0.21190409362316132,0.08288662135601044,0.9280929565429688,-0.37045934796333313,0.029501017183065414,0.02309359423816204,0.01418914832174778,-0.037452127784490585,0.005834199488162994,0.33575981855392456,-0.15715566277503967,-0.18989035487174988,0.40365836024284363,-0.20945344865322113,0.12357275933027267,0.9575332403182983,0.2805040776729584,0.011166336946189404,-0.06575044989585876,0.01418914832174778,-0.037452127784490585,0.005834199488162994,0.33575981855392456,-0.15715566277503967,-0.18989035487174988,-0.7588093898108854,0.07193184296133245,0.021064168205998168,0.566435022657416,0.058303828257936605,-0.12014453696625041
181.0,3.62,0.0,181.0,0.42270970344543457,0.2088206559419632,0.08578431606292725,0.9294523000717163,-0.36724111437797546,0.028633957728743553,0.02079189009964466,0.008924360387027264,-0.04294511303305626,0.006266308017075062,0.36108624935150146,-0.14802324771881104,-0.19246838986873627,0.4027120769023895,-0.21273256838321686,0.12350662797689438,0.9564492702484131,0.2839262783527374,0.0092939343303442,-0.0671149268746376,0.008924360387027264,-0.04294511303305626,0.006266308017075062,0.36108624935150146,-0.14802324771881104,-0.19246838986873627,-0.7519716157299965,0.06855276294605753,0.01766140971054781,0.5736755843230086,0.05591886678531085,-0.12361373841137055
182.0,3.64,0.0,182.0,0.4233893156051636,0.20560984313488007,0.08867166191339493,0.9308918118476868,-0.363754004240036,0.027873525395989418,0.018617605790495872,0.0023050911258906126,-0.04786071553826332,0.008673250675201416,0.3936922252178192,-0.12713861465454102,-0.17894305288791656,0.40170687437057495,-0.21613438427448273,0.12319265305995941,0.9552708864212036,0.28760093450546265,0.007602458819746971,-0.06845111399888992,0.0023050911258906126,-0.04786071553826332,0.008673250675201416,0.3936922252178192,-0.12713861465454102,-0.17894305288791656,-0.7445565823713592,0.06548571912981278,0.014415135233854952,0.5814438350644999,0.053924147350699135,-0.12693031562210516
183.0,3.66,0.0,183.0,0.4238581955432892,0.2024133950471878,0.09152737259864807,0.9324283003807068,-0.3599325120449066,0.02728053368628025,0.016782892867922783,-0.005312720779329538,-0.0531231090426445,0.014588993974030018,0.43131741881370544,-0.09319240599870682,-0.15199103951454163,0.4007247984409332,-0.21952509880065918,0.12255598604679108,0.953986406326294,0.29158568382263184,0.00627559470012784,-0.06963135302066803,-0.005312720779329538,-0.0531231090426445,0.014588993974030018,0.43131741881370544,-0.09319240599870682,-0.15199103951454163,-0.7364191521684643,0.06299737188561894,0.011682828558234064,0.5898458749955503,0.05260492454632586,-0.12973757067035332
184.0,3.68,0.0,184.0,0.4240782558917999,0.1992271989583969,0.09427215903997421,0.9340261816978455,-0.355841726064682,0.027078021317720413,0.01544505637139082,-0.01711852289736271,-0.06516621261835098,0.03308473527431488,0.4506833553314209,-0.025948798283934593,-0.11848561465740204,0.3997989594936371,-0.22290322184562683,0.12159302085638046,0.9526186585426331,0.2957916855812073,0.005580427590757608,-0.07066760957241058,-0.01711852289736271,-0.06516621261835098,0.03308473527431488,0.4506833553314209,-0.025948798283934593,-0.11848561465740204,-0.7277036472837588,0.06161412896752315,0.00959955705755018,0.5986647287898649,0.05246187866837901,-0.1319003396847088
185.0,3.7,0.0,185.0,0.42413070797920227,0.1957479566335678,0.09674530476331711,0.9355030655860901,-0.3519414961338043,0.027543403208255768,0.01457259152084589,-0.015545646660029888,-0.07804933190345764,0.042722076177597046,0.45823583006858826,0.011052792891860008,-0.10450338572263718,0.398922324180603,-0.2265392541885376,0.12057935446500778,0.9513067603111267,0.29972660541534424,0.005682406947016716,-0.07174305617809296,-0.015545646660029888,-0.07804933190345764,0.042722076177597046,0.45823583006858826,0.011052792891860008,-0.10450338572263718,-0.7194103372704508,0.06183067709387891,0.007893241635216614,0.6068406395808185,0.05384404607450985,-0.13368397353218942
186.0,3.72,0.0,186.0,0.42425844073295593,0.19292700290679932,0.0991986095905304,0.9371470212936401,-0.3475545346736908,0.027564169839024544,0.014187733642756939,0.00035399897024035454,-0.0656658485531807,0.020926227793097496,0.48135238885879517,-0.00468391552567482,-0.0051954640075564384,0.3986131548881531,-0.22953839600086212,0.11908126622438431,0.9498598575592041,0.3041773736476898,0.005771363619714975,-0.07217374444007874,0.00035399897024035454,-0.0656658485531807,0.020926227793097496,0.48135238885879517,-0.00468391552567482,-0.0051954640075564384,-0.7100508830496557,0.06156427821685132,0.007446057008974746,0.6161400469541479,0.054898786525234874,-0.13420290878341196
187.0,3.74,0.0,187.0,0.4241611659526825,0.19132034480571747,0.10109671205282211,0.9388778805732727,-0.3428472876548767,0.02729983441531658,0.01478381734341383,0.007395485881716013,-0.05171499401330948,-0.011133762076497078,0.4878149628639221,0.002214418724179268,0.07958822697401047,0.3989344537258148,-0.23134903609752655,0.11672451347112656,0.948352575302124,0.30895286798477173,0.006265062838792801,-0.07166597992181778,0.007395485881716013,-0.05171499401330948,-0.011133762076497078,0.4878149628639221,0.002214418724179268,0.07958822697401047,-0.6999662063476514,0.061438262377252036,0.00905826601798547,0.6261379381272342,0.056195383417055045,-0.1326555632546445
188.0,3.7600000000000002,0.0,188.0,0.4239480197429657,0.1898869425058365,0.10203630477190018,0.9402504563331604,-0.3390091061592102,0.027326971292495728,0.015969334170222282,0.0015362525591626763,-0.08445548266172409,-0.00600697286427021,0.3646794259548187,0.07211066037416458,0.10022031515836716,0.39956140518188477,-0.23294517397880554,0.11421472579240799,0.9471428990364075,0.31280580163002014,0.00728952931240201,-0.07085081934928894,0.0015362525591626763,-0.08445548266172409,-0.00600697286427021,0.3646794259548187,0.07211066037416458,0.10022031515836716,-0.6917293197243,0.06225610929056995,0.011524746013975637,0.6341743793219037,0.05816633345454056,-0.13023878323446783
189.0,3.7800000000000002,0.0,189.0,0.4238288700580597,0.18857625126838684,0.10241035372018814,0.9415577054023743,-0.3352586328983307,0.02778075821697712,0.017293713986873627,0.004234255291521549,-0.05832517892122269,-0.02746405638754368,0.40346968173980713,0.10000313818454742,0.11407323181629181,0.4002799093723297,-0.23438630998134613,0.11124998331069946,0.9459457993507385,0.3165193498134613,0.008727801963686943,-0.07018564641475677,0.004234255291521549,-0.05832517892122269,-0.02746405638754368,0.40346968173980713,0.10000313818454742,0.11407323181629181,-0.6836940196277022,0.06395368790042871,0.013967587522922546,0.6418869566553425,0.060980062246451756,-0.1278435163578904
190.0,3.8000000000000003,0.0,190.0,0.423617422580719,0.18779832124710083,0.10208350419998169,0.9427135586738586,-0.3318224847316742,0.028620809316635132,0.019116511568427086,-0.002113470109179616,-0.07886683195829391,-0.0039063384756445885,0.27442893385887146,0.17096269130706787,0.14753016829490662,0.40120550990104675,-0.2352784425020218,0.10789314657449722,0.944859504699707,0.31986600160598755,0.010754263959825039,-0.06935766339302063,-0.002113470109179616,-0.07886683195829391,-0.0039063384756445885,0.27442893385887146,0.17096269130706787,0.14753016829490662,-0.6763168555213074,0.06669849542848229,0.017087564112117846,0.6488002671361496,0.06473807185577574,-0.12477083409177238
191.0,3.8200000000000003,0.0,191.0,0.42344847321510315,0.18730302155017853,0.10158762335777283,0.943614661693573,-0.3290215730667114,0.02987048588693142,0.0210677869617939,-0.0024661533534526825,-0.05607572942972183,0.014025837182998657,0.24114471673965454,0.19796548783779144,0.1145266443490982,0.4021768867969513,-0.23585903644561768,0.10496369749307632,0.9439746141433716,0.3225284516811371,0.013135991990566254,-0.06866378337144852,-0.0024661533534526825,-0.05607572942972183,0.014025837182998657,0.24114471673965454,0.19796548783779144,0.1145266443490982,-0.6702918865959553,0.07029385042659865,0.02015481375120896,0.6542543609578182,0.06914722685449667,-0.12175108351337888
192.0,3.84,0.0,192.0,0.42348453402519226,0.18686506152153015,0.10091663897037506,0.9442271590232849,-0.3270213305950165,0.03128249943256378,0.022665150463581085,0.005238763988018036,-0.05008937045931816,0.008482038043439388,0.14358262717723846,0.1763710230588913,0.09720063954591751,0.4030435085296631,-0.23634810745716095,0.10258794575929642,0.943332850933075,0.32437393069267273,0.01536986231803894,-0.06832702457904816,0.005238763988018036,-0.05008937045931816,0.008482038043439388,0.14358262717723846,0.1763710230588913,0.09720063954591751,-0.6659876638205556,0.07396696145109359,0.022405139935181815,0.6579940165050574,0.07339065856767304,-0.11954463809520567
193.0,3.86,0.0,193.0,0.4236137270927429,0.18660107254981995,0.09976759552955627,0.9444581866264343,-0.32612764835357666,0.03251836448907852,0.024123063310980797,0.009747322648763657,-0.04518655687570572,-0.00887706782668829,0.05223025381565094,0.15727606415748596,0.08945440500974655,0.4039720892906189,-0.2366521954536438,0.10071218758821487,0.9430654644966125,0.32512950897216797,0.017301341518759727,-0.0679638460278511,0.009747322648763657,-0.04518655687570572,-0.00887706782668829,0.05223025381565094,0.15727606415748596,0.08945440500974655,-0.6640310275873985,0.07723564317400829,0.024431434742411422,0.6594672328934387,0.07690246997038057,-0.11755555763605459
194.0,3.88,0.0,194.0,0.423788845539093,0.1866070032119751,0.09819117188453674,0.9443956017494202,-0.3260937035083771,0.03356322646141052,0.025557802990078926,0.01614248752593994,-0.04218367114663124,-0.020420357584953308,-0.025841642171144485,0.1368841528892517,0.10899040848016739,0.40500903129577637,-0.23668532073497772,0.09916376322507858,0.9430969953536987,0.32504352927207947,0.019008129835128784,-0.06748007982969284,0.01614248752593994,-0.04218367114663124,-0.020420357584953308,-0.025841642171144485,0.1368841528892517,0.10899040848016739,-0.6638902271712084,0.08014819725644111,0.026471904295450193,0.6591930026258818,0.07980562407550482,-0.11554745849744329
195.0,3.9,0.0,195.0,0.4240524470806122,0.18670754134655,0.09638737887144089,0.9441176056861877,-0.3266894519329071,0.034564483910799026,0.026858512312173843,0.017710259184241295,-0.039669498801231384,-0.017650561407208443,-0.08186235278844833,0.1367441862821579,0.08098149299621582,0.4060625433921814,-0.2366173416376114,0.09794789552688599,0.9433388113975525,0.3243343234062195,0.02055341564118862,-0.06705930829048157,0.017710259184241295,-0.039669498801231384,-0.017650561407208443,-0.08186235278844833,0.1367441862821579,0.08098149299621582,-0.6650895552163542,0.08290960393165649,0.028232196209605046,0.6576136716184553,0.08237003146422579,-0.11381755688709969
196.0,3.92,0.0,196.0,0.4244895279407501,0.18668581545352936,0.09465191513299942,0.9437392950057983,-0.3275870382785797,0.03565545007586479,0.02778022177517414,0.020315606147050858,-0.0297977477312088,-0.00812405813485384,-0.10144788771867752,0.12936590611934662,0.0378432534635067,0.406974732875824,-0.23665489256381989,0.09707918763160706,0.9436615109443665,0.3233203589916229,0.021913742646574974,-0.06698374450206757,0.020315606147050858,-0.0297977477312088,-0.00812405813485384,-0.10144788771867752,0.12936590611934662,0.0378432534635067,-0.6669565161153593,0.08560427907767731,0.02918503996315043,0.6553828760950001,0.08477422034339778,-0.11289384428975764
197.0,3.94,0.0,197.0,0.4251028597354889,0.18657691776752472,0.09314475953578949,0.9433465600013733,-0.3285462558269501,0.03681325539946556,0.028277965262532234,0.021958550438284874,-0.016133049502968788,0.0004408684326335788,-0.10769014805555344,0.11972127109766006,0.0010801503667607903,0.40771010518074036,-0.23676246404647827,0.09650302678346634,0.9439811110496521,0.3222443759441376,0.023060346022248268,-0.06728057563304901,0.021958550438284874,-0.016133049502968788,0.0004408684326335788,-0.10769014805555344,0.11972127109766006,0.0010801503667607903,-0.6689872590535881,0.08815065298966436,0.02927997545408711,0.6530106898005418,0.08700835682011786,-0.1128261460526337
198.0,3.96,0.0,198.0,0.42581841349601746,0.186457097530365,0.09178528934717178,0.9428983926773071,-0.32968124747276306,0.03797771409153938,0.028467094525694847,0.022055573761463165,-0.009652386419475079,0.006844287738204002,-0.13949447870254517,0.11142443120479584,-0.024563826620578766,0.408307820558548,-0.23686733841896057,0.09623673558235168,0.9443439841270447,0.3209962248802185,0.024009229615330696,-0.06781946867704391,0.022055573761463165,-0.009652386419475079,0.006844287738204002,-0.13949447870254517,0.11142443120479584,-0.024563826620578766,-0.6714172493029131,0.09051193951243504,0.028763772976237018,0.6502700367156872,0.08900298471140947,-0.1133664991974805
199.0,3.98,0.0,199.0,0.42653489112854004,0.18639616668224335,0.09042370319366455,0.9423083066940308,-0.331222265958786,0.03915083408355713,0.028530577197670937,0.019662056118249893,-0.007332584820687771,0.013045459985733032,-0.18864156305789948,0.11110513657331467,-0.024764349684119225,0.40882280468940735,-0.23690202832221985,0.09633514285087585,0.9448372721672058,0.31934142112731934,0.02485877461731434,-0.06845206022262573,0.019662056118249893,-0.007332584820687771,0.013045459985733032,-0.18864156305789948,0.11110513657331467,-0.024764349684119225,-0.6747241783853928,0.09281745924199407,0.027957915948492437,0.6466688854732044,0.09081894027994628,-0.11419284394913208
200.0,4.0,0.0,200.0,0.4270870089530945,0.18666677176952362,0.08892573416233063,0.9415141940116882,-0.3333137631416321,0.040272027254104614,0.028828391805291176,0.015688326209783554,-0.007604056969285011,0.017048519104719162,-0.24910221993923187,0.11532632261514664,0.017300693318247795,0.40940210223197937,-0.236600860953331,0.09678546339273453,0.9455270767211914,0.3171330988407135,0.025773096829652786,-0.06885465979576111,0.015688326209783554,-0.007604056969285011,0.017048519104719162,-0.24910221993923187,0.11532632261514664,0.017300693318247795,-0.6791879932261341,0.09519488632738872,0.027566525457630272,0.6419127890639472,0.09254253277257293,-0.11460086746706732
201.0,4.0200000000000005,0.0,201.0,0.42731189727783203,0.18754397332668304,0.08719736337661743,0.9404913187026978,-0.3359975814819336,0.04123838618397713,0.029678869992494583,0.009744818322360516,-0.007389355916529894,0.01673388108611107,-0.30722227692604065,0.11764141917228699,0.08554846793413162,0.4101696014404297,-0.2356930822134018,0.09751959145069122,0.9464423656463623,0.3143303692340851,0.0268655214458704,-0.06871231645345688,0.009744818322360516,-0.007389355916529894,0.01673388108611107,-0.30722227692604065,0.11764141917228699,0.08554846793413162,-0.6848703908364829,0.09766797360733985,0.02825183126768267,0.6359373289914456,0.09418928993223667,-0.11392537654895354
202.0,4.04,0.0,202.0,0.4271507263183594,0.18911859393119812,0.08527293801307678,0.9392690062522888,-0.33918869495391846,0.04190639406442642,0.03112083673477173,0.004819124471396208,-0.0035285616759210825,0.01147061213850975,-0.35014787316322327,0.10122022777795792,0.15110962092876434,0.41113364696502686,-0.2340821921825409,0.09848500043153763,0.9475563168525696,0.3110281825065613,0.028053412213921547,-0.06790828704833984,0.004819124471396208,-0.0035285616759210825,0.01147061213850975,-0.35014787316322327,0.10122022777795792,0.15110962092876434,-0.6915823889193394,0.10000102574893532,0.03018871112952933,0.6289635489768493,0.09555249203968795,-0.11198674939581549
203.0,4.0600000000000005,0.0,203.0,0.4266358017921448,0.19129453599452972,0.08327631652355194,0.9378912448883057,-0.34278130531311035,0.042123280465602875,0.03296094015240669,0.0006158312899060547,0.0010803539771586657,0.002128048101440072,-0.38666823506355286,0.06497875601053238,0.19727066159248352,0.41220587491989136,-0.2318507581949234,0.09970387816429138,0.948824405670166,0.3073473572731018,0.029105031862854958,-0.0665028840303421,0.0006158312899060547,0.0010803539771586657,0.002128048101440072,-0.38666823506355286,0.06497875601053238,0.19727066159248352,-0.6991107010039695,0.10178658905055911,0.033126899536425704,0.6212607610786799,0.09625869369012297,-0.10902802129213737
