time_s,left_target_position_x_m,left_target_position_y_m,left_target_position_z_m,left_actual_position_x_m,left_actual_position_y_m,left_actual_position_z_m,right_target_position_x_m,right_target_position_y_m,right_target_position_z_m,right_actual_position_x_m,right_actual_position_y_m,right_actual_position_z_m
1.48,0.8460873365402222,0.21185706555843353,0.9192401170730591,0.8779745101928711,0.13814736902713776,0.919887125492096,0.8460859060287476,-0.2118527591228485,0.9192285537719727,0.8400667309761047,-0.30703023076057434,0.9203304648399353
1.5,0.8520872592926025,0.21185706555843353,0.9192401170730591,0.8824344277381897,0.13800311088562012,0.9198883771896362,0.8520859479904175,-0.2118527591228485,0.9192285537719727,0.8467357158660889,-0.30495694279670715,0.9203488230705261
1.52,0.8580873012542725,0.21185706555843353,0.9192401170730591,0.8870804309844971,0.1379760056734085,0.9198808073997498,0.8580859303474426,-0.2118527591228485,0.9192285537719727,0.8534063100814819,-0.3027481436729431,0.920311450958252
1.54,0.8640873432159424,0.21185706555843353,0.9192401170730591,0.8918741345405579,0.1380157321691513,0.9198899269104004,0.8640859127044678,-0.2118527591228485,0.9192285537719727,0.8600472211837769,-0.30045151710510254,0.920196533203125
1.56,0.8700872659683228,0.21185706555843353,0.9192401170730591,0.8967698812484741,0.1381770670413971,0.9198939800262451,0.8700859546661377,-0.2118527591228485,0.9192285537719727,0.8666291236877441,-0.29819759726524353,0.9200079441070557
1.58,0.8760873079299927,0.21185706555843353,0.9192401170730591,0.901709794998169,0.13852450251579285,0.9198846817016602,0.8760859370231628,-0.2118527591228485,0.9192285537719727,0.8731447458267212,-0.2961026132106781,0.9197993278503418
1.6,0.8820872902870178,0.21185706555843353,0.9192401170730591,0.9066357612609863,0.13905848562717438,0.9198653697967529,0.882085919380188,-0.2118527591228485,0.9192285537719727,0.8796359300613403,-0.2942080795764923,0.9195767641067505
1.62,0.888087272644043,0.21185708045959473,0.9192401170730591,0.911526083946228,0.13973531126976013,0.9198408722877502,0.8880859613418579,-0.21185274422168732,0.9192285537719727,0.8861770033836365,-0.29244112968444824,0.9193583726882935
1.6400000000000001,0.8940873146057129,0.21185708045959473,0.9192401170730591,0.9163821935653687,0.14053687453269958,0.9198257923126221,0.8940859436988831,-0.21185274422168732,0.9192285537719727,0.8928412795066833,-0.2906948924064636,0.9191561341285706
1.6600000000000001,0.900087296962738,0.21185708045959473,0.9192401170730591,0.9211956858634949,0.1414426863193512,0.9198163747787476,0.9000859260559082,-0.21185274422168732,0.9192285537719727,0.8996855020523071,-0.2889045178890228,0.9189939498901367
1.68,0.9060872793197632,0.21185708045959473,0.9192401170730591,0.9259347319602966,0.14250536262989044,0.9197837114334106,0.9060859680175781,-0.21185274422168732,0.9192285537719727,0.9067314267158508,-0.2870464622974396,0.9188911318778992
1.7,0.9120873212814331,0.21185708045959473,0.9192401170730591,0.930549681186676,0.14396978914737701,0.9197285771369934,0.9120858907699585,-0.21185274422168732,0.9192285537719727,0.9139611721038818,-0.2851535677909851,0.9188812375068665
1.72,0.9180872440338135,0.21185708045959473,0.9192401170730591,0.9349678158760071,0.14612701535224915,0.9196417331695557,0.9180859327316284,-0.21185274422168732,0.9192285537719727,0.9212843179702759,-0.28321734070777893,0.919011652469635
1.74,0.9240872859954834,0.21185708045959473,0.9192401170730591,0.9390062093734741,0.14931827783584595,0.9193611741065979,0.9240859746932983,-0.21185274422168732,0.9192285537719727,0.9280511140823364,-0.28118234872817993,0.9191480278968811
1.76,0.9300873279571533,0.21185708045959473,0.9192401170730591,0.9425786137580872,0.15335465967655182,0.9191610217094421,0.9300858974456787,-0.21185274422168732,0.9192285537719727,0.9340771436691284,-0.27947384119033813,0.9195348620414734
1.78,0.9360872507095337,0.21185708045959473,0.9192401170730591,0.9458229541778564,0.15731514990329742,0.9191633462905884,0.9360859394073486,-0.21185274422168732,0.9192285537719727,0.939223051071167,-0.27770063281059265,0.9200261831283569
1.8,0.9420872926712036,0.21185708045959473,0.9192401170730591,0.9494478702545166,0.16098029911518097,0.9191839098930359,0.9420859813690186,-0.21185274422168732,0.9192285537719727,0.9440567493438721,-0.2756931781768799,0.920387864112854
1.82,0.9480873346328735,0.21185708045959473,0.9192401170730591,0.953832745552063,0.16370946168899536,0.9191285371780396,0.9480859041213989,-0.21185274422168732,0.9192285537719727,0.9490417242050171,-0.2741043269634247,0.9204961657524109
1.84,0.9540872573852539,0.21185708045959473,0.9192401170730591,0.9586143493652344,0.1648183912038803,0.9191533923149109,0.9540859460830688,-0.21185274422168732,0.9192285537719727,0.9542751908302307,-0.27292680740356445,0.920431911945343
1.86,0.9600872993469238,0.21185708045959473,0.9192401170730591,0.9634174108505249,0.16489993035793304,0.9192900657653809,0.9600859880447388,-0.21185274422168732,0.9192285537719727,0.9595471024513245,-0.27171486616134644,0.9205322265625
1.8800000000000001,0.9660873413085938,0.21185708045959473,0.9192401170730591,0.9681970477104187,0.16493915021419525,0.9194300770759583,0.9660859107971191,-0.21185274422168732,0.9192285537719727,0.9649695754051208,-0.27079451084136963,0.9207116961479187
1.9000000000000001,0.9720872640609741,0.21185708045959473,0.9192401170730591,0.9728559255599976,0.16520921885967255,0.9195437431335449,0.9720859527587891,-0.21185274422168732,0.9192285537719727,0.9705744385719299,-0.26986366510391235,0.9210366606712341
1.92,0.978087306022644,0.21185708045959473,0.9192401170730591,0.9772639870643616,0.1656307429075241,0.9196473956108093,0.9780858755111694,-0.21185274422168732,0.9192285537719727,0.9762431383132935,-0.26870283484458923,0.9212682843208313
1.94,0.984087347984314,0.21185708045959473,0.9192401170730591,0.9814906120300293,0.16602399945259094,0.9196663498878479,0.9840859174728394,-0.21185274422168732,0.9192285537719727,0.9819779396057129,-0.26728686690330505,0.9212664365768433
1.96,0.9900872707366943,0.21185708045959473,0.9192401170730591,0.9857120513916016,0.16622067987918854,0.9196851253509521,0.9900859594345093,-0.21185274422168732,0.9192285537719727,0.9878861308097839,-0.26595211029052734,0.9210354089736938
1.98,0.9960873126983643,0.21185708045959473,0.9192401170730591,0.9901111721992493,0.16624324023723602,0.9196860790252686,0.9960858821868896,-0.21185274422168732,0.9192285537719727,0.9941108226776123,-0.26521384716033936,0.9205837249755859
2.0,1.0020873546600342,0.21185708045959473,0.9192401170730591,0.9948899745941162,0.16618244349956512,0.9196619987487793,1.0020859241485596,-0.21185274422168732,0.9192285537719727,1.0006970167160034,-0.2651728093624115,0.9199504256248474
2.02,1.0080872774124146,0.21185708045959473,0.9192401170730591,1.000185489654541,0.166157066822052,0.9196027517318726,1.0080859661102295,-0.21185274422168732,0.9192285537719727,1.0076205730438232,-0.2653384208679199,0.9194310307502747
2.04,1.0140873193740845,0.21185708045959473,0.9192401170730591,1.006008267402649,0.166277676820755,0.9195731282234192,1.0140858888626099,-0.21185274422168732,0.9192285537719727,1.0147972106933594,-0.2652486562728882,0.9191629886627197
2.06,1.0200872421264648,0.21185708045959473,0.9192401170730591,1.0122346878051758,0.1664636880159378,0.919593870639801,1.0200859308242798,-0.21185274422168732,0.9192285537719727,1.0221271514892578,-0.2648231089115143,0.9191040992736816
2.08,1.0260872840881348,0.21185708045959473,0.9192401170730591,1.018714189529419,0.16663725674152374,0.9196072220802307,1.0260859727859497,-0.21185274422168732,0.9192285537719727,1.0295662879943848,-0.26426732540130615,0.9190816879272461
2.1,1.0320873260498047,0.21185708045959473,0.9192401170730591,1.0253682136535645,0.16683800518512726,0.9196192026138306,1.03208589553833,-0.21185274422168732,0.9192285537719727,1.0371845960617065,-0.2639690041542053,0.9190305471420288
2.12,1.038087248802185,0.21185708045959473,0.9192401170730591,1.0323491096496582,0.1670130342245102,0.9196251034736633,1.0380859375,-0.21185274422168732,0.9192285537719727,1.0451453924179077,-0.26444071531295776,0.9188852906227112
2.14,1.044087290763855,0.21185708045959473,0.9192401170730591,1.039966344833374,0.16729041934013367,0.9196094870567322,1.04408597946167,-0.21185274422168732,0.9192285537719727,1.0535329580307007,-0.26573535799980164,0.9186604022979736
