t,left_x,left_y,left_z,left_qw,left_qx,left_qy,left_qz,left_vx,left_vy,left_vz,left_wx,left_wy,left_wz,left_Fx,left_Fy,left_Fz,left_Mx,left_My,left_Mz,right_x,right_y,right_z,right_qw,right_qx,right_qy,right_qz,right_vx,right_vy,right_vz,right_wx,right_wy,right_wz,right_Fx,right_Fy,right_Fz,right_Mx,right_My,right_Mz
19.22,3.93399999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.97717417466749e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.93399999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.39761808693247e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.225,3.93499999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.11755060842035e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.93499999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.53799452068533e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.23,3.93599999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.96409566469703e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.93599999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.38453957696201e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.235,3.93699999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.92246230127359e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.93699999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.34290621353857e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.24,3.93799999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.88082893785015e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.93799999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.30127285011513e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.245,3.93899999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-9.51017154726579e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.93899999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.37146106699156e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.25,3.93999999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-9.51017154726579e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.93999999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.37146106699156e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.255,3.94099999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-9.09383791303134e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.94099999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.32982770356811e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.26,3.94199999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.04279918204335e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.94199999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.00015920444543e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.265,3.94299999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.120537160301e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.94299999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.41649283867987e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.27,3.94399999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.120537160301e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.94399999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.41649283867987e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.275,3.94499999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.120537160301e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.94499999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.41649283867987e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.28,3.94599999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,8.66973048097115e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.94599999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,4.46529135832139e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.285,3.94699999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,8.2533968467367e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.94699999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,4.04895772408694e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.29,3.94799999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,7.8370632125023e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.94799999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.63262408985254e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.295,3.94899999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.63025137752691e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.94899999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.20980746526193e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.3,3.94999999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.58861801410347e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.94999999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.16817410183849e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.305,3.95099999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.54698465068003e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95099999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.12654073841505e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.31,3.95199999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.50535128725658e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95199999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.0849073749916e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.315,3.95299999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.35189634353326e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95299999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.93145243126828e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.32,3.95399999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.26862961668637e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95399999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.8481857044214e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.325,3.95499999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.18536288983949e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95499999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.76491897757451e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.33,3.95599999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.21391774329248e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95599999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,7.93473831027499e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.335,3.95699999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.94864121926929e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063842e-18,3.95699999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.52819730700431e-16,-3.39177085319996e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.34,3.95799999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.8653744924224e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063842e-18,3.95799999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.44493058015742e-16,-3.39177085319996e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.345,3.95899999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.89392934587539e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.95899999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.47348543361041e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.35,3.95999999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.58701945842875e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063842e-18,3.95999999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.16657554616377e-16,-3.39177085319996e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.355,3.96099999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.46211936815842e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063842e-18,3.96099999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.04167545589344e-16,-3.39177085319996e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.36,3.96199999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,1.60249580191128e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.96199999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,1.1820518896463e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.365,3.96299999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,6.3105065536427e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.96299999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,2.10606743099294e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.37,3.96399999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,1.5192290750644e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.96399999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,1.09878516279942e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.375,3.96499999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.96499999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.38,3.96599999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-1.18693954745942e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.96599999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-1.6073834597244e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.385,3.96699999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-2.57127764335855e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.96699999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-6.77571676600832e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.39,3.96799999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-2.0334846037361e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.96799999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-2.45392851600108e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.395,3.96899999999998,0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-2.88002966001279e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.96899999999998,-0.22,-0.08,1,0,0,0,0.200000000000023,0,0,0,0,0,-3.30047357227777e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.4,3.96999999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.68494135286602e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.96999999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.105385265131e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.405,3.97099999999999,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.56004126259569e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97099999999999,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.98048517486067e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.41,3.97199999999999,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.36495295544893e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97199999999999,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.78539686771391e-16,-3.39177085319998e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.415,3.97299999999999,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.2400528651786e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97299999999999,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.66049677744358e-16,-3.39177085319998e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.42,3.97399999999999,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.22697435520815e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97399999999999,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.64741826747313e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.425,3.97499999999999,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.14370762836126e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97499999999999,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.56415154062624e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.43,3.97599999999999,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.06044090151437e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97599999999999,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.48088481377935e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.435,3.97699999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.97717417466749e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.91603521063839e-18,3.97699999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.39761808693247e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.44,3.97799999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.00572902812048e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.97799999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.42617294038546e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.445,3.97899999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.96409566469703e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.97899999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.38453957696201e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.45,3.97999999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.92246230127359e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.97999999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.34290621353857e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.455,3.98099999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.88082893785015e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.98099999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.30127285011513e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
19.46,3.98199999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-9.51017154726579e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.98199999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.37146106699156e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.465,3.98299999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-9.09383791303134e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.98299999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.32982770356811e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.47,3.98399999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-8.67750427879689e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.98399999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.28819434014467e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.475,3.98499999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,6.2061355243877e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.98499999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.583825570211e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.48,3.98599999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,6.2061355243877e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.98599999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.583825570211e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.485,3.98699999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,6.2061355243877e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.98699999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-3.583825570211e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.49,3.98799999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-8.26117064456249e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,3.98799999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-1.24656097672123e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
19.495,3.98899999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,9.50239774944e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.98899999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,5.29795862679024e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.5,3.98999999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,9.0860641152056e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.98999999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,4.88162499255584e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.505,3.99099999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-2.120537160301e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,3.99099999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,-4.41649283867987e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.51,3.99199999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.7135181043738e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99199999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.29307419210882e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.515,3.99299999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.67188474095036e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99299999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.25144082868538e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.52,3.99399999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,7.42072957826785e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99399999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.21629045561809e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.525,3.99499999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,7.0043959440334e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99499999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.79995682138364e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
19.53,3.99599999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.43516307038015e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99599999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.01471915811517e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.535,3.99699999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.46371792383314e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99699999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.04327401156816e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.54,3.99799999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,1.38045119698625e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,3.99799999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,9.60007284721274e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
19.545,3.99899999999998,0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,3.11517467296306e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063842e-18,3.99899999999998,-0.22,-0.08,1,0,0,0,0.200000000000022,0,0,0,0,0,2.69473076069808e-16,-3.39177085319996e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
