step,time_s,command_vx,actual_vx,actual_vy,speed_error_xy,vx_error,vy_error,hand_pos_error,torso_ang_vel_xy,pelvis_ang_vel_xy,action_rate,done,timeout,terminated
247,4.94,0.25,0.24735188484191895,0.0091306883841753,0.009506944566965103,-0.0026481151580810547,0.0091306883841753,0.4311848282814026,0.03400910273194313,0.29995712637901306,0.13987232744693756,0,0,0
248,4.96,0.25,0.24841351807117462,0.008927209302783012,0.009067082777619362,-0.0015864819288253784,0.008927209302783012,0.4315907955169678,0.002910675946623087,0.3338702619075775,0.211693674325943,0,0,0
249,4.98,0.25,0.24890343844890594,0.009409180842339993,0.00947286281734705,-0.0010965615510940552,0.009409180842339993,0.4320189952850342,0.011596319265663624,0.31547513604164124,0.20776638388633728,0,0,0
250,5.0,0.25,0.2425820231437683,0.003718271851539612,0.00829770602285862,-0.0074179768562316895,0.003718271851539612,0.43245089054107666,0.022886667400598526,0.2791140675544739,0.2698845863342285,0,0,0
251,5.0200000000000005,0.25,0.24684056639671326,0.0007834575371816754,0.0032551230397075415,-0.003159433603286743,0.0007834575371816754,0.4327487647533417,0.019000379368662834,0.3049772381782532,0.2078455537557602,0,0,0
252,5.04,0.25,0.24727436900138855,-0.0005325647071003914,0.002777172951027751,-0.00272563099861145,-0.0005325647071003914,0.4330311417579651,0.015749242156744003,0.282063752412796,0.2221885472536087,0,0,0
253,5.0600000000000005,0.25,0.24666720628738403,-0.0002564253518357873,0.0033426438458263874,-0.003332793712615967,-0.0002564253518357873,0.4333034157752991,0.021328141912817955,0.2237209677696228,0.2747255265712738,0,0,0
254,5.08,0.25,0.24343624711036682,0.0010977082420140505,0.00665490934625268,-0.006563752889633179,0.0010977082420140505,0.43333926796913147,0.014740309678018093,0.15498507022857666,0.24850721657276154,0,0,0
255,5.1000000000000005,0.25,0.24740472435951233,0.0026612663641572,0.0037172294687479734,-0.002595275640487671,0.0026612663641572,0.4330078959465027,0.025116030126810074,0.1389075368642807,0.21707254648208618,0,0,0
256,5.12,0.25,0.25100040435791016,0.0020801827777177095,0.0023082394618541002,0.0010004043579101562,0.0020801827777177095,0.4326704144477844,0.017046581953763962,0.1774500012397766,0.2555539309978485,0,0,0
257,5.14,0.25,0.24992936849594116,-0.0006748033920302987,0.0006784897996112704,-7.063150405883789e-05,-0.0006748033920302987,0.43250036239624023,0.030314577743411064,0.27552762627601624,0.19077907502651215,0,0,0
258,5.16,0.25,0.23839238286018372,0.005262891761958599,0.012744991108775139,-0.011607617139816284,0.005262891761958599,0.4325951933860779,0.10345842689275742,0.3233964443206787,0.2232610136270523,0,0,0
259,5.18,0.25,0.23946349322795868,0.009433858096599579,0.014142689295113087,-0.01053650677204132,0.009433858096599579,0.43291279673576355,0.06714720278978348,0.326596200466156,0.4063165783882141,0,0,0
260,5.2,0.25,0.24190537631511688,0.00811030063778162,0.011458617635071278,-0.008094623684883118,0.00811030063778162,0.43348947167396545,0.08238698542118073,0.30199354887008667,0.32624152302742004,0,0,0
261,5.22,0.25,0.2498704493045807,0.004721820820122957,0.0047235977835953236,-0.00012955069541931152,0.004721820820122957,0.43470892310142517,0.0643998235464096,0.3135444223880768,0.3169592022895813,0,0,0
262,5.24,0.25,0.2510581612586975,0.0014141211286187172,0.001766194705851376,0.0010581612586975098,0.0014141211286187172,0.43657708168029785,0.051866866648197174,0.38739654421806335,0.2873843312263489,0,0,0
263,5.26,0.25,0.25073450803756714,0.0012797733070328832,0.0014755751471966505,0.0007345080375671387,0.0012797733070328832,0.4386696219444275,0.0527447946369648,0.3983938992023468,0.2722405195236206,0,0,0
264,5.28,0.25,0.25202423334121704,0.0030944098252803087,0.003697687527164817,0.002024233341217041,0.0030944098252803087,0.4406794309616089,0.03885483741760254,0.36165496706962585,0.28360515832901,0,0,0
265,5.3,0.25,0.25231125950813293,0.000945614418014884,0.0024972197134047747,0.0023112595081329346,0.000945614418014884,0.4423919916152954,0.018782082945108414,0.3573443591594696,0.290518581867218,0,0,0
266,5.32,0.25,0.24728144705295563,0.00018654366431292146,0.002724945778027177,-0.0027185529470443726,0.00018654366431292146,0.44375815987586975,0.014115292578935623,0.32689380645751953,0.3233232796192169,0,0,0
267,5.34,0.25,0.24918332695960999,0.0030706562101840973,0.0031774023082107306,-0.0008166730403900146,0.0030706562101840973,0.4446825385093689,0.010895402170717716,0.22132235765457153,0.31747040152549744,0,0,0
268,5.36,0.25,0.2522738575935364,-0.0002152174711227417,0.0022840199526399374,0.002273857593536377,-0.0002152174711227417,0.445309042930603,0.024484356865286827,0.1455383598804474,0.2324654459953308,0,0,0
269,5.38,0.25,0.25057506561279297,-0.002262306399643421,0.002334251767024398,0.0005750656127929688,-0.002262306399643421,0.4457390308380127,0.028504865244030952,0.04790685698390007,0.23289041221141815,0,0,0
270,5.4,0.25,0.24881592392921448,-0.0037586092948913574,0.003940708003938198,-0.0011840760707855225,-0.0037586092948913574,0.4457935094833374,0.030483124777674675,0.07979677617549896,0.16037270426750183,0,0,0
271,5.42,0.25,0.2477625459432602,-0.004384845029562712,0.0049227094277739525,-0.002237454056739807,-0.004384845029562712,0.44553014636039734,0.013052848167717457,0.18045485019683838,0.19231587648391724,0,0,0
272,5.44,0.25,0.2471807450056076,-0.005262552760541439,0.00597014743834734,-0.002819254994392395,-0.005262552760541439,0.44516390562057495,0.022413309663534164,0.24774044752120972,0.13017001748085022,0,0,0
273,5.46,0.25,0.24740532040596008,-0.009043584577739239,0.009408442303538322,-0.002594679594039917,-0.009043584577739239,0.444774329662323,0.008404741995036602,0.3370994031429291,0.22792008519172668,0,0,0
274,5.48,0.25,0.2499648630619049,-0.012019241228699684,0.012019292451441288,-3.5136938095092773e-05,-0.012019241228699684,0.4443261921405792,0.016677776351571083,0.4271947145462036,0.17199642956256866,0,0,0
275,5.5,0.25,0.24260912835597992,-0.010507888160645962,0.012846816331148148,-0.007390871644020081,-0.010507888160645962,0.44385427236557007,0.02472192607820034,0.3706822991371155,0.20079998672008514,0,0,0
276,5.5200000000000005,0.25,0.23999175429344177,-0.011654005385935307,0.015361667610704899,-0.010008245706558228,-0.011654005385935307,0.44329211115837097,0.04488781839609146,0.39778438210487366,0.11300891637802124,0,0,0
277,5.54,0.25,0.2443893849849701,-0.011366617865860462,0.012675922363996506,-0.005610615015029907,-0.011366617865860462,0.44272559881210327,0.05195381119847298,0.41095784306526184,0.19546926021575928,0,0,0
278,5.5600000000000005,0.25,0.23897308111190796,-0.011295413598418236,0.01578541472554207,-0.011026918888092041,-0.011295413598418236,0.4423016905784607,0.04305468127131462,0.2881889343261719,0.14170582592487335,0,0,0
279,5.58,0.25,0.23627066612243652,-0.013707551173865795,0.019400814548134804,-0.013729333877563477,-0.013707551173865795,0.4418828785419464,0.03847276419401169,0.27139320969581604,0.1795971542596817,0,0,0
280,5.6000000000000005,0.25,0.23506903648376465,-0.013324756175279617,0.020012065768241882,-0.014930963516235352,-0.013324756175279617,0.44143474102020264,0.04845726117491722,0.21867895126342773,0.22562077641487122,0,0,0
281,5.62,0.25,0.23931480944156647,-0.013497109524905682,0.017214681953191757,-0.010685190558433533,-0.013497109524905682,0.44109970331192017,0.03882495313882828,0.17234954237937927,0.22159278392791748,0,0,0
282,5.64,0.25,0.24486689269542694,-0.015563718043267727,0.01638835296034813,-0.005133107304573059,-0.015563718043267727,0.44095557928085327,0.03762504458427429,0.14983129501342773,0.2724911868572235,0,0,0
283,5.66,0.25,0.24403472244739532,-0.015173924155533314,0.016304370015859604,-0.005965277552604675,-0.015173924155533314,0.44091203808784485,0.05109639838337898,0.18248265981674194,0.20274926722049713,0,0,0
284,5.68,0.25,0.2421763390302658,-0.013159598223865032,0.01530962809920311,-0.007823660969734192,-0.013159598223865032,0.4406780004501343,0.06074387580156326,0.2358126938343048,0.31322935223579407,0,0,0
285,5.7,0.25,0.24049635231494904,-0.01251382939517498,0.015713537111878395,-0.009503647685050964,-0.01251382939517498,0.4399643838405609,0.09866583347320557,0.3255847990512848,0.3620443642139435,0,0,0
286,5.72,0.25,0.2422916740179062,-0.018957752734422684,0.020464962348341942,-0.007708325982093811,-0.018957752734422684,0.43908095359802246,0.08544754981994629,0.45114195346832275,0.35851243138313293,0,0,0
287,5.74,0.25,0.23436276614665985,-0.015672726556658745,0.022139498963952065,-0.01563723385334015,-0.015672726556658745,0.43821731209754944,0.09692554920911789,0.49418026208877563,0.5050270557403564,0,0,0
288,5.76,0.25,0.23943577706813812,-0.012481027282774448,0.016351722180843353,-0.010564222931861877,-0.012481027282774448,0.43725043535232544,0.09064171463251114,0.3676389157772064,0.544670045375824,0,0,0
289,5.78,0.25,0.24224424362182617,-0.00712566077709198,0.010532178916037083,-0.007755756378173828,-0.00712566077709198,0.4364359676837921,0.09740462154150009,0.31796929240226746,0.4695341885089874,0,0,0
290,5.8,0.25,0.24347972869873047,-0.0023736334405839443,0.006938881240785122,-0.006520271301269531,-0.0023736334405839443,0.4356951117515564,0.10741201788187027,0.19428040087223053,0.4888527989387512,0,0,0
291,5.82,0.25,0.24173299968242645,0.0015936109703034163,0.008419197984039783,-0.008267000317573547,0.0015936109703034163,0.4349055588245392,0.08045148104429245,0.045731186866760254,0.40833017230033875,0,0,0
292,5.84,0.25,0.24346375465393066,0.0031826328486204147,0.007269914261996746,-0.006536245346069336,0.0031826328486204147,0.43428993225097656,0.04298381507396698,0.13229219615459442,0.2620980143547058,0,0,0
293,5.86,0.25,0.23920801281929016,0.003963807597756386,0.01149690244346857,-0.010791987180709839,0.003963807597756386,0.43421822786331177,0.015448532998561859,0.21711470186710358,0.1951761394739151,0,0,0
294,5.88,0.25,0.2436390221118927,0.0028321307618170977,0.006962974090129137,-0.0063609778881073,0.0028321307618170977,0.4345874786376953,0.04400229826569557,0.2798537015914917,0.18741479516029358,0,0,0
295,5.9,0.25,0.24017249047756195,0.003033124376088381,0.01028493046760559,-0.00982750952243805,0.003033124376088381,0.43518367409706116,0.02631358429789543,0.37306660413742065,0.26393425464630127,0,0,0
296,5.92,0.25,0.2406618446111679,0.0036740584764629602,0.01003493182361126,-0.009338155388832092,0.0036740584764629602,0.43576985597610474,0.013127053156495094,0.3841356933116913,0.16477859020233154,0,0,0
297,5.94,0.25,0.23876343667507172,0.004613208118826151,0.012146688997745514,-0.011236563324928284,0.004613208118826151,0.43631765246391296,0.013659079559147358,0.361777126789093,0.23678810894489288,0,0,0
298,5.96,0.25,0.24190163612365723,0.0029327617958188057,0.008613047190010548,-0.008098363876342773,0.0029327617958188057,0.4365818500518799,0.0436045378446579,0.34244173765182495,0.24710941314697266,0,0,0
299,5.98,0.25,0.241669163107872,0.0002567244810052216,0.008334791287779808,-0.00833083689212799,0.0002567244810052216,0.4366587996482849,0.04870874434709549,0.27413052320480347,0.22818219661712646,0,0,0
300,6.0,0.25,0.24034307897090912,-0.004836536478251219,0.010800380259752274,-0.009656921029090881,-0.004836536478251219,0.4364891052246094,0.05514208599925041,0.2887219488620758,0.2195686548948288,0,0,0
301,6.0200000000000005,0.25,0.2360600382089615,-0.008221951313316822,0.016184035688638687,-0.013939961791038513,-0.008221951313316822,0.43603581190109253,0.034488826990127563,0.2490139752626419,0.2817300856113434,0,0,0
302,6.04,0.25,0.23329737782478333,-0.008872859179973602,0.01891309581696987,-0.016702622175216675,-0.008872859179973602,0.4353199005126953,0.04133908450603485,0.22183199226856232,0.23464493453502655,0,0,0
303,6.0600000000000005,0.25,0.2377520054578781,-0.0020246871281415224,0.012414215132594109,-0.012247994542121887,-0.0020246871281415224,0.4345024824142456,0.05353935807943344,0.23599566519260406,0.17431187629699707,0,0,0
304,6.08,0.25,0.23958763480186462,0.00300414115190506,0.010837076231837273,-0.010412365198135376,0.00300414115190506,0.433804988861084,0.07532619684934616,0.20395778119564056,0.19440878927707672,0,0,0
305,6.1000000000000005,0.25,0.2338806539773941,0.004695911891758442,0.016789428889751434,-0.016119346022605896,0.004695911891758442,0.4330553412437439,0.08403921872377396,0.19110219180583954,0.35385820269584656,0,0,0
306,6.12,0.25,0.23076145350933075,0.00244843028485775,0.01939372345805168,-0.01923854649066925,0.00244843028485775,0.4319300055503845,0.07308870553970337,0.22792096436023712,0.20022544264793396,0,0,0
307,6.140000000000001,0.25,0.22783181071281433,0.0007866052910685539,0.02218214049935341,-0.02216818928718567,0.0007866052910685539,0.430695116519928,0.05386878177523613,0.21135994791984558,0.19771969318389893,0,0,0
308,6.16,0.25,0.2272508144378662,0.00111056724563241,0.022776275873184204,-0.02274918556213379,0.00111056724563241,0.4297218918800354,0.03131234645843506,0.24620915949344635,0.21719323098659515,0,0,0
309,6.18,0.25,0.23167479038238525,0.001455396763049066,0.018382912501692772,-0.018325209617614746,0.001455396763049066,0.42915695905685425,0.021965621039271355,0.2843344509601593,0.22423014044761658,0,0,0
310,6.2,0.25,0.2371133416891098,0.001795838470570743,0.013011187314987183,-0.012886658310890198,0.001795838470570743,0.42896267771720886,0.028005564585328102,0.3201375901699066,0.19449423253536224,0,0,0
311,6.22,0.25,0.23493796586990356,0.00921146385371685,0.017655478790402412,-0.015062034130096436,0.00921146385371685,0.42904800176620483,0.05098646506667137,0.2826571762561798,0.25763949751853943,0,0,0
312,6.24,0.25,0.23286761343479156,0.008209223859012127,0.01899763196706772,-0.017132386565208435,0.008209223859012127,0.42941248416900635,0.03902366757392883,0.338858038187027,0.27950718998908997,0,0,0
313,6.26,0.25,0.23403245210647583,0.006253799889236689,0.017148545011878014,-0.01596754789352417,0.006253799889236689,0.4300311505794525,0.042507097125053406,0.307829886674881,0.3453633487224579,0,0,0
314,6.28,0.25,0.24215489625930786,0.004966749809682369,0.009285163134336472,-0.007845103740692139,0.004966749809682369,0.4310039281845093,0.03074360452592373,0.27625322341918945,0.3182116448879242,0,0,0
315,6.3,0.25,0.2410123497247696,0.0054930211044847965,0.01053333468735218,-0.008987650275230408,0.0054930211044847965,0.43224596977233887,0.025647403672337532,0.3007945120334625,0.2490702122449875,0,0,0
316,6.32,0.25,0.23920698463916779,0.005467685870826244,0.012098957784473896,-0.010793015360832214,0.005467685870826244,0.43338578939437866,0.05083431303501129,0.2868446409702301,0.3332035541534424,0,0,0
317,6.34,0.25,0.2393908053636551,0.0070099798031151295,0.012715928256511688,-0.01060919463634491,0.0070099798031151295,0.43452954292297363,0.041265200823545456,0.3382813632488251,0.318758100271225,0,0,0
318,6.36,0.25,0.24110211431980133,0.004472707398235798,0.009958789683878422,-0.00889788568019867,0.004472707398235798,0.4358670115470886,0.03638336434960365,0.27996525168418884,0.39092138409614563,0,0,0
319,6.38,0.25,0.23948919773101807,0.002374876756221056,0.010775759816169739,-0.010510802268981934,0.002374876756221056,0.43733417987823486,0.03517564758658409,0.22608518600463867,0.3055451810359955,0,0,0
320,6.4,0.25,0.24232807755470276,0.002735849004238844,0.008145137690007687,-0.007671922445297241,0.002735849004238844,0.4387776255607605,0.01621331460773945,0.14074762165546417,0.23057131469249725,0,0,0
321,6.42,0.25,0.24218116700649261,0.005300389602780342,0.00944607239216566,-0.007818832993507385,0.005300389602780342,0.4400727450847626,0.015321813523769379,0.03403235226869583,0.206260547041893,0,0,0
322,6.44,0.25,0.2403310239315033,0.004541079048067331,0.010682251304388046,-0.009668976068496704,0.004541079048067331,0.44105207920074463,0.016898801550269127,0.06368958950042725,0.1812729686498642,0,0,0
323,6.46,0.25,0.240529403090477,0.006499848328530788,0.011486523784697056,-0.00947059690952301,0.006499848328530788,0.4417555332183838,0.01571049354970455,0.16549600660800934,0.16600632667541504,0,0,0
324,6.48,0.25,0.23401372134685516,0.005307397339493036,0.01684427447617054,-0.015986278653144836,0.005307397339493036,0.44233423471450806,0.03240411356091499,0.22803503274917603,0.19127319753170013,0,0,0
325,6.5,0.25,0.23632611334323883,0.0031872731633484364,0.014040437527000904,-0.01367388665676117,0.0031872731633484364,0.4428374469280243,0.0443890355527401,0.348579466342926,0.1252107173204422,0,0,0
326,6.5200000000000005,0.25,0.23969735205173492,-0.0003321637341286987,0.010308001190423965,-0.010302647948265076,-0.0003321637341286987,0.44318413734436035,0.05538373440504074,0.4541609585285187,0.17004840075969696,0,0,0
327,6.54,0.25,0.23306158185005188,-0.0026272013783454895,0.0171409510076046,-0.01693841814994812,-0.0026272013783454895,0.4433501362800598,0.050845254212617874,0.42400676012039185,0.20692415535449982,0,0,0
328,6.5600000000000005,0.25,0.23337695002555847,-0.004770255647599697,0.017293963581323624,-0.01662304997444153,-0.004770255647599697,0.4434884786605835,0.050654493272304535,0.4396338164806366,0.18275046348571777,0,0,0
329,6.58,0.25,0.23438140749931335,-0.005940705072134733,0.016710249707102776,-0.015618592500686646,-0.005940705072134733,0.4436788558959961,0.039894457906484604,0.4197523891925812,0.19489912688732147,0,0,0
330,6.6000000000000005,0.25,0.2267715483903885,-0.0072212195955216885,0.02432502806186676,-0.02322845160961151,-0.0072212195955216885,0.4438357949256897,0.0631498470902443,0.38108786940574646,0.21198470890522003,0,0,0
331,6.62,0.25,0.22288259863853455,-0.008532898500561714,0.028428221121430397,-0.027117401361465454,-0.008532898500561714,0.4440065622329712,0.05851057544350624,0.30738213658332825,0.17699050903320312,0,0,0
332,6.640000000000001,0.25,0.22278618812561035,-0.008648433722555637,0.02855498157441616,-0.02721381187438965,-0.008648433722555637,0.44424933195114136,0.04757031798362732,0.24480199813842773,0.23126129806041718,0,0,0
333,6.66,0.25,0.21894001960754395,-0.005585941486060619,0.03155828267335892,-0.031059980392456055,-0.005585941486060619,0.4443527162075043,0.04562164470553398,0.16810242831707,0.16829976439476013,0,0,0
334,6.68,0.25,0.221621572971344,0.0006406795000657439,0.02838565781712532,-0.028378427028656006,0.0006406795000657439,0.4442088007926941,0.052407946437597275,0.10812447220087051,0.19334544241428375,0,0,0
335,6.7,0.25,0.23031209409236908,0.0010495466412976384,0.01971586048603058,-0.01968790590763092,0.0010495466412976384,0.44380566477775574,0.07522089779376984,0.1242254227399826,0.29672613739967346,0,0,0
336,6.72,0.25,0.23544429242610931,-0.0041086021810770035,0.015124457888305187,-0.014555707573890686,-0.0041086021810770035,0.44322824478149414,0.06100377067923546,0.20503008365631104,0.4611254334449768,0,0,0
337,6.74,0.25,0.24738803505897522,-0.007780241314321756,0.008206979371607304,-0.0026119649410247803,-0.007780241314321756,0.4427090883255005,0.03669770807027817,0.22656305134296417,0.3861153721809387,0,0,0
338,6.76,0.25,0.2503126561641693,-0.012954938225448132,0.012958711013197899,0.0003126561641693115,-0.012954938225448132,0.44243061542510986,0.07699785381555557,0.4249063730239868,0.3322063684463501,0,0,0
339,6.78,0.25,0.24686938524246216,-0.007556071970611811,0.008178934454917908,-0.003130614757537842,-0.007556071970611811,0.44209223985671997,0.07431498914957047,0.43250057101249695,0.43331703543663025,0,0,0
340,6.8,0.25,0.24664001166820526,-0.004137879703193903,0.005330250598490238,-0.0033599883317947388,-0.004137879703193903,0.4415800869464874,0.07555651664733887,0.38482430577278137,0.438067764043808,0,0,0
341,6.82,0.25,0.2497267723083496,-0.0026387982070446014,0.0026529058814048767,-0.0002732276916503906,-0.0026387982070446014,0.44091641902923584,0.08353936672210693,0.33121755719184875,0.5098492503166199,0,0,0
342,6.84,0.25,0.24355244636535645,-0.001893820590339601,0.006719933357089758,-0.006447553634643555,-0.001893820590339601,0.4401724934577942,0.06979713588953018,0.2715463638305664,0.48125970363616943,0,0,0
343,6.86,0.25,0.23976457118988037,0.0011736531741917133,0.010302498005330563,-0.010235428810119629,0.0011736531741917133,0.4391585886478424,0.04456229507923126,0.1369490623474121,0.37434127926826477,0,0,0
344,6.88,0.25,0.2370176464319229,0.004948373418301344,0.013893447816371918,-0.012982353568077087,0.004948373418301344,0.43807944655418396,0.05404720827937126,0.09805996716022491,0.21858832240104675,0,0,0
345,6.9,0.25,0.23577973246574402,0.007654128130525351,0.016149355098605156,-0.014220267534255981,0.007654128130525351,0.4370667338371277,0.051893990486860275,0.16797399520874023,0.24371883273124695,0,0,0
346,6.92,0.25,0.2349490076303482,0.010774929076433182,0.018510308116674423,-0.015050992369651794,0.010774929076433182,0.43618279695510864,0.04287300258874893,0.30386409163475037,0.22128815948963165,0,0,0
347,6.94,0.25,0.24047759175300598,0.00740306219086051,0.01206157449632883,-0.009522408246994019,0.00740306219086051,0.43555277585983276,0.051350049674510956,0.34213384985923767,0.22560901939868927,0,0,0
348,6.96,0.25,0.23984430730342865,0.006991416681557894,0.012329557910561562,-0.01015569269657135,0.006991416681557894,0.4351920485496521,0.05719972774386406,0.3578606843948364,0.2263515442609787,0,0,0
349,6.98,0.25,0.23925457894802094,0.006362821441143751,0.012487976811826229,-0.010745421051979065,0.006362821441143751,0.43481025099754333,0.045673616230487823,0.38167163729667664,0.2113860696554184,0,0,0
350,7.0,0.25,0.2353467047214508,0.00410814955830574,0.015218277461826801,-0.014653295278549194,0.00410814955830574,0.43440645933151245,0.04134197160601616,0.3574109971523285,0.17252618074417114,0,0,0
351,7.0200000000000005,0.25,0.2364727407693863,-0.00043180392822250724,0.013534149155020714,-0.013527259230613708,-0.00043180392822250724,0.4340096116065979,0.03695701062679291,0.3313363492488861,0.19011498987674713,0,0,0
352,7.04,0.25,0.24086986482143402,-0.0028971147257834673,0.009578759782016277,-0.009130135178565979,-0.0028971147257834673,0.43371841311454773,0.01723804697394371,0.31764116883277893,0.19379469752311707,0,0,0
353,7.0600000000000005,0.25,0.24239328503608704,-0.0045758881606161594,0.008876984938979149,-0.007606714963912964,-0.0045758881606161594,0.4334014654159546,0.007597393821924925,0.3228314518928528,0.22206079959869385,0,0,0
354,7.08,0.25,0.239491268992424,-0.010032501071691513,0.014528747648000717,-0.010508731007575989,-0.010032501071691513,0.4329391121864319,0.010478715412318707,0.2842518389225006,0.23614108562469482,0,0,0
355,7.1000000000000005,0.25,0.23712904751300812,-0.011567705310881138,0.017305295914411545,-0.012870952486991882,-0.011567705310881138,0.43227317929267883,0.010058131068944931,0.2815841734409332,0.28354668617248535,0,0,0
356,7.12,0.25,0.2397724688053131,-0.00825034361332655,0.013140417635440826,-0.01022753119468689,-0.00825034361332655,0.4312845766544342,0.031056681647896767,0.2938605844974518,0.25953298807144165,0,0,0
357,7.140000000000001,0.25,0.237312912940979,-0.0037785754539072514,0.013237817212939262,-0.012687087059020996,-0.0037785754539072514,0.4301278591156006,0.03701116889715195,0.2408069521188736,0.23905019462108612,0,0,0
358,7.16,0.25,0.2413615882396698,-0.0024657845497131348,0.00898344349116087,-0.0086384117603302,-0.0024657845497131348,0.4288961887359619,0.029121195897459984,0.22160710394382477,0.23308932781219482,0,0,0
359,7.18,0.25,0.24482445418834686,0.0017645892221480608,0.005468093790113926,-0.005175545811653137,0.0017645892221480608,0.4279245138168335,0.019990693777799606,0.19377855956554413,0.2680188715457916,0,0,0
360,7.2,0.25,0.24695846438407898,-0.0008911092882044613,0.003169387113302946,-0.0030415356159210205,-0.0008911092882044613,0.42729002237319946,0.03043902851641178,0.2635631263256073,0.22999149560928345,0,0,0
361,7.22,0.25,0.2485576719045639,-0.0033743628300726414,0.0036696915049105883,-0.0014423280954360962,-0.0033743628300726414,0.4269912838935852,0.010679222643375397,0.29506948590278625,0.19554007053375244,0,0,0
362,7.24,0.25,0.24586863815784454,0.001086741336621344,0.004271903075277805,-0.0041313618421554565,0.001086741336621344,0.4272134304046631,0.10607396811246872,0.2966092526912689,0.20347754657268524,0,0,0
363,7.26,0.25,0.24551647901535034,0.0031183604151010513,0.005461330525577068,-0.004483520984649658,0.0031183604151010513,0.4278687536716461,0.07258877158164978,0.3317749798297882,0.34526100754737854,0,0,0
364,7.28,0.25,0.2495502084493637,0.003783545223996043,0.0038101873360574245,-0.0004497915506362915,0.003783545223996043,0.42883017659187317,0.06578493118286133,0.3473179340362549,0.27507299184799194,0,0,0
365,7.3,0.25,0.2513398826122284,0.004651087336242199,0.004840237554162741,0.0013398826122283936,0.004651087336242199,0.43019700050354004,0.05053834244608879,0.3997762203216553,0.3013823628425598,0,0,0
366,7.32,0.25,0.24732030928134918,0.002825477160513401,0.003894106252118945,-0.002679690718650818,0.002825477160513401,0.4319673776626587,0.04838626831769943,0.4881899058818817,0.32556092739105225,0,0,0
367,7.34,0.25,0.24821209907531738,0.0028948469553142786,0.0034024592023342848,-0.0017879009246826172,0.0028948469553142786,0.43382713198661804,0.03853408619761467,0.43185102939605713,0.2590797245502472,0,0,0
368,7.36,0.25,0.2474757581949234,0.006247617304325104,0.0067382873967289925,-0.002524241805076599,0.006247617304325104,0.4355212450027466,0.038561537861824036,0.3897692561149597,0.29792776703834534,0,0,0
369,7.38,0.25,0.2481018602848053,0.007771015167236328,0.007999476045370102,-0.0018981397151947021,0.007771015167236328,0.4371034502983093,0.023550229147076607,0.373258113861084,0.32047146558761597,0,0,0
370,7.4,0.25,0.25204792618751526,0.0066052633337676525,0.006915454287081957,0.002047926187515259,0.0066052633337676525,0.4386831521987915,0.0038500658702105284,0.3344098925590515,0.32218578457832336,0,0,0
371,7.42,0.25,0.25180917978286743,0.005005817394703627,0.005322718992829323,0.0018091797828674316,0.005005817394703627,0.4401172995567322,0.02417236939072609,0.30399736762046814,0.2841038405895233,0,0,0
372,7.44,0.25,0.25357484817504883,0.003275347175076604,0.004848447162657976,0.003574848175048828,0.003275347175076604,0.44125714898109436,0.03721635416150093,0.1968565434217453,0.2497393637895584,0,0,0
373,7.46,0.25,0.2506212294101715,0.0007412895793095231,0.0009671795414760709,0.0006212294101715088,0.0007412895793095231,0.4419690668582916,0.010850436985492706,0.02398943528532982,0.20088908076286316,0,0,0
374,7.48,0.25,0.2468574047088623,-0.0004228599136695266,0.0031709172762930393,-0.0031425952911376953,-0.0004228599136695266,0.4422953724861145,0.005345070734620094,0.04490669071674347,0.19084812700748444,0,0,0
375,7.5,0.25,0.2478153556585312,0.00033290591090917587,0.0022098636254668236,-0.002184644341468811,0.00033290591090917587,0.4424656629562378,0.016855880618095398,0.16627252101898193,0.12347009032964706,0,0,0
376,7.5200000000000005,0.25,0.2464422881603241,0.0024582911282777786,0.004324408248066902,-0.0035577118396759033,0.0024582911282777786,0.442577600479126,0.029205450788140297,0.23584066331386566,0.12549442052841187,0,0,0
377,7.54,0.25,0.24899105727672577,0.0004303692257963121,0.0010968970600515604,-0.001008942723274231,0.0004303692257963121,0.4427797794342041,0.02373252995312214,0.29210686683654785,0.1369796097278595,0,0,0
378,7.5600000000000005,0.25,0.24449369311332703,0.00012149498797953129,0.005507647059857845,-0.005506306886672974,0.00012149498797953129,0.4430561661720276,0.02825506590306759,0.2985573709011078,0.1996627002954483,0,0,0
379,7.58,0.25,0.2430666983127594,0.0010547543643042445,0.00701307225972414,-0.006933301687240601,0.0010547543643042445,0.44325757026672363,0.04520878195762634,0.3081306517124176,0.12910062074661255,0,0,0
380,7.6000000000000005,0.25,0.23644933104515076,0.0028224883135408163,0.013841498643159866,-0.013550668954849243,0.0028224883135408163,0.44338205456733704,0.05766918882727623,0.3084017336368561,0.16287073493003845,0,0,0
381,7.62,0.25,0.23664861917495728,-0.0009710149606689811,0.013386644423007965,-0.013351380825042725,-0.0009710149606689811,0.44337305426597595,0.04316713288426399,0.29864752292633057,0.16919444501399994,0,0,0
382,7.640000000000001,0.25,0.23702633380889893,-0.006806075572967529,0.014650551602244377,-0.012973666191101074,-0.006806075572967529,0.4433896541595459,0.022913677617907524,0.34179452061653137,0.13344083726406097,0,0,0
383,7.66,0.25,0.23635756969451904,-0.006792000029236078,0.015239657834172249,-0.013642430305480957,-0.006792000029236078,0.44344601035118103,0.021348528563976288,0.2836392819881439,0.19046202301979065,0,0,0
384,7.68,0.25,0.2360353022813797,-0.003237725468352437,0.014335119165480137,-0.0139646977186203,-0.003237725468352437,0.4436693787574768,0.04300136864185333,0.2559988796710968,0.21312767267227173,0,0,0
