experiment,func,params,run,term,weight
coopG1S0,isaaclab_nhb.tasks.mdp_nhb.rewards:BipedalGaitReward,"{""foot_height_tar"": 0.1, ""left_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""left_ankle_roll_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""left_sensor_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""left_ankle_roll_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""contact_forces"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""right_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""right_ankle_roll_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""right_sensor_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""right_ankle_roll_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""contact_forces"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}}",2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,gait,1.0
coopG1S0,isaaclab_nhb.tasks.mdp_nhb.rewards:BipedalGaitEnsureReward,"{""left_sensor_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""left_ankle_roll_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""contact_forces"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""right_sensor_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""right_ankle_roll_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""contact_forces"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}}",2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,gait_ensure,1.0
coopG1S0,isaaclab_nhb.tasks.mdp_nhb.rewards:feet_yaw_alignment_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": [""left_ankle_roll_link"", ""right_ankle_roll_link""], ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": true}, ""reference_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""pelvis"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""std"": 0.5}",2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,feet_orientation,0.5
coopG1S1,isaaclab_tasks.manager_based.locomotion.velocity.mdp.rewards:track_lin_vel_xy_yaw_frame_exp,"{""command_name"": ""base_velocity"", ""std"": 0.5}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,track_lin_vel_xy,2.0
coopG1S1,isaaclab_tasks.manager_based.locomotion.velocity.mdp.rewards:track_ang_vel_z_world_exp,"{""command_name"": ""base_velocity"", ""std"": 0.5}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,track_ang_vel_z,1.0
coopG1S1,isaaclab.envs.mdp.rewards:is_alive,{},2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,alive,1.0
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_lin_vel_z_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 2.0}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,torso_lin_vel,0.2
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_ang_vel_xy_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 1.0}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,torso_ang_vel,0.2
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_upright_bonus_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 4.0}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,upright_torso,0.25
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_height_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 10.0, ""target_height"": 0.82}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,torso_height,2.0
coopG1S1,isaaclab.envs.mdp.rewards:joint_vel_l2,{},2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,joint_vel,-0.001
coopG1S1,isaaclab.envs.mdp.rewards:joint_acc_l2,{},2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,joint_acc,-2.5e-07
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:action_rate_l2_clipped,"{""max_penalty"": 100.0}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,action_rate,-0.05
coopG1S1,isaaclab.envs.mdp.rewards:joint_pos_limits,{},2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,dof_pos_limits,-5.0
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:energy,{},2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,energy,-2e-05
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:joint_target_l1,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": null, ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": ["".*_shoulder_.*_joint"", "".*_elbow_joint"", "".*_wrist_.*_joint""], ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""targets"": {""left_elbow_joint"": 1.05, ""left_shoulder_pitch_joint"": 0.35, ""left_shoulder_roll_joint"": 0.35, ""left_shoulder_yaw_joint"": 0.0, ""left_wrist_pitch_joint"": 0.0, ""left_wrist_roll_joint"": 0.0, ""left_wrist_yaw_joint"": 0.0, ""right_elbow_joint"": 1.05, ""right_shoulder_pitch_joint"": 0.35, ""right_shoulder_roll_joint"": -0.35, ""right_shoulder_yaw_joint"": 0.0, ""right_wrist_pitch_joint"": 0.0, ""right_wrist_roll_joint"": 0.0, ""right_wrist_yaw_joint"": 0.0}}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,arm_target_pose,-0.02
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_body_rel_pos_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": [""left_rubber_hand"", ""right_rubber_hand""], ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": true}, ""reference_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""std"": 0.1, ""target_positions"": [[0.44, 0.24, 0.03], [0.44, -0.24, 0.03]]}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,hand_payload_pose,1.25
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_inside_box_penalty,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": [""left_rubber_hand"", ""right_rubber_hand"", ""left_wrist_yaw_link"", ""right_wrist_yaw_link"", ""left_wrist_pitch_link"", ""right_wrist_pitch_link"", ""left_elbow_link"", ""right_elbow_link""], ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""box_center"": [0.3, 0.0, 0.13], ""box_half_size"": [0.09, 0.275, 0.08], ""margin"": 0.0, ""reference_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}}",2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,upper_body_box_overlap,-0.1
coopG1S1,isaaclab_tasks.manager_based.locomotion.velocity.mdp.rewards:track_lin_vel_xy_yaw_frame_exp,"{""command_name"": ""base_velocity"", ""std"": 0.5}",2026-05-30_17-24-12_holdbox,track_lin_vel_xy,2.0
coopG1S1,isaaclab_tasks.manager_based.locomotion.velocity.mdp.rewards:track_ang_vel_z_world_exp,"{""command_name"": ""base_velocity"", ""std"": 0.5}",2026-05-30_17-24-12_holdbox,track_ang_vel_z,1.0
coopG1S1,isaaclab.envs.mdp.rewards:is_alive,{},2026-05-30_17-24-12_holdbox,alive,1.0
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_lin_vel_z_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 2.0}",2026-05-30_17-24-12_holdbox,torso_lin_vel,0.2
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_ang_vel_xy_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 1.0}",2026-05-30_17-24-12_holdbox,torso_ang_vel,0.2
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_upright_bonus_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 4.0}",2026-05-30_17-24-12_holdbox,upright_torso,0.25
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_height_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 10.0, ""target_height"": 0.82}",2026-05-30_17-24-12_holdbox,torso_height,2.0
coopG1S1,isaaclab.envs.mdp.rewards:joint_vel_l2,{},2026-05-30_17-24-12_holdbox,joint_vel,-0.001
coopG1S1,isaaclab.envs.mdp.rewards:joint_acc_l2,{},2026-05-30_17-24-12_holdbox,joint_acc,-2.5e-07
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:action_rate_l2_clipped,"{""max_penalty"": 100.0}",2026-05-30_17-24-12_holdbox,action_rate,-0.05
coopG1S1,isaaclab.envs.mdp.rewards:joint_pos_limits,{},2026-05-30_17-24-12_holdbox,dof_pos_limits,-5.0
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:energy,{},2026-05-30_17-24-12_holdbox,energy,-2e-05
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:joint_target_l1,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": null, ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": ["".*_shoulder_.*_joint"", "".*_elbow_joint"", "".*_wrist_.*_joint""], ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""targets"": {""left_elbow_joint"": 1.05, ""left_shoulder_pitch_joint"": 0.35, ""left_shoulder_roll_joint"": 0.35, ""left_shoulder_yaw_joint"": 0.0, ""left_wrist_pitch_joint"": 0.0, ""left_wrist_roll_joint"": 0.0, ""left_wrist_yaw_joint"": 0.0, ""right_elbow_joint"": 1.05, ""right_shoulder_pitch_joint"": 0.35, ""right_shoulder_roll_joint"": -0.35, ""right_shoulder_yaw_joint"": 0.0, ""right_wrist_pitch_joint"": 0.0, ""right_wrist_roll_joint"": 0.0, ""right_wrist_yaw_joint"": 0.0}}",2026-05-30_17-24-12_holdbox,arm_target_pose,-0.02
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_body_rel_pos_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": [""left_rubber_hand"", ""right_rubber_hand""], ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": true}, ""reference_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""std"": 0.1, ""target_positions"": [[0.44, 0.24, 0.03], [0.44, -0.24, 0.03]]}",2026-05-30_17-24-12_holdbox,hand_payload_pose,1.25
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_inside_box_penalty,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": [""left_rubber_hand"", ""right_rubber_hand"", ""left_wrist_yaw_link"", ""right_wrist_yaw_link"", ""left_wrist_pitch_link"", ""right_wrist_pitch_link"", ""left_elbow_link"", ""right_elbow_link""], ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""box_center"": [0.3, 0.0, 0.13], ""box_half_size"": [0.09, 0.275, 0.08], ""margin"": 0.0, ""reference_asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}}",2026-05-30_17-24-12_holdbox,upper_body_box_overlap,-0.1
coopG1S1,isaaclab_tasks.manager_based.locomotion.velocity.mdp.rewards:track_lin_vel_xy_yaw_frame_exp,"{""command_name"": ""base_velocity"", ""std"": 0.5}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,track_lin_vel_xy,2.0
coopG1S1,isaaclab_tasks.manager_based.locomotion.velocity.mdp.rewards:track_ang_vel_z_world_exp,"{""command_name"": ""base_velocity"", ""std"": 0.5}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,track_ang_vel_z,1.0
coopG1S1,isaaclab.envs.mdp.rewards:is_alive,{},2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,alive,1.0
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_lin_vel_z_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 2.0}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,torso_lin_vel,0.2
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_ang_vel_xy_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 1.0}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,torso_ang_vel,0.2
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_upright_bonus_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 4.0}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,upright_torso,0.25
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:body_height_exp,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": ""torso_link"", ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": null, ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""lambda_exp"": 10.0, ""target_height"": 0.82}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,torso_height,2.0
coopG1S1,isaaclab.envs.mdp.rewards:joint_vel_l2,{},2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,joint_vel,-0.001
coopG1S1,isaaclab.envs.mdp.rewards:joint_acc_l2,{},2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,joint_acc,-2.5e-07
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:action_rate_l2_clipped,"{""max_penalty"": 100.0}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,action_rate,-0.05
coopG1S1,isaaclab.envs.mdp.rewards:joint_pos_limits,{},2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,dof_pos_limits,-5.0
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:energy,{},2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,energy,-2e-05
coopG1S1,isaaclab_nhb.tasks.mdp_nhb.rewards:joint_target_l1,"{""asset_cfg"": {""body_ids"": ""slice(None, None, None)"", ""body_names"": null, ""fixed_tendon_ids"": ""slice(None, None, None)"", ""fixed_tendon_names"": null, ""joint_ids"": ""slice(None, None, None)"", ""joint_names"": ["".*_shoulder_.*_joint"", "".*_elbow_joint"", "".*_wrist_.*_joint""], ""name"": ""robot"", ""object_collection_ids"": ""slice(None, None, None)"", ""object_collection_names"": null, ""preserve_order"": false}, ""targets"": {""left_elbow_joint"": 0.7, ""left_shoulder_pitch_joint"": -0.6, ""left_shoulder_roll_joint"": 0.65, ""left_shoulder_yaw_joint"": 0.0, ""left_wrist_pitch_joint"": 0.0, ""left_wrist_roll_joint"": 0.0, ""left_wrist_yaw_joint"": 0.0, ""right_elbow_joint"": 0.7, ""right_shoulder_pitch_joint"": -0.6, ""right_shoulder_roll_joint"": -0.65, ""right_shoulder_yaw_joint"": 0.0, ""right_wrist_pitch_joint"": 0.0, ""right_wrist_roll_joint"": 0.0, ""right_wrist_yaw_joint"": 0.0}}",2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,arm_target_pose,-0.2
