experiment,path,run,size_bytes,step
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_45600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,45600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_45800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,45800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_46000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,46000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_46200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,46200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_46400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,46400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_46600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,46600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_46800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,46800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_47000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,47000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_47200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,47200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_47400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,47400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_47600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,47600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_47800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,47800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_48000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,48000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_48200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,48200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_48400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,48400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_48600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,48600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_48800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,48800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_49000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,49000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_49200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,49200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_49400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,49400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_49600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,49600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_49800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,49800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_50000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,50000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_50200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,50200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_50400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,50400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_50600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,50600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_50800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,50800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_51000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,51000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_51200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,51200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_51400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,51400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_51600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,51600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_51800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,51800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_52000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,52000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_52200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,52200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_52400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,52400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_52600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,52600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_52800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,52800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_53000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,53000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_53200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,53200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_53400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,53400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_53600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,53600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_53800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,53800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_54000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,54000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_54200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,54200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_54400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,54400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_54600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,54600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_54800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,54800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_55000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,55000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_55200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,55200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_55400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,55400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_55600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,55600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_55800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,55800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_56000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,56000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_56200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,56200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_56400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,56400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_56600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,56600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_56800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,56800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_57000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,57000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_57200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,57200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_57400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,57400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_57600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,57600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_57800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,57800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_58000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,58000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_58200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,58200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_58400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,58400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_58600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,58600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_58800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,58800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_59000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,59000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_59200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,59200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_59400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,59400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_59600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,59600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_59800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,59800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_60000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,60000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_60200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,60200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_60400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,60400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_60600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,60600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_60800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,60800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_61000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,61000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_61200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,61200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_61400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,61400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_61600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,61600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_61800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,61800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_62000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,62000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_62200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,62200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_62400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,62400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_62600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,62600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_62800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,62800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_63000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,63000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_63200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,63200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_63400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,63400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_63600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,63600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_63800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,63800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_64000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,64000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_64200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,64200
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_64400.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,64400
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_64600.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,64600
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_64800.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,64800
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_65000.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,65000
coopG1S1,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/logs/rsl_rl/coopG1S1/2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless/model_65200.pt,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,10025991,65200
