experiment,final_step,final_value,run,tag
coopG1S0,6224,993.6300048828125,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Train/mean_episode_length
coopG1S0,40222,191.2429656982422,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Train/mean_reward/time
coopG1S0,40222,993.6300048828125,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Train/mean_episode_length/time
coopG1S1,92599,1.9968700408935547,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/track_lin_vel_xy
coopG1S1,92599,0.9854204058647156,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/track_ang_vel_z
coopG1S1,92599,1.0000133514404297,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/alive
coopG1S1,92599,0.1999531239271164,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/torso_lin_vel
coopG1S1,92599,0.1981644630432129,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/torso_ang_vel
coopG1S1,92599,0.4995274245738983,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/upright_torso
coopG1S1,92599,1.9959338903427124,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/torso_height
coopG1S1,92599,-0.005128552205860615,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/joint_vel
coopG1S1,92599,-0.0020423629321157932,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/joint_acc
coopG1S1,92599,-0.022571559995412827,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/action_rate
coopG1S1,92599,-2.5221531814167975e-06,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/dof_pos_limits
coopG1S1,92599,-0.0006678120698779821,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/energy
coopG1S1,92599,-0.006489872932434082,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/arm_target_pose
coopG1S1,92599,2.2256447263717955e-19,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/hand_payload_pose
coopG1S1,92599,0.0,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Reward/upper_body_box_overlap
coopG1S1,92599,0.03329883888363838,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Metrics/base_velocity/error_vel_xy
coopG1S1,92599,0.10048192739486694,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Metrics/base_velocity/error_vel_yaw
coopG1S1,92599,0.99951171875,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Termination/time_out
coopG1S1,92599,0.0,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Termination/base_height
coopG1S1,92599,0.00048828125,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Termination/bad_orientation
coopG1S1,92599,0.0,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Episode_Termination/base_contact
coopG1S1,92599,1.7203085008077323e-05,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Loss/value_function
coopG1S1,92599,-0.006116298492997885,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Loss/surrogate
coopG1S1,92599,-37.92188262939453,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Loss/entropy
coopG1S1,92599,1.4999999621068127e-05,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Loss/learning_rate
coopG1S1,92599,0.082495778799057,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Policy/mean_noise_std
coopG1S1,92599,63571.0,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Perf/total_fps
coopG1S1,92599,1.382652997970581,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Perf/collection time
coopG1S1,92599,0.1636958122253418,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Perf/learning_time
coopG1S1,92599,136.7548828125,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Train/mean_reward
coopG1S1,92599,1000.0,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Train/mean_episode_length
coopG1S1,76781,136.7548828125,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Train/mean_reward/time
